#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 -4.094275 0.400704 0.325593 -4.095128 0.400311 0.325211 -4.095128 0.412913 0.325211 0.000000 0.000000 0.000000 -3.970649 0.423978 0.344218 -4.094275 0.413017 0.325593 0.000000 0.000000 0.000000 -4.066272 0.412520 0.349167 -4.067442 0.412489 0.348680 -4.067442 0.413191 0.348680 0.000000 0.000000 0.000000 -3.915841 0.433219 0.386946 -4.066272 0.413223 0.349167 0.000000 0.000000 0.000000
9.300000 -3.953440 0.341550 0.301051 -3.954659 0.341487 0.300978 -3.954659 0.341487 0.300978 0.000000 0.000000 0.000000 -3.786553 0.362660 0.298017 -3.953440 0.341550 0.301051 0.000000 0.000000 0.000000 -3.924152 0.346571 0.319323 -3.925276 0.346353 0.319274 -3.925276 0.358760 0.319274 0.000000 0.000000 0.000000 -3.767096 0.362992 0.336470 -3.924152 0.358873 0.319323 0.000000 0.000000 0.000000
9.500000 -3.677659 0.282570 0.254390 -3.679678 0.282509 0.254383 -3.679678 0.291264 0.254383 0.000000 0.000000 0.000000 -3.505586 0.281406 0.267780 -3.677659 0.291406 0.254390 0.000000 0.000000 0.000000 -3.641824 0.276596 0.278984 -3.643725 0.275913 0.278749 -3.643725 0.289374 0.278749 0.000000 0.000000 0.000000 -3.469336 0.286373 0.298486 -3.641824 0.289348 0.278984 0.000000 0.000000 0.000000
9.700000 -3.286356 0.217206 0.220892 -3.287987 0.217706 0.220537 -3.287987 0.245720 0.220537 0.000000 0.000000 0.000000 -3.196298 0.204928 0.240308 -3.286356 0.245671 0.220892 0.000000 0.000000 0.000000 -3.251704 0.226815 0.260638 -3.253305 0.226775 0.260543 -3.253305 0.242038 0.260543 0.000000 0.000000 0.000000 -3.157962 0.247661 0.273334 -3.251704 0.242521 0.260638 0.000000 0.000000 0.000000
9.900000 -2.999256 0.192605 0.194396 -3.000954 0.193339 0.196966 -3.000954 0.220027 0.196966 0.000000 0.000000 0.000000 -2.942653 0.173073 0.226401 -2.999256 0.219103 0.194396 0.000000 0.000000 0.000000 -2.960459 0.217917 0.242924 -2.962605 0.218820 0.241770 -2.962605 0.223352 0.235988 0.000000 0.000000 0.000000 -2.886572 0.191933 0.267669 -2.960459 0.221796 0.237771 0.000000 0.000000 0.000000
10.100000 -2.824298 0.169273 0.199585 -2.827500 0.171450 0.199578 -2.827500 0.179799 0.199578 0.000000 0.000000 0.000000 -2.737662 0.151499 0.221822 -2.824298 0.179564 0.199585 0.000000 0.000000 0.000000 -2.782886 0.185295 0.212633 -2.785350 0.186107 0.210768 -2.785350 0.186107 0.208961 0.000000 0.000000 0.000000 -2.722678 0.166701 0.241502 -2.782886 0.185295 0.210715 0.000000 0.000000 0.000000
10.300000 -2.666211 0.136038 0.208878 -2.669556 0.138849 0.207463 -2.669556 0.139622 0.207463 0.000000 0.000000 0.000000 -2.599014 0.121263 0.240239 -2.666211 0.138583 0.208878 0.000000 0.000000 0.000000 -2.626945 0.144307 0.232292 -2.629432 0.145868 0.233522 -2.629432 0.146882 0.233522 0.000000 0.000000 0.000000 -2.564029 0.118610 0.255397 -2.626945 0.147259 0.232292 0.000000 0.000000 0.000000
10.500000 -2.530246 0.117210 0.236087 -2.528739 0.117916 0.234024 -2.528739 0.119222 0.229787 0.000000 0.000000 0.000000 -2.546756 0.095213 0.270127 -2.530246 0.119245 0.230869 0.000000 0.000000 0.000000 -2.484651 0.115127 0.235749 -2.483289 0.114488 0.235910 -2.483289 0.125714 0.235910 0.000000 0.000000 0.000000 -2.522681 0.133339 0.223814 -2.484651 0.127428 0.235749 0.000000 0.000000 0.000000
10.700000 -2.376812 0.111200 0.240172 -2.378772 0.111955 0.239441 -2.378772 0.112310 0.239441 0.000000 0.000000 0.000000 -2.296479 0.098253 0.264224 -2.376812 0.111611 0.240172 0.000000 0.000000 0.000000 -2.339689 0.091593 0.260113 -2.340734 0.092537 0.260579 -2.340734 0.092537 0.260579 0.000000 0.000000 0.000000 -2.303872 0.076822 0.280509 -2.339689 0.091593 0.260113 0.000000 0.000000 0.000000
10.900000 -2.272776 0.112851 0.297018 -2.269225 0.112821 0.300715 -2.269225 0.114723 0.299791 0.000000 0.000000 0.000000 -2.285628 0.113375 0.312425 -2.272776 0.112851 0.292683 0.000000 0.000000 0.000000 -2.240079 0.096984 0.324404 -2.245022 0.096821 0.322015 -2.245022 0.100663 0.321008 0.000000 0.000000 0.000000 -2.110168 0.064831 0.325354 -2.240079 0.099345 0.324073 0.000000 0.000000 0.000000
11.100000 -2.151996 0.145714 0.378204 -2.158458 0.148882 0.376782 -2.158458 0.176928 0.375917 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -2.151996 0.176433 0.376840 0.000000 0.000000 0.000000 -2.118208 0.132228 0.432809 -2.122812 0.135744 0.429698 -2.122812 0.137314 0.427905 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -2.118208 0.137531 0.430210 0.000000 0.000000 0.000000
11.300000 -2.165420 0.235827 0.536965 -2.165420 0.235827 0.536965 -2.165420 0.235827 0.530519 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -2.165420 0.235827 0.530519 0.000000 0.000000 0.000000 -2.181582 0.267573 0.556061 -2.181582 0.267573 0.556061 -2.181582 0.293331 0.556061 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -2.181582 0.293331 0.556061 0.000000 0.000000 0.000000
11.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
11.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
11.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
