#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 2.051932 0.457799 0.435763 -6.703178 0.457800 0.435763 2.048222 0.418287 0.505283 -6.706888 0.418285 0.505282 8.625 8.875 54426
9 2.631259 0.398732 0.396594 -6.380419 0.398729 0.396594 2.627294 0.382483 0.465972 -6.384387 0.382485 0.465969 8.875 9.125 75457
9.25 3.299808 0.331384 0.371979 -5.965582 0.331364 0.372007 3.295511 0.311682 0.424120 -5.969882 0.311657 0.424120 9.125 9.375 281924
9.5 4.241360 0.237917 0.305732 -5.281829 0.237846 0.305902 4.237044 0.198159 0.367641 -5.286145 0.198123 0.367803 9.375 9.625 779964
9.75 5.386776 0.126736 0.220967 -4.372508 0.126419 0.221328 5.382414 0.096097 0.280198 -4.376871 0.095825 0.280696 9.625 9.875 1.87073e+06
10 6.396264 0.050299 0.177462 -3.601928 0.050303 0.177302 6.391891 0.039434 0.219696 -3.606300 0.039441 0.219579 9.875 10.125 2.85927e+06
10.25 7.003721 0.017868 0.150807 -3.238570 0.017841 0.150845 6.999478 0.023956 0.195974 -3.242811 0.023922 0.196036 10.125 10.375 2.21283e+06
10.5 7.522813 -0.001126 0.127947 -2.969248 -0.001196 0.128043 7.518600 0.007767 0.174486 -2.973462 0.007621 0.174875 10.375 10.625 1.42100e+06
10.75 8.023788 -0.013783 0.097965 -2.717183 -0.013922 0.098228 8.019607 0.004129 0.149968 -2.721365 0.004019 0.149952 10.625 10.875 888503
11 8.520768 -0.015623 0.073158 -2.469504 -0.015717 0.073412 8.516583 0.013446 0.137744 -2.473691 0.013267 0.138035 10.875 11.125 549810
11.25 9.014376 -0.011710 0.067825 -2.225165 -0.011659 0.067698 9.010433 0.023860 0.129191 -2.229114 0.024031 0.128882 11.125 11.375 332712
11.5 9.514191 -0.002853 0.057624 -1.974969 -0.002863 0.057543 9.510338 0.028091 0.120778 -1.978818 0.028119 0.120777 11.375 11.625 199292
11.75 9.971043 -0.001301 0.043222 -1.768484 -0.001245 0.043044 9.966959 0.027727 0.111473 -1.772565 0.027751 0.111320 11.625 11.875 119039
12 10.322964 0.007058 0.031280 -1.666071 0.007199 0.031218 10.319403 0.034916 0.100768 -1.669633 0.034905 0.100681 11.875 12.125 70294
12.25 10.566782 0.012452 0.023291 -1.673098 0.012542 0.023182 10.562589 0.043830 0.090268 -1.677288 0.044004 0.090112 12.125 12.375 41476
12.5 10.733588 0.017741 0.018273 -1.754978 0.017901 0.018046 10.729031 0.047441 0.083838 -1.759540 0.047701 0.083528 12.375 12.625 24502
12.75 10.862947 0.022103 0.018719 -1.874945 0.022163 0.018640 10.860412 0.051832 0.084072 -1.877475 0.051972 0.083974 12.625 12.875 14404
13 10.987847 0.021883 0.022892 -2.000828 0.022093 0.022828 10.983355 0.048996 0.084518 -2.005316 0.049104 0.084271 12.875 13.125 8200
13.25 11.113523 0.019575 0.028281 -2.124760 0.019549 0.028337 11.110495 0.047835 0.090245 -2.127791 0.048034 0.090186 13.125 13.375 4625
13.5 11.248439 0.014114 0.034744 -2.239627 0.014078 0.034756 11.245807 0.039787 0.099674 -2.242258 0.039670 0.099552 13.375 13.625 2520
13.75 11.382802 0.013379 0.037414 -2.352833 0.013715 0.037223 11.377611 0.045213 0.098313 -2.358021 0.045175 0.098298 13.625 13.875 1363
14 11.510509 0.020702 0.036570 -2.476252 0.020763 0.036530 11.504515 0.054621 0.099737 -2.482249 0.054769 0.099720 13.875 14.125 676
14.25 11.605337 0.032878 0.030039 -2.628419 0.033210 0.029929 11.605315 0.064186 0.093730 -2.628442 0.064120 0.093796 14.125 14.375 325
14.5 11.739921 0.055620 0.015999 -2.739061 0.055519 0.015998 11.729978 0.085235 0.079050 -2.749002 0.084636 0.079651 14.375 14.625 136
14.75 11.893226 0.062868 0.024035 -2.841418 0.062869 0.024035 11.885663 0.086466 0.087933 -2.848979 0.086467 0.087934 14.625 14.875 51
15 11.777252 0.104238 0.017455 -3.138503 0.104236 0.017455 11.814359 0.116943 0.071103 -3.101397 0.116943 0.071105 14.875 15.125 6
15.25 12.343538 0.032763 0.074602 -2.886908 0.032763 0.074601 12.397224 0.054558 0.133927 -2.833221 0.054558 0.133928 15.125 15.375 2
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
