#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 2.471671 0.215965 0.287786 -6.288207 0.215965 0.287785 2.487720 0.191968 0.288228 -6.272157 0.191967 0.288227 8.625 8.875 193801
9 3.040816 0.193001 0.272916 -5.970763 0.193001 0.272915 3.058977 0.177963 0.283889 -5.952598 0.177960 0.283890 8.875 9.125 310864
9.25 3.704541 0.181130 0.239438 -5.560580 0.181123 0.239443 3.721829 0.161612 0.250707 -5.543292 0.161605 0.250715 9.125 9.375 1.09242e+06
9.5 4.638953 0.176710 0.189137 -4.883705 0.176695 0.189197 4.656397 0.152781 0.189666 -4.866262 0.152740 0.189719 9.375 9.625 3.15439e+06
9.75 5.554158 0.162905 0.133265 -4.190904 0.162893 0.133342 5.571658 0.149007 0.143322 -4.173403 0.148975 0.143275 9.625 9.875 4.77723e+06
10 6.263000 0.144235 0.097896 -3.724861 0.144188 0.098123 6.280149 0.126597 0.113703 -3.707714 0.126532 0.113853 9.875 10.125 3.64029e+06
10.25 6.801070 0.134912 0.077393 -3.439316 0.134329 0.077809 6.818285 0.118282 0.087112 -3.422101 0.118402 0.087893 10.125 10.375 2.20637e+06
10.5 7.260641 0.111479 0.061463 -3.229068 0.111502 0.061384 7.278382 0.095196 0.068423 -3.211326 0.095200 0.068311 10.375 10.625 1.29753e+06
10.75 7.692052 0.079622 0.057980 -3.045631 0.079747 0.057781 7.709258 0.073265 0.063701 -3.028424 0.073316 0.063443 10.625 10.875 704831
11 8.128174 0.055216 0.055296 -2.858509 0.055294 0.055161 8.145724 0.059022 0.063036 -2.840958 0.059217 0.062832 10.875 11.125 368319
11.25 8.566432 0.035484 0.050241 -2.669201 0.035723 0.050057 8.582848 0.041341 0.068568 -2.652787 0.041475 0.068434 11.125 11.375 186815
11.5 9.010955 0.017308 0.050643 -2.474035 0.017434 0.050506 9.028462 0.027923 0.080953 -2.456528 0.027959 0.080901 11.375 11.625 91593
11.75 9.460843 0.010587 0.052721 -2.273809 0.010617 0.052674 9.476515 0.024981 0.085672 -2.258138 0.025059 0.085610 11.625 11.875 43293
12 9.900065 0.012816 0.051145 -2.081828 0.012841 0.051122 9.919869 0.029105 0.093524 -2.062022 0.029145 0.093507 11.875 12.125 19485
12.25 10.311349 0.026407 0.038683 -1.919813 0.026397 0.038698 10.328984 0.052679 0.076195 -1.902180 0.052662 0.076197 12.125 12.375 8239
12.5 10.611283 0.052809 0.027050 -1.868389 0.052808 0.027087 10.631213 0.076139 0.056939 -1.848464 0.076138 0.056974 12.375 12.625 3175
12.75 10.764111 0.084403 0.046340 -1.963633 0.084401 0.046338 10.776959 0.096793 0.073700 -1.950787 0.096796 0.073694 12.625 12.875 1000
13 10.802786 0.118380 0.057456 -2.171250 0.118382 0.057453 10.798067 0.123534 0.083918 -2.175967 0.123536 0.083915 12.875 13.125 332
13.25 10.833122 0.155989 0.058954 -2.385620 0.155986 0.058955 10.804949 0.159259 0.082548 -2.413792 0.159257 0.082550 13.125 13.375 63
13.5 10.541006 0.175970 0.050415 -2.922509 0.175970 0.050415 10.696766 0.166079 0.077074 -2.766749 0.166079 0.077073 13.375 13.625 13
13.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.625 13.875 0
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
