#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 3.262165 0.286159 0.234148 -5.498422 0.286159 0.234149 3.280966 0.275726 0.221206 -5.479622 0.275726 0.221207 8.625 8.875 270964
9 3.803911 0.256496 0.220857 -5.207068 0.256494 0.220861 3.822849 0.246757 0.208382 -5.188136 0.246758 0.208381 8.875 9.125 434244
9.25 4.368649 0.241432 0.192696 -4.893009 0.241423 0.192702 4.387470 0.222654 0.180602 -4.874188 0.222651 0.180605 9.125 9.375 1.35232e+06
9.5 5.103244 0.218845 0.155958 -4.414584 0.218824 0.155978 5.122042 0.193202 0.145797 -4.395787 0.193184 0.145808 9.375 9.625 3.24212e+06
9.75 5.902013 0.201534 0.126219 -3.839349 0.201535 0.126240 5.920974 0.171858 0.106606 -3.820386 0.171838 0.106620 9.625 9.875 3.79204e+06
10 6.535329 0.177423 0.097227 -3.451057 0.177321 0.097326 6.554130 0.153786 0.080091 -3.432258 0.153685 0.080140 9.875 10.125 2.65006e+06
10.25 7.011492 0.160542 0.079288 -3.227227 0.160423 0.079436 7.030273 0.132095 0.061580 -3.208446 0.131894 0.061783 10.125 10.375 1.48918e+06
10.5 7.429485 0.134655 0.067594 -3.057319 0.134750 0.067504 7.448285 0.102673 0.047338 -3.038519 0.102774 0.047230 10.375 10.625 768466
10.75 7.845795 0.107349 0.060246 -2.889852 0.107387 0.060184 7.865495 0.086142 0.048257 -2.870153 0.086226 0.048187 10.625 10.875 377211
11 8.267893 0.079804 0.053086 -2.716445 0.079792 0.053078 8.287075 0.062372 0.053770 -2.697263 0.062372 0.053756 10.875 11.125 178740
11.25 8.685604 0.052720 0.051791 -2.546762 0.052788 0.051697 8.704079 0.046384 0.063323 -2.528286 0.046442 0.063252 11.125 11.375 79502
11.5 9.111587 0.036785 0.056516 -2.369838 0.036803 0.056517 9.129910 0.036535 0.077577 -2.351517 0.036535 0.077581 11.375 11.625 33162
11.75 9.529116 0.019069 0.072556 -2.200435 0.019080 0.072552 9.548085 0.022141 0.093118 -2.181461 0.022143 0.093114 11.625 11.875 13095
12 9.949643 0.007236 0.082728 -2.027395 0.007259 0.082726 9.971635 0.010686 0.112227 -2.005404 0.010702 0.112217 11.875 12.125 4622
12.25 10.374781 -0.002158 0.095491 -1.848414 -0.002155 0.095491 10.374190 0.005228 0.119867 -1.849000 0.005226 0.119869 12.125 12.375 1414
12.5 10.612578 0.021492 0.072837 -1.859558 0.021496 0.072838 10.632504 0.036992 0.109757 -1.839631 0.036991 0.109758 12.375 12.625 359
12.75 10.650951 0.169118 0.060325 -2.070870 0.169123 0.060322 10.671104 0.153288 0.083999 -2.050717 0.153290 0.083997 12.625 12.875 89
13 10.814590 0.346903 0.061924 -2.148316 0.346903 0.061924 10.685785 0.326616 0.086432 -2.277121 0.326616 0.086432 12.875 13.125 10
13.25 10.507345 0.311391 0.066039 -2.687903 0.311391 0.066039 10.254394 0.301319 0.073753 -2.940854 0.301319 0.073754 13.125 13.375 1
13.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.375 13.625 0
13.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.625 13.875 0
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
