#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 3.968464 0.360433 0.244425 -4.790733 0.360431 0.244425 3.989076 0.326139 0.246148 -4.770122 0.326139 0.246150 8.625 8.875 242923
9 4.510760 0.336810 0.221591 -4.498031 0.336807 0.221593 4.530605 0.299331 0.205006 -4.478190 0.299333 0.205007 8.875 9.125 340552
9.25 4.969630 0.293844 0.199989 -4.285777 0.293844 0.199993 4.990381 0.276477 0.195096 -4.265026 0.276472 0.195098 9.125 9.375 844774
9.5 5.600540 0.250222 0.171432 -3.911771 0.250212 0.171444 5.621053 0.241232 0.168558 -3.891258 0.241227 0.168566 9.375 9.625 1.52366e+06
9.75 6.301270 0.227101 0.147219 -3.435502 0.227090 0.147243 6.321992 0.211937 0.134085 -3.414783 0.211921 0.134097 9.625 9.875 1.39388e+06
10 6.841943 0.199462 0.124487 -3.141106 0.199451 0.124510 6.862676 0.181389 0.119262 -3.120372 0.181356 0.119288 9.875 10.125 802320
10.25 7.273766 0.154799 0.102969 -2.959986 0.154799 0.102955 7.295355 0.149327 0.110868 -2.938395 0.149346 0.110859 10.125 10.375 374906
10.5 7.684609 0.123506 0.087239 -2.798165 0.123523 0.087214 7.704945 0.118773 0.104939 -2.777828 0.118795 0.104920 10.375 10.625 155240
10.75 8.095187 0.096852 0.077588 -2.635454 0.096855 0.077583 8.116843 0.093209 0.085476 -2.613798 0.093201 0.085468 10.625 10.875 60611
11 8.508219 0.075202 0.078856 -2.470227 0.075222 0.078845 8.530844 0.057724 0.083280 -2.447603 0.057732 0.083270 10.875 11.125 21750
11.25 8.909595 0.067883 0.100011 -2.316256 0.067866 0.100025 8.938403 0.050306 0.110801 -2.287448 0.050292 0.110802 11.125 11.375 6865
11.5 9.327989 0.058057 0.118559 -2.146741 0.058058 0.118558 9.346471 0.063113 0.139495 -2.128257 0.063115 0.139493 11.375 11.625 1834
11.75 9.737775 0.043858 0.165535 -1.982244 0.043856 0.165535 9.751449 0.050220 0.180469 -1.968568 0.050219 0.180472 11.625 11.875 447
12 10.049973 0.043053 0.257648 -1.912350 0.043052 0.257649 10.113798 0.070992 0.270257 -1.848526 0.070991 0.270256 11.875 12.125 69
12.25 10.108753 0.215446 0.286599 -2.105787 0.215445 0.286600 10.196155 0.220070 0.299399 -2.018386 0.220070 0.299400 12.125 12.375 15
12.5 9.790774 0.729950 0.218929 -2.664648 0.729950 0.218930 9.878288 0.733846 0.246369 -2.577134 0.733846 0.246370 12.375 12.625 3
12.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.625 12.875 0
13 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.875 13.125 0
13.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.125 13.375 0
13.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.375 13.625 0
13.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.625 13.875 0
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
