#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.820572 0.160136 0.423000 -6.940040 0.160137 0.423000 1.836025 0.167898 0.448023 -6.924588 0.167898 0.448023 8.625 8.875 118257
9 2.408323 0.124836 0.393699 -6.604260 0.124839 0.393698 2.423426 0.148205 0.418746 -6.589155 0.148204 0.418748 8.875 9.125 198969
9.25 3.134655 0.111620 0.351676 -6.132899 0.111616 0.351682 3.149835 0.132184 0.374681 -6.117718 0.132176 0.374691 9.125 9.375 777225
9.5 4.168837 0.114852 0.276993 -5.356371 0.114755 0.277092 4.183848 0.118748 0.308243 -5.341357 0.118683 0.308358 9.375 9.625 2.49308e+06
9.75 5.224098 0.113376 0.198528 -4.524999 0.113243 0.198505 5.239200 0.118116 0.218212 -4.509898 0.117969 0.218376 9.625 9.875 4.60488e+06
10 6.016509 0.104009 0.145494 -3.973415 0.104008 0.145644 6.031565 0.100419 0.166306 -3.958354 0.100372 0.166249 9.875 10.125 3.98487e+06
10.25 6.622325 0.103401 0.098949 -3.618545 0.103256 0.099285 6.637589 0.090192 0.121920 -3.603281 0.090041 0.122879 10.125 10.375 2.57857e+06
10.5 7.132311 0.089349 0.069136 -3.359203 0.089375 0.069776 7.147285 0.078173 0.091995 -3.344227 0.077985 0.092537 10.375 10.625 1.58816e+06
10.75 7.595538 0.064229 0.061296 -3.143116 0.064411 0.061095 7.610278 0.062758 0.082613 -3.128377 0.063007 0.082380 10.625 10.875 933370
11 8.060278 0.031421 0.054763 -2.927541 0.031245 0.054472 8.075346 0.048104 0.084639 -2.912475 0.048298 0.084569 10.875 11.125 512570
11.25 8.527635 0.013289 0.044846 -2.709651 0.013406 0.044632 8.542982 0.033370 0.085370 -2.694304 0.033421 0.085201 11.125 11.375 277198
11.5 9.001109 0.002267 0.042261 -2.485656 0.002353 0.042183 9.015844 0.028624 0.090418 -2.470919 0.028792 0.090340 11.375 11.625 148892
11.75 9.485396 0.006257 0.038836 -2.251195 0.006385 0.038715 9.499814 0.036482 0.089445 -2.236775 0.036641 0.089262 11.625 11.875 78448
12 9.979342 0.011161 0.037648 -2.006419 0.011225 0.037533 9.993587 0.041748 0.084083 -1.992169 0.041762 0.083948 11.875 12.125 39905
12.25 10.400966 0.040726 0.022195 -1.833412 0.040870 0.022066 10.415564 0.063221 0.062842 -1.818816 0.063268 0.062767 12.125 12.375 19554
12.5 10.634852 0.047474 0.004874 -1.850015 0.047537 0.004828 10.651916 0.076247 0.050653 -1.832952 0.076355 0.050602 12.375 12.625 9155
12.75 10.733495 0.069286 0.022212 -1.996641 0.069233 0.022239 10.748899 0.089265 0.067681 -1.981239 0.089243 0.067714 12.625 12.875 3954
13 10.810616 0.076526 0.043840 -2.168692 0.076525 0.043784 10.814787 0.100952 0.081311 -2.164520 0.100956 0.081312 12.875 13.125 1590
13.25 10.868145 0.081755 0.050927 -2.356654 0.081756 0.050928 10.874340 0.097736 0.084536 -2.350461 0.097740 0.084533 13.125 13.375 552
13.5 10.892758 0.097918 0.041402 -2.581601 0.097918 0.041402 10.897554 0.109250 0.073215 -2.576805 0.109251 0.073215 13.375 13.625 164
13.75 10.892104 0.106745 0.041835 -2.811485 0.106745 0.041837 10.892999 0.111117 0.070039 -2.810595 0.111118 0.070037 13.625 13.875 34
14 10.907971 0.135286 0.018040 -3.014676 0.135288 0.018039 10.867849 0.142732 0.063492 -3.054797 0.142733 0.063492 13.875 14.125 4
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
