#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.851446 0.168319 0.415530 -6.908812 0.168316 0.415531 1.867177 0.172953 0.439649 -6.893083 0.172951 0.439648 8.625 8.875 122693
9 2.445002 0.133838 0.385489 -6.567466 0.133838 0.385490 2.459716 0.143721 0.412968 -6.552753 0.143721 0.412968 8.875 9.125 205930
9.25 3.164110 0.118228 0.339947 -6.103217 0.118221 0.339954 3.179563 0.131086 0.370983 -6.087763 0.131080 0.370992 9.125 9.375 798196
9.5 4.193660 0.119052 0.270952 -5.331320 0.119009 0.271045 4.208721 0.118019 0.300562 -5.316258 0.117962 0.300654 9.375 9.625 2.53923e+06
9.75 5.241857 0.113380 0.196019 -4.507037 0.113320 0.196147 5.257085 0.121879 0.211164 -4.491810 0.121739 0.211321 9.625 9.875 4.63661e+06
10 6.027951 0.107368 0.141391 -3.961802 0.107282 0.141543 6.043383 0.103775 0.160222 -3.946366 0.103655 0.160251 9.875 10.125 3.97198e+06
10.25 6.630698 0.107902 0.097771 -3.610139 0.107756 0.097916 6.645961 0.091928 0.122742 -3.594873 0.091848 0.123244 10.125 10.375 2.56227e+06
10.5 7.138502 0.091452 0.067874 -3.352962 0.091478 0.068070 7.153584 0.080603 0.088423 -3.337879 0.080155 0.089068 10.375 10.625 1.5778e+06
10.75 7.598636 0.065390 0.060946 -3.139958 0.065573 0.060741 7.613901 0.062630 0.081678 -3.124695 0.062902 0.081603 10.625 10.875 923351
11 8.061620 0.031927 0.056020 -2.926111 0.032017 0.055865 8.076908 0.049226 0.082616 -2.910821 0.049461 0.082274 10.875 11.125 505953
11.25 8.527619 0.014543 0.045321 -2.709656 0.014678 0.045225 8.542646 0.033835 0.084022 -2.694628 0.033982 0.083644 11.125 11.375 272938
11.5 8.999587 0.002973 0.043293 -2.487178 0.003205 0.043190 9.014228 0.028124 0.089808 -2.472539 0.028307 0.089716 11.375 11.625 145931
11.75 9.480241 0.007803 0.038416 -2.256333 0.007993 0.038281 9.494515 0.036542 0.089278 -2.242058 0.036594 0.089100 11.625 11.875 76551
12 9.968637 0.010056 0.036633 -2.016996 0.010119 0.036487 9.983998 0.040806 0.082461 -2.001633 0.040956 0.082295 11.875 12.125 38671
12.25 10.393097 0.040610 0.022018 -1.841442 0.040715 0.021938 10.408323 0.063903 0.063296 -1.826210 0.063957 0.063291 12.125 12.375 18860
12.5 10.635285 0.047715 0.005213 -1.850697 0.047791 0.005196 10.651875 0.077133 0.051382 -1.834110 0.077165 0.051295 12.375 12.625 8731
12.75 10.740181 0.069435 0.022061 -1.992305 0.069420 0.022090 10.748165 0.090452 0.068677 -1.984321 0.090437 0.068669 12.625 12.875 3734
13 10.797041 0.076666 0.045675 -2.184294 0.076669 0.045624 10.815333 0.099017 0.081310 -2.166001 0.099016 0.081309 12.875 13.125 1436
13.25 10.864156 0.085690 0.050014 -2.357603 0.085689 0.050016 10.878518 0.097741 0.086693 -2.343246 0.097746 0.086688 13.125 13.375 503
13.5 10.918773 0.095954 0.042587 -2.556188 0.095953 0.042592 10.893584 0.107070 0.075707 -2.581377 0.107069 0.075711 13.375 13.625 155
13.75 10.839784 0.122096 0.030575 -2.878491 0.122096 0.030575 10.856989 0.129090 0.059714 -2.861288 0.129092 0.059714 13.625 13.875 25
14 10.912102 0.107571 0.040672 -2.995277 0.107571 0.040672 10.858863 0.119317 0.077763 -3.048516 0.119318 0.077763 13.875 14.125 3
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
