#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.777024 0.355710 0.366324 -6.981801 0.355710 0.366324 1.774976 0.313004 0.420245 -6.983849 0.313004 0.420245 8.625 8.875 35054
9 2.337471 0.338328 0.302643 -6.675415 0.338326 0.302645 2.335049 0.308501 0.364467 -6.677836 0.308499 0.364469 8.875 9.125 56660
9.25 3.071261 0.289059 0.288948 -6.197049 0.289049 0.288948 3.069254 0.241012 0.349545 -6.199057 0.240998 0.349558 9.125 9.375 239432
9.5 4.111854 0.158752 0.272065 -5.413944 0.158655 0.272193 4.109471 0.137053 0.330794 -5.416323 0.136938 0.330871 9.375 9.625 755416
9.75 5.299186 0.075599 0.214647 -4.460669 0.075465 0.214763 5.296910 0.067237 0.254381 -4.462948 0.066963 0.254801 9.625 9.875 1.93197e+06
10 6.323052 0.025146 0.174224 -3.674721 0.025217 0.174173 6.320712 0.032668 0.230861 -3.677061 0.032669 0.230813 9.875 10.125 2.9612e+06
10.25 6.944409 0.006680 0.152914 -3.297770 0.006685 0.152997 6.942068 0.025548 0.201489 -3.300111 0.025492 0.201533 10.125 10.375 2.26333e+06
10.5 7.472342 -0.002348 0.121642 -3.019667 -0.002369 0.121877 7.470065 0.012699 0.179397 -3.021942 0.012641 0.179464 10.375 10.625 1.4469e+06
10.75 7.984334 -0.010351 0.087307 -2.756677 -0.010509 0.087887 7.982160 0.009813 0.153302 -2.758853 0.009694 0.153728 10.625 10.875 902380
11 8.491085 -0.012473 0.068562 -2.499142 -0.012509 0.068723 8.489072 0.013745 0.136233 -2.501152 0.013678 0.136448 10.875 11.125 558935
11.25 8.997076 -0.005904 0.060616 -2.242357 -0.005825 0.060429 8.995157 0.028398 0.124420 -2.244275 0.028619 0.124258 11.125 11.375 336443
11.5 9.511139 -0.001565 0.054235 -1.977872 -0.001583 0.054199 9.509087 0.033567 0.116563 -1.979924 0.033582 0.116574 11.375 11.625 200858
11.75 9.976147 0.002810 0.037204 -1.763290 0.002722 0.037015 9.974061 0.032356 0.105438 -1.765377 0.032448 0.105304 11.625 11.875 119783
12 10.329096 0.009545 0.025741 -1.659994 0.009713 0.025526 10.327571 0.039930 0.094596 -1.661520 0.040114 0.094548 11.875 12.125 70501
12.25 10.568044 0.014345 0.017517 -1.671861 0.014417 0.017406 10.566142 0.046141 0.086665 -1.673764 0.046146 0.086488 12.125 12.375 41522
12.5 10.730453 0.017234 0.013468 -1.757959 0.017449 0.013306 10.728556 0.052304 0.082041 -1.759858 0.052456 0.081802 12.375 12.625 24314
12.75 10.857565 0.022537 0.015716 -1.880506 0.022529 0.015753 10.855832 0.050834 0.081796 -1.882238 0.050798 0.081828 12.625 12.875 14280
13 10.972691 0.020952 0.018285 -2.015354 0.021232 0.018065 10.971964 0.050642 0.083345 -2.016081 0.050818 0.083123 12.875 13.125 8026
13.25 11.103225 0.019567 0.024810 -2.134873 0.019479 0.024865 11.100641 0.050090 0.089471 -2.137457 0.050066 0.089485 13.125 13.375 4556
13.5 11.231822 0.013968 0.034014 -2.258156 0.014109 0.033721 11.229630 0.040622 0.096980 -2.260347 0.040893 0.096796 13.375 13.625 2427
13.75 11.359651 0.012611 0.037710 -2.376716 0.012620 0.037844 11.360723 0.044810 0.101200 -2.375648 0.044886 0.101206 13.625 13.875 1293
14 11.488544 0.018174 0.034062 -2.496954 0.017979 0.034274 11.485513 0.055612 0.096479 -2.499984 0.055404 0.096815 13.875 14.125 631
14.25 11.594919 0.032224 0.029179 -2.641110 0.032279 0.029181 11.588031 0.066732 0.094101 -2.648003 0.066656 0.094177 14.125 14.375 304
14.5 11.701907 0.062805 0.015309 -2.765455 0.062707 0.015314 11.692758 0.084810 0.072405 -2.774608 0.084810 0.072640 14.375 14.625 112
14.75 11.856574 0.067077 0.025486 -2.864649 0.067077 0.025485 11.840940 0.088297 0.085464 -2.880283 0.088299 0.085462 14.625 14.875 43
15 11.885178 0.199896 -0.028074 -3.062145 0.199896 -0.028075 11.870996 0.196133 0.024387 -3.076327 0.196134 0.024387 14.875 15.125 5
15.25 12.214706 0.062611 0.059999 -3.044803 0.062611 0.059999 12.304347 0.082533 0.117887 -2.955162 0.082533 0.117886 15.125 15.375 1
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
