#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.259168 0.183112 0.553772 -7.502978 0.183110 0.553771 1.269861 0.192268 0.611126 -7.492288 0.192270 0.611125 8.625 8.875 37110
9 1.855330 0.139807 0.521488 -7.158462 0.139810 0.521486 1.865827 0.146461 0.568485 -7.147966 0.146468 0.568482 8.875 9.125 66944
9.25 2.652146 0.131252 0.463495 -6.620128 0.131236 0.463504 2.661884 0.134097 0.514004 -6.610389 0.134081 0.514025 9.125 9.375 320920
9.5 3.768070 0.114321 0.391200 -5.762232 0.114238 0.391226 3.777801 0.139571 0.434392 -5.752500 0.139497 0.434525 9.375 9.625 1.29936e+06
9.75 4.970183 0.106320 0.301516 -4.785581 0.106249 0.301701 4.979667 0.137558 0.336944 -4.776094 0.137553 0.337125 9.625 9.875 3.28276e+06
10 5.921400 0.081064 0.226006 -4.072335 0.081007 0.226171 5.930719 0.098861 0.256112 -4.063010 0.098760 0.256155 9.875 10.125 3.8885e+06
10.25 6.582166 0.057075 0.166853 -3.658959 0.056998 0.167187 6.591522 0.060322 0.199888 -3.649602 0.060155 0.200029 10.125 10.375 2.66572e+06
10.5 7.114868 0.036202 0.117561 -3.376645 0.036050 0.117899 7.124200 0.049300 0.149721 -3.367312 0.049138 0.150361 10.375 10.625 1.64929e+06
10.75 7.639693 0.018644 0.087150 -3.100768 0.018794 0.087263 7.649055 0.035163 0.126913 -3.091407 0.034980 0.127337 10.625 10.875 1.01364e+06
11 8.156023 0.007600 0.071630 -2.833104 0.007818 0.071228 8.165383 0.025445 0.122974 -2.823744 0.025596 0.122450 10.875 11.125 599856
11.25 8.679797 0.004017 0.059206 -2.558853 0.004087 0.059155 8.689322 0.022638 0.111017 -2.549328 0.022870 0.110946 11.125 11.375 344881
11.5 9.242142 -0.000118 0.059139 -2.246411 -0.000034 0.059004 9.251597 0.020088 0.112736 -2.236956 0.020136 0.112652 11.375 11.625 198379
11.75 9.832399 -0.007096 0.059266 -1.905680 -0.007109 0.058975 9.842222 0.018020 0.112334 -1.895856 0.018122 0.111976 11.625 11.875 112965
12 10.296294 0.000870 0.034290 -1.692163 0.001095 0.034107 10.306757 0.035068 0.091638 -1.681703 0.035340 0.091298 11.875 12.125 64020
12.25 10.555751 0.013703 0.015352 -1.681674 0.013839 0.015355 10.565415 0.054477 0.076086 -1.672007 0.054629 0.075944 12.125 12.375 35552
12.5 10.690432 0.029131 0.004966 -1.796649 0.029144 0.004900 10.698647 0.066325 0.060643 -1.788438 0.066371 0.060503 12.375 12.625 19554
12.75 10.780283 0.038431 0.007711 -1.956903 0.038583 0.007659 10.790826 0.071329 0.059921 -1.946361 0.071465 0.059591 12.625 12.875 10222
13 10.864702 0.038549 0.020777 -2.121969 0.038804 0.020610 10.876878 0.065806 0.070042 -2.109795 0.066035 0.069893 12.875 13.125 5271
13.25 10.951924 0.032976 0.036610 -2.280902 0.033008 0.036544 10.963326 0.058478 0.086988 -2.269505 0.058570 0.086943 13.125 13.375 2539
13.5 11.057789 0.028802 0.041792 -2.425268 0.028805 0.041720 11.064059 0.054956 0.094205 -2.418993 0.054958 0.094204 13.375 13.625 1165
13.75 11.147730 0.033672 0.033132 -2.580895 0.033621 0.033177 11.147527 0.065974 0.086411 -2.581096 0.065921 0.086462 13.625 13.875 461
14 11.263528 0.047647 0.025746 -2.715310 0.047649 0.025746 11.264349 0.079653 0.086018 -2.714490 0.079656 0.086015 13.875 14.125 177
14.25 11.403443 0.067865 0.011631 -2.790538 0.067865 0.011630 11.404349 0.095456 0.066771 -2.789633 0.095457 0.066770 14.125 14.375 35
14.5 11.407593 0.085376 0.053664 -2.987724 0.085376 0.053663 11.384152 0.100500 0.088970 -3.011164 0.100498 0.088970 14.375 14.625 6
14.75 11.654210 0.091309 0.029840 -3.126421 0.091308 0.029840 11.705221 0.107794 0.062981 -3.075410 0.107794 0.062981 14.625 14.875 2
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
