#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 2.785414 0.251356 0.236423 -5.974965 0.251354 0.236425 2.803502 0.244749 0.262341 -5.956877 0.244746 0.262342 8.625 8.875 216994
9 3.329602 0.227531 0.234118 -5.681887 0.227531 0.234117 3.348303 0.218474 0.249579 -5.663185 0.218472 0.249579 8.875 9.125 347327
9.25 3.960084 0.208745 0.208278 -5.304558 0.208740 0.208277 3.978003 0.198575 0.222693 -5.286639 0.198568 0.222697 9.125 9.375 1.1901e+06
9.5 4.818492 0.187672 0.157316 -4.702857 0.187647 0.157343 4.836347 0.169988 0.179859 -4.685006 0.169971 0.179878 9.375 9.625 3.34243e+06
9.75 5.688283 0.170568 0.117982 -4.055108 0.170535 0.118040 5.705972 0.165094 0.131608 -4.037431 0.165067 0.131655 9.625 9.875 4.54655e+06
10 6.371997 0.160035 0.089748 -3.615498 0.159965 0.089766 6.390038 0.145065 0.098208 -3.597458 0.144929 0.098365 9.875 10.125 3.38975e+06
10.25 6.879955 0.137199 0.076388 -3.359701 0.136999 0.076732 6.898088 0.122283 0.069443 -3.341566 0.122103 0.069751 10.125 10.375 1.99112e+06
10.5 7.321246 0.119533 0.068055 -3.167249 0.119656 0.067946 7.339248 0.100089 0.059629 -3.149246 0.100212 0.059483 10.375 10.625 1.11854e+06
10.75 7.746392 0.094577 0.064005 -2.990675 0.094716 0.063884 7.764432 0.074731 0.055902 -2.972636 0.074869 0.055841 10.625 10.875 583541
11 8.173725 0.062753 0.053360 -2.812235 0.062825 0.053315 8.192685 0.062994 0.054656 -2.793273 0.063023 0.054584 10.875 11.125 296786
11.25 8.602646 0.043427 0.046949 -2.631938 0.043530 0.046938 8.621482 0.046958 0.067105 -2.613097 0.047050 0.067004 11.125 11.375 144150
11.5 9.037875 0.026511 0.051852 -2.445529 0.026507 0.051737 9.057717 0.026405 0.075371 -2.425688 0.026484 0.075285 11.375 11.625 67109
11.75 9.477551 0.015359 0.061574 -2.254679 0.015448 0.061542 9.492995 0.021359 0.086447 -2.239235 0.021433 0.086418 11.625 11.875 30113
12 9.912055 0.010952 0.064460 -2.069654 0.010953 0.064406 9.928565 0.025187 0.100594 -2.053144 0.025082 0.100549 11.875 12.125 12545
12.25 10.315445 0.019331 0.057482 -1.913906 0.019336 0.057483 10.334736 0.038360 0.092169 -1.894612 0.038333 0.092172 12.125 12.375 4824
12.5 10.608517 0.040298 0.040519 -1.865854 0.040290 0.040526 10.633607 0.057442 0.089122 -1.840770 0.057440 0.089120 12.375 12.625 1607
12.75 10.743211 0.091801 0.053051 -1.982265 0.091801 0.053050 10.763880 0.091842 0.084142 -1.961592 0.091839 0.084141 12.625 12.875 463
13 10.740767 0.156098 0.061388 -2.224384 0.156098 0.061388 10.770612 0.159596 0.085279 -2.194540 0.159597 0.085281 12.875 13.125 117
13.25 10.824532 0.223931 0.066518 -2.368797 0.223933 0.066518 10.750293 0.201665 0.078256 -2.443035 0.201666 0.078254 13.125 13.375 22
13.5 10.459972 0.160139 0.107797 -2.920771 0.160139 0.107796 10.834860 0.152568 0.122593 -2.545883 0.152567 0.122593 13.375 13.625 1
13.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.625 13.875 0
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
