#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.437856 0.128217 0.413107 -7.323959 0.128218 0.413105 1.440495 0.124676 0.458719 -7.321318 0.124673 0.458721 8.625 8.875 26072
9 2.045554 0.122643 0.389022 -6.968168 0.122642 0.389019 2.047901 0.112264 0.438787 -6.965821 0.112265 0.438787 8.875 9.125 46583
9.25 2.832168 0.092028 0.358173 -6.438736 0.092001 0.358190 2.834855 0.091768 0.408568 -6.436052 0.091764 0.408592 9.125 9.375 219200
9.5 3.899012 0.064997 0.325156 -5.629375 0.064944 0.325199 3.901538 0.081912 0.377587 -5.626855 0.081889 0.377582 9.375 9.625 797888
9.75 5.150506 0.056261 0.278389 -4.610186 0.056165 0.278629 5.153160 0.070918 0.321535 -4.607530 0.070759 0.321739 9.625 9.875 2.18306e+06
10 6.155143 0.037805 0.216195 -3.841227 0.037736 0.216311 6.157646 0.048288 0.256765 -3.838724 0.048224 0.256799 9.875 10.125 3.30266e+06
10.25 6.796352 0.011572 0.166330 -3.445373 0.011494 0.166368 6.798761 0.032554 0.213030 -3.442966 0.032517 0.213147 10.125 10.375 2.41054e+06
10.5 7.334176 0.003425 0.126079 -3.157513 0.003270 0.126306 7.336609 0.022008 0.174065 -3.155080 0.022175 0.174418 10.375 10.625 1.51866e+06
10.75 7.867476 -0.001491 0.086982 -2.873505 -0.001667 0.087906 7.869904 0.018630 0.143528 -2.871078 0.018691 0.143875 10.625 10.875 942699
11 8.392448 -0.002237 0.068214 -2.597478 -0.002245 0.068184 8.394939 0.016069 0.137831 -2.594995 0.016065 0.137829 10.875 11.125 581229
11.25 8.926826 0.000000 0.055106 -2.312232 0.000000 0.054925 8.929502 0.023047 0.123727 -2.309558 0.023213 0.123546 11.125 11.375 345020
11.5 9.480600 0.000558 0.050153 -2.008159 0.000587 0.049985 9.483249 0.030780 0.115468 -2.005509 0.030816 0.115361 11.375 11.625 203966
11.75 9.978568 0.004494 0.030865 -1.760386 0.004524 0.030817 9.981389 0.036644 0.101240 -1.757566 0.036778 0.101184 11.625 11.875 120265
12 10.339587 0.008096 0.017086 -1.649537 0.008159 0.016971 10.342077 0.046242 0.089210 -1.647049 0.046434 0.089028 11.875 12.125 70415
12.25 10.571142 0.013042 0.009635 -1.668874 0.013304 0.009589 10.574043 0.051542 0.079395 -1.665971 0.051611 0.079186 12.125 12.375 41008
12.5 10.717958 0.020145 0.005542 -1.770178 0.020281 0.005480 10.721160 0.059830 0.074071 -1.766975 0.059887 0.074013 12.375 12.625 23520
12.75 10.834090 0.023634 0.009423 -1.903644 0.023785 0.009028 10.838223 0.057736 0.074869 -1.899510 0.057769 0.074873 12.625 12.875 13490
13 10.937575 0.025837 0.014441 -2.049197 0.025944 0.014403 10.940923 0.055691 0.075183 -2.045850 0.055837 0.074970 12.875 13.125 7541
13.25 11.063021 0.016844 0.027647 -2.174892 0.016938 0.027617 11.065233 0.048725 0.088350 -2.172684 0.048746 0.088321 13.125 13.375 4083
13.5 11.180655 0.014254 0.031068 -2.307210 0.014185 0.031115 11.183896 0.045109 0.094609 -2.303969 0.045231 0.094410 13.375 13.625 2150
13.75 11.305375 0.015571 0.037990 -2.433131 0.015602 0.038002 11.309365 0.048656 0.097955 -2.429139 0.048643 0.097869 13.625 13.875 1068
14 11.409571 0.019705 0.034903 -2.570592 0.019786 0.034907 11.411581 0.058687 0.095578 -2.568586 0.058687 0.095431 13.875 14.125 503
14.25 11.508010 0.047017 0.020009 -2.729353 0.046620 0.020009 11.512994 0.080760 0.078146 -2.724367 0.080642 0.078264 14.125 14.375 216
14.5 11.660384 0.078289 0.005809 -2.801666 0.078036 0.006772 11.646964 0.095108 0.064806 -2.815084 0.095107 0.064882 14.375 14.625 49
14.75 11.746336 0.068268 0.028261 -2.945160 0.068270 0.028261 11.750888 0.090913 0.082768 -2.940606 0.090911 0.082770 14.625 14.875 21
15 12.215529 0.094948 0.009055 -2.748883 0.094949 0.009055 12.106030 0.112807 0.064383 -2.858382 0.112807 0.064383 14.875 15.125 1
15.25 11.963947 0.178102 0.007645 -3.178884 0.178102 0.007645 12.021611 0.177988 0.051721 -3.121220 0.177988 0.051721 15.125 15.375 1
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
