#Halo mass averages in bins of observed stellar mass.
#For satellites, the satellite peak halo mass is used, rather than the host halo's peak halo mass.
#<Mh>: Linear average of peak halo mass (in Msun) in each bin.
#<Log(Mh)>: Average of Log_10(peak halo mass/Msun) in each bin.
#<WL(Mh)>: <Mh^2/3>^(3/2), i.e., weak-lensing-averaged halo mass; i.e., average of (peak halo mass (in Msun) to the two-thirds power), taken to the 3/2 power.
#Bestfit_X_Counts is the number of galaxies of type X in the bin for the bestfit model.
#Log10(SM_Center)(0) <Mh>(1) Err+(2) Err-(3) <Log(Mh)>(4) Err+(5) Err-(6) <WL(Mh)>(7) Err+(8) Err-(9) <Mh>(10) Err+(11) Err-(12) <Log(Mh)>(13) Err+(14) Err-(15) <WL(Mh)>(16) Err+(17) Err-(18) <Mh>(19) Err+(20) Err-(21) <Log(Mh)>(22) Err+(23) Err-(24) <WL(Mh)>(25) Err+(26) Err-(27) <Mh>(28) Err+(29) Err-(30) <Log(Mh)>(31) Err+(32) Err-(33) <WL(Mh)>(34) Err+(35) Err-(36) <Mh>(37) Err+(38) Err-(39) <Log(Mh)>(40) Err+(41) Err-(42) <WL(Mh)>(43) Err+(44) Err-(45) <Mh>(46) Err+(47) Err-(48) <Log(Mh)>(49) Err+(50) Err-(51) <WL(Mh)>(52) Err+(53) Err-(54) <Mh>(55) Err+(56) Err-(57) <Log(Mh)>(58) Err+(59) Err-(60) <WL(Mh)>(61) Err+(62) Err-(63) (64) HM_Left_Edge(65) HM_Right_Edge(66) Bestfit_Galaxy_Counts(67) Bestfit_Central_Counts(68) Bestfit_Central_SF_Counts(69) Bestfit_Central_Q_Counts(70) Bestfit_Satellite_Counts(71) Bestfit_SF_Counts(72) Bestfit_Q_Counts(73) 
7.1 5.85258e+09 2.08618e+08 4.16407e+08 9.63487 0.0106878 0.022625 5.30276e+09 1.68524e+08 3.41286e+08 5.71449e+09 1.90184e+08 3.91791e+08 9.62415 0.00968933 0.0216389 5.17544e+09 1.51075e+08 3.18836e+08 5.71449e+09 1.88316e+08 3.91791e+08 9.62415 0.00813103 0.0216398 5.17544e+09 1.50128e+08 3.18836e+08 2.27941e+09 4.54839e+09 2.27941e+09 9.35782 0.320111 9.35782 2.27941e+09 3.78749e+09 2.27941e+09 8.3321e+09 4.65876e+08 6.62938e+08 9.82607 0.0191708 0.0311174 7.75798e+09 3.97665e+08 5.92715e+08 5.85258e+09 2.07713e+08 4.16407e+08 9.63487 0.00892448 0.022624 5.30277e+09 1.61229e+08 3.41287e+08 2.27941e+09 5.12575e+09 2.27941e+09 9.35782 0.347027 9.35782 2.27941e+09 4.30917e+09 2.27941e+09 7 7.2 1.05479e+07 9.99167e+06 9.99167e+06 1 556278 1.05479e+07 1
7.3 1.85988e+10 1.85185e+09 3.1169e+09 10.208 0.0427094 0.0795479 1.77291e+10 1.793e+09 2.9789e+09 1.87709e+10 1.96002e+09 3.26678e+09 10.2108 0.0436516 0.0815592 1.78774e+10 1.88948e+09 3.0941e+09 1.87709e+10 1.95933e+09 3.26675e+09 10.2108 0.0436516 0.0815563 1.78774e+10 1.88884e+09 3.09406e+09 0 1.92402e+10 0 0 10.1549 0 0 1.78703e+10 0 1.75752e+10 1.31131e+09 2.42852e+09 10.1911 0.0358171 0.0692987 1.68559e+10 1.32176e+09 2.38331e+09 1.85988e+10 1.8504e+09 3.1169e+09 10.208 0.0426846 0.0795565 1.77291e+10 1.79167e+09 2.97888e+09 0 2.05565e+10 0 0 10.2219 0 0 1.88952e+10 0 7.2 7.4 444668 380651 380651 0 64017 444668 0
7.5 2.34016e+10 2.38332e+09 3.92197e+09 10.3041 0.042304 0.0820904 2.22533e+10 2.26917e+09 3.77219e+09 2.3886e+10 2.64141e+09 4.21867e+09 10.3114 0.0468216 0.0861034 2.26911e+10 2.53153e+09 4.02748e+09 2.38861e+10 2.64134e+09 4.21933e+09 10.3114 0.046773 0.0861063 2.26912e+10 2.53178e+09 4.02757e+09 2.73529e+09 2.1818e+10 2.73529e+09 9.437 0.869042 9.437 2.73529e+09 2.02332e+10 2.73529e+09 2.09629e+10 1.44825e+09 2.74168e+09 10.2672 0.0287352 0.0644455 2.00927e+10 1.40438e+09 2.70269e+09 2.34017e+10 2.38326e+09 3.92203e+09 10.3041 0.0435686 0.0820827 2.22533e+10 2.26936e+09 3.77226e+09 2.73529e+09 2.31056e+10 2.73529e+09 9.437 0.902372 9.437 2.73529e+09 2.16836e+10 2.73529e+09 7.4 7.6 342307 285581 285580 1 56726 342306 1
7.7 2.99363e+10 2.89349e+09 5.00831e+09 10.4076 0.0412979 0.0835543 2.84016e+10 2.79978e+09 4.83571e+09 3.10163e+10 3.4504e+09 5.60575e+09 10.4224 0.0470209 0.089489 2.9425e+10 3.32245e+09 5.33024e+09 3.10163e+10 3.4498e+09 5.60575e+09 10.4224 0.0459862 0.089489 2.9425e+10 3.31335e+09 5.33024e+09 0 3.84891e+10 0 0 10.4814 0 0 3.49169e+10 0 2.51169e+10 1.69756e+09 3.19615e+09 10.3416 0.0284119 0.0589552 2.39857e+10 1.65908e+09 3.04992e+09 2.99363e+10 2.88357e+09 5.00824e+09 10.4076 0.0415754 0.0835543 2.84016e+10 2.79981e+09 4.83565e+09 0 3.47983e+10 0 0 10.4471 0 0 3.26351e+10 0 7.6 7.8 251677 205599 205599 0 46078 251677 0
7.9 3.86907e+10 3.70033e+09 6.32405e+09 10.517 0.0390596 0.0826235 3.66709e+10 3.55838e+09 6.12909e+09 4.0625e+10 4.24816e+09 6.95994e+09 10.5401 0.0450497 0.0888071 3.85732e+10 4.19217e+09 6.77372e+09 4.06242e+10 4.23861e+09 6.95907e+09 10.5401 0.0450897 0.0887976 3.85726e+10 3.97874e+09 6.77314e+09 1.46309e+11 -8.69305e+10 1.46309e+11 11.1653 -0.47825 11.1653 1.46309e+11 -9.02364e+10 1.46309e+11 3.06767e+10 2.39262e+09 4.04701e+09 10.4215 0.0298119 0.0608358 2.9141e+10 2.29029e+09 3.81587e+09 3.86901e+10 3.6818e+09 6.32345e+09 10.517 0.0390673 0.0826139 3.66705e+10 3.48596e+09 6.12862e+09 1.46309e+11 -9.54265e+10 1.46309e+11 11.1653 -0.589034 11.1653 1.46309e+11 -1.00417e+11 1.46309e+11 7.8 8 178314 143643 143642 1 34671 178313 1
8.1 5.05141e+10 4.87551e+09 7.88857e+09 10.6322 0.0402803 0.080677 4.78722e+10 4.60513e+09 7.72633e+09 5.33774e+10 5.32061e+09 8.46823e+09 10.6609 0.0436888 0.0826435 5.07716e+10 5.2638e+09 8.27745e+09 5.33762e+10 5.23081e+09 8.46772e+09 10.6609 0.0425224 0.0826368 5.07706e+10 5.01575e+09 8.27645e+09 1.78971e+11 -1.02453e+11 1.78971e+11 11.2528 -0.463153 11.2528 1.78971e+11 -1.07277e+11 1.78971e+11 3.84541e+10 3.30616e+09 5.24962e+09 10.5112 0.034996 0.0643721 3.63045e+10 3.0063e+09 5.01981e+09 5.05134e+10 4.87488e+09 7.88786e+09 10.6322 0.0402689 0.080677 4.78718e+10 4.64357e+09 7.72589e+09 9.3986e+10 -3.03918e+10 9.3986e+10 10.6035 0.0751266 10.6035 7.66392e+10 -1.70679e+10 7.66392e+10 8 8.2 122783 99225 99224 1 23558 122781 2
8.3 6.65363e+10 5.60087e+09 9.66425e+09 10.7529 0.0384502 0.0771208 6.31138e+10 5.5783e+09 9.57592e+09 7.02528e+10 6.19124e+09 1.02015e+10 10.7822 0.0390768 0.077033 6.69144e+10 5.98436e+09 1.01068e+10 7.02515e+10 6.02683e+09 1.02001e+10 10.7822 0.0374155 0.0770388 6.69137e+10 5.87083e+09 1.01128e+10 1.16326e+11 -1.76476e+10 1.16326e+11 10.6012 0.281751 10.6012 9.19343e+10 9.61995e+08 9.19343e+10 4.9873e+10 4.36693e+09 7.18397e+09 10.6213 0.0336714 0.0714035 4.70159e+10 3.81156e+09 6.98057e+09 6.65342e+10 5.5843e+09 9.66177e+09 10.7529 0.0371141 0.0771122 6.31124e+10 5.55713e+09 9.57348e+09 1.09086e+11 -2.0136e+10 1.02705e+11 10.7623 0.0800333 0.964317 9.38999e+10 -1.0819e+10 8.75547e+10 8.2 8.4 82648 67576 67574 2 15072 82644 4
8.5 8.72943e+10 7.09667e+09 1.13191e+10 10.8731 0.0364132 0.0690842 8.29605e+10 7.07527e+09 1.12639e+10 9.19469e+10 7.76942e+09 1.20377e+10 10.9022 0.0383701 0.0681124 8.77687e+10 7.48144e+09 1.17652e+10 9.19357e+10 7.28016e+09 1.20252e+10 10.9022 0.0353832 0.0680952 8.77601e+10 7.29448e+09 1.17566e+10 3.46838e+11 -1.70091e+11 3.46838e+11 11.5285 -0.449214 11.5285 3.43776e+11 -1.77771e+11 3.43776e+11 6.51053e+10 5.43368e+09 8.56868e+09 10.7346 0.0381155 0.0692253 6.13157e+10 5.32962e+09 8.45117e+09 8.72848e+10 7.00214e+09 1.13087e+10 10.8731 0.0359402 0.0691223 8.29533e+10 6.95045e+09 1.12556e+10 3.46838e+11 -1.91183e+11 3.46838e+11 11.5285 -0.47723 11.5285 3.43776e+11 -1.96119e+11 3.43776e+11 8.4 8.6 54928 45407 45405 2 9521 54926 2
8.7 1.13647e+11 7.76276e+09 1.27202e+10 10.991 0.031538 0.0577688 1.08236e+11 7.92761e+09 1.21465e+10 1.19214e+11 9.26926e+09 1.26634e+10 11.0176 0.0347824 0.054616 1.13987e+11 8.61424e+09 1.27378e+10 1.19199e+11 8.09969e+09 1.26482e+10 11.0175 0.0322847 0.0544853 1.13973e+11 8.18358e+09 1.27176e+10 2.34154e+11 -4.64871e+09 2.34154e+11 11.3604 -0.0467215 11.3604 2.32453e+11 -7.58651e+09 2.32453e+11 8.42911e+10 6.29418e+09 9.93246e+09 10.8509 0.0330763 0.0657291 7.96122e+10 5.76863e+09 9.95755e+09 1.13633e+11 7.45772e+09 1.27007e+10 10.991 0.0302277 0.0577278 1.08224e+11 7.07817e+09 1.21345e+10 2.34154e+11 -3.3125e+10 2.34154e+11 11.3604 -0.153281 11.3604 2.32453e+11 -3.72056e+10 2.32453e+11 8.6 8.8 36060 30311 30307 4 5749 36056 4
8.9 1.48613e+11 1.05516e+10 1.44072e+10 11.1093 0.0286808 0.0497446 1.41699e+11 1.02578e+10 1.4462e+10 1.55389e+11 1.05535e+10 1.44872e+10 11.1338 0.0300665 0.0488663 1.48682e+11 1.05547e+10 1.42362e+10 1.5535e+11 1.00188e+10 1.44479e+10 11.1338 0.027359 0.0488138 1.48653e+11 9.29358e+09 1.42607e+10 5.46176e+11 -2.3798e+11 5.46176e+11 11.6557 -0.245126 11.6557 5.15202e+11 -2.23805e+11 5.15202e+11 1.1114e+11 7.91449e+09 1.22961e+10 10.9734 0.0320883 0.0594511 1.05175e+11 7.43202e+09 1.20735e+10 1.4858e+11 9.78551e+09 1.45761e+10 11.1092 0.0282831 0.0497522 1.41675e+11 9.20392e+09 1.44373e+10 5.46176e+11 -2.97451e+11 5.46176e+11 11.6557 -0.326243 11.6557 5.15202e+11 -2.86292e+11 5.15202e+11 8.8 9 23490 19893 19891 2 3597 23488 2
