#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.237856 0.183092 0.560516 -7.524367 0.183094 0.560516 1.246116 0.181924 0.605208 -7.516109 0.181924 0.605206 8.625 8.875 33138
9 1.843201 0.135063 0.515641 -7.170612 0.135062 0.515641 1.852459 0.151254 0.562418 -7.161354 0.151253 0.562418 8.875 9.125 60183
9.25 2.647517 0.131231 0.458666 -6.624669 0.131209 0.458693 2.656551 0.133611 0.510623 -6.615633 0.133587 0.510650 9.125 9.375 289562
9.5 3.763637 0.112007 0.387411 -5.767076 0.111947 0.387440 3.772246 0.121097 0.441101 -5.758470 0.121080 0.441221 9.375 9.625 1.19194e+06
9.75 4.975037 0.097600 0.312189 -4.781544 0.097524 0.312393 4.983398 0.124720 0.342629 -4.773184 0.124559 0.342816 9.625 9.875 3.12874e+06
10 5.937313 0.073266 0.232148 -4.056696 0.073202 0.232235 5.945937 0.094774 0.263493 -4.048072 0.094689 0.263662 9.875 10.125 3.82803e+06
10.25 6.599563 0.054138 0.173276 -3.641662 0.054088 0.173574 6.608130 0.055871 0.206129 -3.633100 0.055736 0.206456 10.125 10.375 2.64109e+06
10.5 7.132846 0.030868 0.123671 -3.358691 0.030687 0.124386 7.141336 0.046551 0.158726 -3.350203 0.046234 0.159368 10.375 10.625 1.63656e+06
10.75 7.662205 0.018447 0.087734 -3.078429 0.018280 0.088261 7.670825 0.031172 0.128805 -3.069805 0.031029 0.128815 10.625 10.875 1.00704e+06
11 8.182537 0.006451 0.072783 -2.806591 0.006418 0.072414 8.191298 0.024188 0.123015 -2.797832 0.024133 0.122887 10.875 11.125 600222
11.25 8.712780 0.004644 0.058946 -2.525947 0.004657 0.058657 8.721455 0.022529 0.110258 -2.517274 0.022713 0.109831 11.125 11.375 347351
11.5 9.283368 0.000000 0.059773 -2.205134 0.000000 0.059607 9.292542 0.020212 0.114412 -2.195959 0.020322 0.114253 11.375 11.625 200266
11.75 9.869999 -0.008029 0.055873 -1.868110 -0.007979 0.055613 9.879079 0.018434 0.110199 -1.859028 0.018500 0.109985 11.625 11.875 115081
12 10.314670 0.001014 0.029439 -1.674157 0.001042 0.029251 10.323608 0.035316 0.091699 -1.665218 0.035465 0.091469 11.875 12.125 65394
12.25 10.559085 0.012024 0.014497 -1.678792 0.012222 0.014480 10.568783 0.051862 0.075214 -1.669097 0.052078 0.075062 12.125 12.375 36681
12.5 10.693928 0.028205 0.004886 -1.793392 0.028222 0.004844 10.703015 0.065479 0.062926 -1.784304 0.065629 0.062875 12.375 12.625 20291
12.75 10.788081 0.034019 0.007946 -1.948878 0.034199 0.007799 10.796282 0.070647 0.061460 -1.940684 0.070875 0.061458 12.625 12.875 10876
13 10.876330 0.035503 0.019384 -2.110766 0.035662 0.019320 10.885355 0.065822 0.068814 -2.101744 0.065873 0.068840 12.875 13.125 5608
13.25 10.968679 0.029144 0.034010 -2.265589 0.029074 0.034010 10.975577 0.058041 0.084015 -2.258694 0.058017 0.083998 13.125 13.375 2808
13.5 11.074967 0.026722 0.042137 -2.408248 0.026735 0.042133 11.081168 0.054440 0.095420 -2.402047 0.054375 0.095457 13.375 13.625 1277
13.75 11.163888 0.031382 0.029186 -2.566018 0.031381 0.029192 11.167548 0.063943 0.086397 -2.562361 0.063900 0.086440 13.625 13.875 576
14 11.256046 0.043740 0.023814 -2.727497 0.043741 0.023813 11.276548 0.076884 0.083608 -2.706991 0.076879 0.083608 13.875 14.125 199
14.25 11.426814 0.060609 0.020081 -2.768975 0.060609 0.020082 11.433320 0.089705 0.073287 -2.762468 0.089705 0.073287 14.125 14.375 53
14.5 11.455282 0.102988 0.022979 -2.983744 0.102987 0.022980 11.397917 0.118292 0.061577 -3.041111 0.118292 0.061575 14.375 14.625 10
14.75 11.774337 0.063647 0.057935 -3.046980 0.063648 0.057934 11.757383 0.078534 0.091428 -3.063933 0.078534 0.091428 14.625 14.875 2
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
