#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 3.556524 0.294055 0.211673 -5.204845 0.294055 0.211674 3.576440 0.270979 0.207057 -5.184928 0.270978 0.207059 8.625 8.875 303853
9 4.100864 0.273641 0.195967 -4.909525 0.273642 0.195966 4.120555 0.253327 0.183757 -4.889834 0.253328 0.183755 8.875 9.125 482107
9.25 4.610527 0.257602 0.174895 -4.648389 0.257596 0.174902 4.629824 0.231849 0.168468 -4.629095 0.231845 0.168468 9.125 9.375 1.38558e+06
9.5 5.278662 0.232829 0.152643 -4.235958 0.232824 0.152655 5.298150 0.203648 0.150451 -4.216468 0.203635 0.150462 9.375 9.625 2.8227e+06
9.75 6.039181 0.211926 0.116740 -3.701609 0.211920 0.116760 6.058709 0.176970 0.118887 -3.682075 0.176967 0.118909 9.625 9.875 3.02921e+06
10 6.632277 0.194568 0.097766 -3.353172 0.194473 0.097854 6.651566 0.166737 0.085975 -3.333882 0.166690 0.086012 9.875 10.125 2.03731e+06
10.25 7.096150 0.166034 0.086504 -3.141481 0.165983 0.086520 7.115613 0.136301 0.069192 -3.122016 0.136255 0.069231 10.125 10.375 1.09719e+06
10.5 7.505606 0.140216 0.076025 -2.980359 0.140223 0.075938 7.525057 0.109472 0.065042 -2.960907 0.109498 0.064969 10.375 10.625 535002
10.75 7.920485 0.113901 0.066050 -2.814377 0.113921 0.066030 7.940922 0.089028 0.052136 -2.793941 0.089044 0.052099 10.625 10.875 249296
11 8.337092 0.081400 0.053025 -2.645361 0.081403 0.052985 8.357368 0.064565 0.052017 -2.625084 0.064578 0.051979 10.875 11.125 110499
11.25 8.750375 0.055703 0.051152 -2.480632 0.055723 0.051138 8.770981 0.049399 0.063128 -2.460028 0.049422 0.063091 11.125 11.375 45554
11.5 9.171796 0.043381 0.064681 -2.307042 0.043379 0.064650 9.187811 0.037428 0.078473 -2.291027 0.037446 0.078447 11.375 11.625 17466
11.75 9.596175 0.022874 0.079077 -2.130029 0.022878 0.079077 9.609771 0.019373 0.105245 -2.116434 0.019375 0.105243 11.625 11.875 5988
12 10.001169 0.005791 0.100459 -1.973659 0.005791 0.100485 10.021196 0.009638 0.134503 -1.953632 0.009640 0.134501 11.875 12.125 1775
12.25 10.374363 -0.002003 0.123541 -1.844067 -0.001999 0.123542 10.386106 0.000655 0.148828 -1.832322 0.000657 0.148828 12.125 12.375 457
12.5 10.565330 0.051118 0.138824 -1.896628 0.051118 0.138824 10.570626 0.062587 0.140526 -1.891333 0.062587 0.140526 12.375 12.625 107
12.75 10.460991 0.357162 0.101286 -2.230904 0.357165 0.101286 10.510272 0.357429 0.110062 -2.181623 0.357428 0.110061 12.625 12.875 16
13 10.389225 0.261173 0.124212 -2.534931 0.261172 0.124212 10.535713 0.242831 0.128383 -2.388444 0.242831 0.128382 12.875 13.125 3
13.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.125 13.375 0
13.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.375 13.625 0
13.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.625 13.875 0
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
