#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.450576 0.144634 0.403818 -7.311310 0.144632 0.403817 1.452357 0.122207 0.446230 -7.309529 0.122205 0.446231 8.625 8.875 25886
9 2.054026 0.134943 0.379249 -6.959770 0.134942 0.379252 2.055704 0.111593 0.430843 -6.958095 0.111591 0.430841 8.875 9.125 46376
9.25 2.840888 0.100703 0.355212 -6.429996 0.100695 0.355232 2.843525 0.096677 0.398285 -6.427361 0.096662 0.398311 9.125 9.375 218304
9.5 3.908538 0.068220 0.323867 -5.619814 0.068104 0.323906 3.910988 0.084158 0.369198 -5.617365 0.084137 0.369307 9.375 9.625 791929
9.75 5.157336 0.052855 0.276243 -4.603361 0.052754 0.276512 5.159689 0.066687 0.318142 -4.601009 0.066529 0.318223 9.625 9.875 2.16428e+06
10 6.163569 0.034312 0.214570 -3.832881 0.034245 0.214571 6.165852 0.045697 0.254865 -3.830601 0.045663 0.254977 9.875 10.125 3.28378e+06
10.25 6.803880 0.011404 0.166923 -3.437893 0.011355 0.166957 6.806109 0.033033 0.212179 -3.435662 0.032986 0.212283 10.125 10.375 2.40287e+06
10.5 7.341751 0.002765 0.125688 -3.149979 0.002498 0.125909 7.343894 0.022549 0.173759 -3.147831 0.022474 0.174105 10.375 10.625 1.51465e+06
10.75 7.874290 -0.002465 0.085110 -2.866710 -0.002621 0.085850 7.876490 0.018520 0.143280 -2.864509 0.018148 0.143602 10.625 10.875 940338
11 8.398232 -0.002907 0.068253 -2.591703 -0.002917 0.068240 8.400622 0.016256 0.137412 -2.589315 0.016236 0.137410 10.875 11.125 580190
11.25 8.931578 0.000000 0.054812 -2.307486 0.000000 0.054636 8.933931 0.023595 0.123565 -2.305129 0.023792 0.123383 11.125 11.375 344691
11.5 9.483564 0.000701 0.049729 -2.005279 0.000706 0.049583 9.485991 0.031344 0.115822 -2.002849 0.031378 0.115707 11.375 11.625 203837
11.75 9.978969 0.005159 0.029675 -1.760074 0.005155 0.029623 9.981554 0.036111 0.101691 -1.757488 0.036250 0.101636 11.625 11.875 120282
12 10.339362 0.008367 0.017093 -1.649837 0.008535 0.016952 10.341730 0.046101 0.089061 -1.647470 0.046088 0.088866 11.875 12.125 70478
12.25 10.571117 0.013193 0.010049 -1.668936 0.013196 0.009737 10.573886 0.051421 0.079863 -1.666173 0.051483 0.079642 12.125 12.375 41031
12.5 10.718196 0.019469 0.005811 -1.770093 0.019646 0.005667 10.721947 0.059619 0.074494 -1.766339 0.059694 0.074414 12.375 12.625 23591
12.75 10.838806 0.023241 0.010160 -1.898761 0.023246 0.009772 10.839379 0.057219 0.075463 -1.898185 0.057377 0.075366 12.625 12.875 13506
13 10.941414 0.025539 0.014598 -2.044845 0.025763 0.014443 10.943196 0.055315 0.075305 -2.043063 0.055564 0.074996 12.875 13.125 7602
13.25 11.064051 0.016041 0.027755 -2.173611 0.016173 0.027706 11.067019 0.047843 0.088869 -2.170643 0.047873 0.088824 13.125 13.375 4118
13.5 11.183283 0.013785 0.031481 -2.304767 0.013592 0.031489 11.184656 0.043654 0.094749 -2.303402 0.043617 0.094731 13.375 13.625 2182
13.75 11.310503 0.015873 0.037051 -2.427756 0.015941 0.036850 11.312825 0.050197 0.097336 -2.425442 0.050206 0.097120 13.625 13.875 1076
14 11.415998 0.020667 0.035507 -2.564481 0.020807 0.035368 11.415707 0.056445 0.098190 -2.564773 0.056587 0.098140 13.875 14.125 512
14.25 11.518489 0.044575 0.020981 -2.717189 0.044370 0.020975 11.517583 0.078084 0.078145 -2.718091 0.077977 0.078251 14.125 14.375 219
14.5 11.629366 0.078440 0.002179 -2.829083 0.078438 0.002905 11.637828 0.096495 0.062640 -2.820622 0.096498 0.062637 14.375 14.625 54
14.75 11.753964 0.069225 0.028302 -2.942562 0.069225 0.028303 11.745376 0.092521 0.083158 -2.951153 0.092523 0.083157 14.625 14.875 22
15 12.166257 0.101177 -0.007957 -2.802020 0.101177 -0.007957 12.108803 0.122948 0.058959 -2.859474 0.122947 0.058959 14.875 15.125 1
15.25 12.010905 0.180700 0.003152 -3.136817 0.180700 0.003152 12.024963 0.184196 0.046710 -3.122758 0.184195 0.046710 15.125 15.375 1
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
