#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.792051 0.161052 0.429983 -6.968885 0.161051 0.429983 1.806099 0.168941 0.463104 -6.954836 0.168942 0.463106 8.625 8.875 113818
9 2.377607 0.125590 0.399704 -6.634941 0.125587 0.399709 2.392474 0.152583 0.423463 -6.620078 0.152582 0.423460 8.875 9.125 192232
9.25 3.104803 0.111616 0.361584 -6.162824 0.111611 0.361586 3.119770 0.129051 0.381492 -6.147855 0.129052 0.381496 9.125 9.375 756076
9.5 4.144003 0.114237 0.284076 -5.381367 0.114174 0.284163 4.158731 0.109828 0.316179 -5.366639 0.109809 0.316278 9.375 9.625 2.44933e+06
9.75 5.207113 0.113527 0.201321 -4.542196 0.113466 0.201478 5.222155 0.112263 0.221855 -4.527155 0.112186 0.221993 9.625 9.875 4.57126e+06
10 6.005706 0.100942 0.149517 -3.984395 0.100981 0.149662 6.020597 0.097627 0.169425 -3.969501 0.097570 0.169560 9.875 10.125 3.99739e+06
10.25 6.614737 0.098910 0.101290 -3.626143 0.098769 0.101461 6.629643 0.091147 0.127467 -3.611239 0.090666 0.128411 10.125 10.375 2.59346e+06
10.5 7.126641 0.088420 0.070962 -3.364892 0.088131 0.071194 7.141485 0.079462 0.091411 -3.350047 0.078950 0.091725 10.375 10.625 1.59775e+06
10.75 7.591871 0.063232 0.061407 -3.146857 0.063410 0.061214 7.606830 0.062267 0.083432 -3.131897 0.062505 0.083193 10.625 10.875 942717
11 8.058954 0.032943 0.055619 -2.928943 0.033109 0.055500 8.074001 0.047187 0.085170 -2.913898 0.047372 0.085154 10.875 11.125 518604
11.25 8.529257 0.011600 0.046052 -2.708067 0.011699 0.045837 8.543814 0.033307 0.086689 -2.693509 0.033393 0.086519 11.125 11.375 281474
11.5 9.003126 0.002190 0.041493 -2.483828 0.002253 0.041267 9.018428 0.029231 0.090939 -2.468522 0.029418 0.090865 11.375 11.625 151618
11.75 9.491006 0.006130 0.039091 -2.245704 0.006209 0.038975 9.506003 0.036746 0.089553 -2.230707 0.036842 0.089362 11.625 11.875 80179
12 9.986430 0.011002 0.038250 -1.999251 0.011045 0.038167 10.002517 0.041697 0.083434 -1.983162 0.041738 0.083432 11.875 12.125 41120
12.25 10.408775 0.039894 0.023093 -1.825980 0.039972 0.022916 10.424870 0.062510 0.062313 -1.809885 0.062578 0.062215 12.125 12.375 20278
12.5 10.636750 0.046762 0.004746 -1.847948 0.046798 0.004704 10.653600 0.075335 0.049858 -1.831098 0.075453 0.049865 12.375 12.625 9529
12.75 10.733362 0.068192 0.022178 -1.997300 0.068161 0.022221 10.748021 0.087895 0.066117 -1.982641 0.087902 0.066173 12.625 12.875 4206
13 10.802277 0.076497 0.043698 -2.179107 0.076464 0.043693 10.815045 0.100400 0.079086 -2.166339 0.100407 0.079084 12.875 13.125 1699
13.25 10.858832 0.079338 0.049734 -2.365920 0.079337 0.049734 10.872646 0.097129 0.082829 -2.352106 0.097134 0.082827 13.125 13.375 597
13.5 10.897478 0.101079 0.043326 -2.574044 0.101078 0.043327 10.911429 0.108884 0.073051 -2.560093 0.108884 0.073048 13.375 13.625 183
13.75 10.913717 0.092193 0.043229 -2.787508 0.092192 0.043228 10.914720 0.100888 0.083776 -2.786506 0.100888 0.083776 13.625 13.875 40
14 10.718652 0.224389 -0.020020 -3.221979 0.224389 -0.020021 10.825438 0.220181 0.016345 -3.115193 0.220181 0.016346 13.875 14.125 5
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
