#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.456185 0.151823 0.393691 -7.304760 0.151824 0.393688 1.459125 0.127094 0.435437 -7.301820 0.127093 0.435437 8.625 8.875 25958
9 2.064404 0.140568 0.373200 -6.949360 0.140569 0.373198 2.066178 0.111217 0.418682 -6.947585 0.111219 0.418680 8.875 9.125 46433
9.25 2.851381 0.102421 0.347223 -6.419563 0.102393 0.347253 2.853400 0.095508 0.390706 -6.417544 0.095493 0.390738 9.125 9.375 217548
9.5 3.917908 0.066832 0.322245 -5.610421 0.066779 0.322284 3.920180 0.084205 0.362634 -5.608147 0.084180 0.362751 9.375 9.625 786326
9.75 5.163708 0.048688 0.273223 -4.596992 0.048531 0.273491 5.165935 0.062145 0.320037 -4.594762 0.061989 0.320118 9.625 9.875 2.14637e+06
10 6.171890 0.030839 0.213032 -3.824644 0.030784 0.213026 6.173948 0.043604 0.252974 -3.822584 0.043573 0.253104 9.875 10.125 3.26517e+06
10.25 6.811463 0.009483 0.167428 -3.430332 0.009435 0.167459 6.813390 0.032763 0.211266 -3.428408 0.032716 0.211394 10.125 10.375 2.39495e+06
10.5 7.349080 0.004256 0.125231 -3.142670 0.004124 0.125449 7.350998 0.023585 0.173320 -3.140753 0.023413 0.173656 10.375 10.625 1.51064e+06
10.75 7.880717 -0.002443 0.085303 -2.860283 -0.002670 0.086037 7.882752 0.018816 0.142938 -2.858251 0.018561 0.143101 10.625 10.875 938258
11 8.404189 -0.002939 0.067273 -2.585743 -0.002949 0.067272 8.406106 0.016458 0.137445 -2.583830 0.016436 0.137444 10.875 11.125 578951
11.25 8.936319 -0.000301 0.054503 -2.302739 -0.000235 0.054326 8.938227 0.024212 0.123382 -2.300834 0.024268 0.123194 11.125 11.375 344479
11.5 9.486739 0.000278 0.049474 -2.002174 0.000300 0.049311 9.488687 0.031716 0.116307 -2.000225 0.031749 0.116199 11.375 11.625 203798
11.75 9.979534 0.005396 0.030057 -1.759567 0.005494 0.029894 9.981784 0.036473 0.102295 -1.757321 0.036659 0.102210 11.625 11.875 120282
12 10.338486 0.008364 0.016688 -1.650836 0.008462 0.016506 10.341103 0.046188 0.089002 -1.648215 0.046283 0.088776 11.875 12.125 70524
12.25 10.570727 0.013396 0.009606 -1.669382 0.013493 0.009335 10.573616 0.051443 0.080043 -1.666494 0.051509 0.079868 12.125 12.375 41060
12.5 10.719689 0.018726 0.006081 -1.768807 0.018918 0.006046 10.722477 0.059788 0.074804 -1.766019 0.059868 0.074698 12.375 12.625 23667
12.75 10.838181 0.023045 0.010103 -1.899441 0.023265 0.009979 10.840316 0.056952 0.075238 -1.897301 0.057119 0.075182 12.625 12.875 13528
13 10.941655 0.025384 0.014347 -2.044913 0.025638 0.014224 10.944758 0.055670 0.075686 -2.041810 0.055840 0.075334 12.875 13.125 7646
13.25 11.065592 0.015755 0.027659 -2.172652 0.015650 0.027654 11.069327 0.048570 0.089018 -2.168914 0.048638 0.088978 13.125 13.375 4135
13.5 11.184770 0.013697 0.032079 -2.303241 0.013261 0.032113 11.188097 0.043589 0.094526 -2.299916 0.043209 0.094566 13.375 13.625 2200
13.75 11.315143 0.016521 0.036233 -2.423386 0.016590 0.036154 11.315826 0.050469 0.097799 -2.422707 0.050435 0.097516 13.625 13.875 1094
14 11.417878 0.020703 0.036817 -2.563126 0.020715 0.036819 11.416176 0.055220 0.098598 -2.564832 0.055361 0.098595 13.875 14.125 513
14.25 11.526342 0.045466 0.019081 -2.707296 0.045376 0.019172 11.526068 0.076885 0.078716 -2.707570 0.076886 0.078838 14.125 14.375 226
14.5 11.648927 0.074681 0.000839 -2.805720 0.073779 0.000839 11.647952 0.094374 0.062754 -2.806696 0.094374 0.063433 14.375 14.625 56
14.75 11.716765 0.081602 0.027849 -2.983382 0.081602 0.027849 11.718873 0.097696 0.076832 -2.981273 0.097694 0.076833 14.625 14.875 24
15 11.996490 0.109397 -0.012061 -2.979144 0.109397 -0.012061 12.112478 0.128069 0.049567 -2.863156 0.128069 0.049567 14.875 15.125 1
15.25 11.947413 0.185966 -0.004072 -3.207609 0.185965 -0.004072 12.029751 0.194498 0.035810 -3.125273 0.194498 0.035809 15.125 15.375 1
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
