#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.278150 0.109136 0.489890 -7.483259 0.109138 0.489891 1.283800 0.133623 0.533279 -7.477608 0.133619 0.533280 8.625 8.875 28115
9 1.909892 0.084792 0.459426 -7.103860 0.084797 0.459428 1.914497 0.113732 0.506543 -7.099252 0.113729 0.506544 8.875 9.125 49589
9.25 2.712662 0.078266 0.417703 -6.558720 0.078234 0.417733 2.717704 0.109648 0.469766 -6.553677 0.109638 0.469795 9.125 9.375 234889
9.5 3.810833 0.091940 0.369350 -5.718188 0.091863 0.369461 3.815641 0.109339 0.410410 -5.713380 0.109263 0.410546 9.375 9.625 883945
9.75 5.067639 0.088500 0.306211 -4.692401 0.088468 0.306479 5.072507 0.096663 0.344811 -4.687534 0.096579 0.345034 9.625 9.875 2.4625e+06
10 6.058656 0.059686 0.235927 -3.936839 0.059663 0.236008 6.063672 0.067053 0.270082 -3.931823 0.066990 0.270251 9.875 10.125 3.49873e+06
10.25 6.712695 0.027056 0.172044 -3.528870 0.026991 0.172234 6.717717 0.039773 0.214824 -3.523846 0.039715 0.215018 10.125 10.375 2.49912e+06
10.5 7.249701 0.012696 0.130139 -3.241879 0.012681 0.130704 7.254638 0.028113 0.174356 -3.236948 0.028180 0.174923 10.375 10.625 1.56373e+06
10.75 7.787842 0.006028 0.089087 -2.952974 0.005877 0.089713 7.792841 0.022458 0.139788 -2.947972 0.021990 0.139985 10.625 10.875 966466
11 8.317412 0.002478 0.072222 -2.672282 0.002498 0.072057 8.322308 0.014319 0.134845 -2.667382 0.014468 0.134694 10.875 11.125 591700
11.25 8.860262 0.001641 0.058624 -2.378920 0.001739 0.058564 8.865254 0.023087 0.119593 -2.373926 0.023244 0.119260 11.125 11.375 346991
11.5 9.434714 0.000000 0.055306 -2.054115 0.000000 0.055183 9.439739 0.024047 0.115921 -2.049084 0.024111 0.115840 11.375 11.625 204298
11.75 9.964330 0.000543 0.036856 -1.774599 0.000604 0.036703 9.969179 0.034031 0.104748 -1.769749 0.034248 0.104695 11.625 11.875 118962
12 10.340342 0.004641 0.018969 -1.648573 0.004615 0.018659 10.345177 0.047677 0.090507 -1.643737 0.047788 0.090238 11.875 12.125 69394
12.25 10.570009 0.014873 0.010466 -1.669433 0.015092 0.010333 10.574673 0.053304 0.077678 -1.664774 0.053525 0.077389 12.125 12.375 40053
12.5 10.711450 0.022229 0.004960 -1.776831 0.022237 0.004826 10.716639 0.056002 0.070505 -1.771642 0.056034 0.070431 12.375 12.625 22636
12.75 10.819188 0.027851 0.008627 -1.918423 0.027925 0.008494 10.824498 0.062970 0.071207 -1.913111 0.063028 0.071128 12.625 12.875 12735
13 10.920428 0.027021 0.016326 -2.065759 0.027103 0.016129 10.927264 0.058860 0.073024 -2.058924 0.059040 0.072889 12.875 13.125 7057
13.25 11.033059 0.021152 0.025458 -2.203327 0.021383 0.025512 11.036593 0.050817 0.086272 -2.199791 0.050768 0.086110 13.125 13.375 3671
13.5 11.146023 0.015786 0.037285 -2.340343 0.015652 0.037323 11.152392 0.044745 0.097349 -2.333975 0.044705 0.097256 13.375 13.625 1884
13.75 11.263035 0.021341 0.034601 -2.473793 0.021495 0.034798 11.264309 0.054096 0.086682 -2.472517 0.053897 0.086766 13.625 13.875 920
14 11.359885 0.029734 0.028349 -2.618108 0.029704 0.028147 11.366854 0.065480 0.085113 -2.611138 0.065681 0.085084 13.875 14.125 382
14.25 11.475534 0.055283 0.021857 -2.751678 0.055188 0.021951 11.470581 0.081883 0.076191 -2.756631 0.081883 0.076192 14.125 14.375 159
14.5 11.602362 0.093423 0.009511 -2.887309 0.095996 0.008808 11.577806 0.110460 0.063985 -2.911867 0.112703 0.061411 14.375 14.625 31
14.75 11.726296 0.085320 0.014646 -2.944125 0.085321 0.014646 11.722037 0.103977 0.071592 -2.948383 0.103977 0.071593 14.625 14.875 9
15 12.003755 0.158710 0.005979 -2.974981 0.158710 0.005979 11.935968 0.161268 0.045305 -3.042767 0.161268 0.045305 14.875 15.125 2
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
