#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 3.840951 0.339619 0.200415 -4.919504 0.339620 0.200412 3.861601 0.291648 0.200773 -4.898854 0.291649 0.200771 8.625 8.875 309711
9 4.371193 0.311789 0.179027 -4.637944 0.311788 0.179026 4.391674 0.278211 0.177351 -4.617462 0.278209 0.177350 8.875 9.125 459125
9.25 4.845898 0.284465 0.171234 -4.410220 0.284461 0.171235 4.866417 0.248352 0.161032 -4.389702 0.248347 0.161033 9.125 9.375 1.17641e+06
9.5 5.478270 0.252911 0.157162 -4.034612 0.252904 0.157174 5.498733 0.213192 0.142862 -4.014148 0.213191 0.142864 9.375 9.625 2.14819e+06
9.75 6.188684 0.234826 0.137228 -3.550120 0.234807 0.137262 6.209337 0.189948 0.121811 -3.529465 0.189916 0.121837 9.625 9.875 2.10971e+06
10 6.748051 0.195214 0.108769 -3.236608 0.195176 0.108780 6.768848 0.176012 0.095217 -3.215806 0.175982 0.095290 9.875 10.125 1.32147e+06
10.25 7.191282 0.159456 0.093700 -3.044484 0.159452 0.093701 7.212458 0.149702 0.079840 -3.023305 0.149699 0.079846 10.125 10.375 680316
10.5 7.596257 0.130518 0.085239 -2.888169 0.130563 0.085208 7.617719 0.118535 0.081475 -2.866708 0.118593 0.081427 10.375 10.625 307991
10.75 8.013690 0.101037 0.064396 -2.719575 0.101047 0.064363 8.034410 0.086411 0.068775 -2.698856 0.086449 0.068736 10.625 10.875 133176
11 8.425158 0.079073 0.061103 -2.556062 0.079077 0.061090 8.447803 0.065146 0.064661 -2.533416 0.065160 0.064651 10.875 11.125 53283
11.25 8.830984 0.060711 0.069339 -2.397388 0.060722 0.069314 8.854535 0.051683 0.069959 -2.373841 0.051700 0.069935 11.125 11.375 19843
11.5 9.243205 0.040445 0.084312 -2.232071 0.040454 0.084296 9.262555 0.038861 0.105115 -2.212718 0.038872 0.105109 11.375 11.625 6452
11.75 9.665274 0.024511 0.107734 -2.057383 0.024512 0.107719 9.682929 0.029305 0.132120 -2.039734 0.029325 0.132101 11.625 11.875 1810
12 10.020446 0.007555 0.142187 -1.944794 0.007554 0.142187 10.056732 0.020345 0.168894 -1.908513 0.020348 0.168888 11.875 12.125 490
12.25 10.395679 0.026228 0.193039 -1.814316 0.026229 0.193041 10.396621 0.036578 0.199462 -1.813373 0.036576 0.199465 12.125 12.375 78
12.5 10.508439 0.263047 0.219422 -1.938411 0.263046 0.219424 10.421560 0.266021 0.231406 -2.025292 0.266022 0.231404 12.375 12.625 20
12.75 9.940727 0.633367 0.137234 -2.765943 0.633366 0.137234 10.171870 0.635549 0.144923 -2.534801 0.635549 0.144924 12.625 12.875 2
13 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.875 13.125 0
13.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.125 13.375 0
13.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.375 13.625 0
13.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.625 13.875 0
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
