#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 2.185141 0.200330 0.336842 -6.575144 0.200334 0.336841 2.202025 0.179770 0.355593 -6.558260 0.179770 0.355592 8.625 8.875 163136
9 2.755914 0.162525 0.321246 -6.256042 0.162524 0.321246 2.771621 0.137286 0.331409 -6.240336 0.137287 0.331408 8.875 9.125 265932
9.25 3.436073 0.146998 0.290088 -5.830046 0.146996 0.290091 3.452366 0.129873 0.295722 -5.813754 0.129868 0.295727 9.125 9.375 971638
9.5 4.424677 0.142045 0.217815 -5.098866 0.142042 0.217890 4.441241 0.143079 0.240602 -5.082301 0.143068 0.240573 9.375 9.625 2.90041e+06
9.75 5.408171 0.147761 0.163979 -4.338728 0.147666 0.164023 5.424678 0.136482 0.173527 -4.322216 0.136490 0.173596 9.625 9.875 4.80467e+06
10 6.147253 0.131207 0.118730 -3.841196 0.131073 0.118977 6.163921 0.121204 0.128015 -3.824529 0.121128 0.128015 9.875 10.125 3.82407e+06
10.25 6.716588 0.117646 0.079913 -3.524189 0.117729 0.080415 6.733184 0.106815 0.092434 -3.507591 0.106569 0.093324 10.125 10.375 2.39186e+06
10.5 7.199550 0.099477 0.063466 -3.291236 0.099366 0.063617 7.215796 0.090067 0.073907 -3.274989 0.089959 0.074027 10.375 10.625 1.44984e+06
10.75 7.640763 0.071162 0.059680 -3.097255 0.071450 0.059386 7.656962 0.070166 0.071222 -3.081061 0.070259 0.071043 10.625 10.875 819018
11 8.089318 0.041798 0.051932 -2.897855 0.041906 0.051805 8.105311 0.051600 0.070897 -2.881862 0.051750 0.070739 10.875 11.125 438204
11.25 8.539744 0.022028 0.047174 -2.696774 0.022216 0.046826 8.555492 0.038045 0.078913 -2.681026 0.038186 0.078637 11.125 11.375 229921
11.5 8.994513 0.009227 0.045792 -2.491215 0.009249 0.045732 9.011132 0.026420 0.085302 -2.474596 0.026531 0.085114 11.375 11.625 117845
11.75 9.454238 0.008851 0.044215 -2.280812 0.008936 0.044165 9.471459 0.031083 0.087453 -2.263585 0.031117 0.087317 11.625 11.875 58759
12 9.915462 0.010100 0.040406 -2.068279 0.010134 0.040359 9.930915 0.038081 0.084936 -2.052826 0.038125 0.084900 11.875 12.125 28331
12.25 10.336896 0.034403 0.026166 -1.896095 0.034468 0.026141 10.353693 0.065886 0.064970 -1.879302 0.065910 0.064948 12.125 12.375 12678
12.5 10.612189 0.056415 0.010616 -1.870778 0.056417 0.010603 10.632079 0.080205 0.049594 -1.850890 0.080225 0.049571 12.375 12.625 5418
12.75 10.741817 0.077471 0.038262 -1.986004 0.077470 0.038265 10.759821 0.095758 0.071980 -1.968003 0.095726 0.071977 12.625 12.875 2054
13 10.804997 0.094392 0.058669 -2.172984 0.094391 0.058673 10.825774 0.106188 0.087484 -2.152206 0.106183 0.087487 12.875 13.125 698
13.25 10.817542 0.120137 0.054169 -2.404535 0.120141 0.054166 10.832109 0.127581 0.082123 -2.389967 0.127579 0.082121 13.125 13.375 201
13.5 10.801137 0.137979 0.056219 -2.669577 0.137979 0.056220 10.840350 0.149980 0.076771 -2.630363 0.149979 0.076770 13.375 13.625 43
13.75 10.696364 0.189758 0.014704 -2.960814 0.189759 0.014703 10.758725 0.185642 0.040270 -2.898452 0.185641 0.040271 13.625 13.875 3
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
