#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.281136 0.189643 0.550332 -7.480757 0.189642 0.550332 1.291677 0.204006 0.608088 -7.470216 0.204004 0.608088 8.625 8.875 42316
9 1.886132 0.139725 0.524809 -7.127568 0.139726 0.524807 1.897275 0.132435 0.561109 -7.116422 0.132431 0.561114 8.875 9.125 76191
9.25 2.678529 0.130249 0.466978 -6.593169 0.130230 0.466999 2.688993 0.133799 0.504937 -6.582706 0.133780 0.504959 9.125 9.375 357484
9.5 3.785136 0.122168 0.391520 -5.744460 0.122116 0.391546 3.795334 0.154491 0.424870 -5.734262 0.154441 0.425025 9.375 9.625 1.42024e+06
9.75 4.973184 0.113667 0.298207 -4.781715 0.113601 0.298389 4.983599 0.132028 0.330530 -4.771298 0.131939 0.330741 9.625 9.875 3.44395e+06
10 5.909369 0.087847 0.220486 -4.084063 0.087793 0.220647 5.919592 0.096637 0.250530 -4.073840 0.096586 0.250672 9.875 10.125 3.94565e+06
10.25 6.567709 0.058434 0.159868 -3.673332 0.058334 0.160208 6.578011 0.067736 0.193146 -3.663036 0.067554 0.193283 10.125 10.375 2.68764e+06
10.5 7.100533 0.040371 0.111772 -3.391048 0.039798 0.112285 7.110621 0.054596 0.144248 -3.380959 0.054245 0.144477 10.375 10.625 1.66015e+06
10.75 7.619565 0.021795 0.082050 -3.120725 0.021484 0.082260 7.629799 0.039271 0.118858 -3.110490 0.039150 0.119179 10.625 10.875 1.01835e+06
11 8.130421 0.009207 0.069175 -2.858477 0.009606 0.068780 8.140706 0.028866 0.116761 -2.848191 0.029174 0.116256 10.875 11.125 597737
11.25 8.648416 0.004547 0.056195 -2.590038 0.004572 0.056138 8.658267 0.023768 0.110310 -2.580186 0.023856 0.109900 11.125 11.375 341705
11.5 9.196901 0.002681 0.054562 -2.291467 0.002794 0.054329 9.207201 0.021928 0.109391 -2.281168 0.022125 0.109298 11.375 11.625 195543
11.75 9.786802 -0.004887 0.062126 -1.951212 -0.004679 0.061966 9.797633 0.019618 0.112674 -1.940375 0.019701 0.112414 11.625 11.875 110710
12 10.274243 0.002007 0.040053 -1.713988 0.002064 0.039780 10.283973 0.034311 0.088747 -1.704259 0.034523 0.088471 11.875 12.125 62277
12.25 10.551186 0.014556 0.015543 -1.685876 0.014582 0.015421 10.560087 0.052727 0.073455 -1.676975 0.052773 0.073367 12.125 12.375 34151
12.5 10.684402 0.029671 0.005400 -1.802564 0.029771 0.005289 10.694926 0.066248 0.057743 -1.792036 0.066359 0.057697 12.375 12.625 18561
12.75 10.774194 0.041051 0.007600 -1.962723 0.041048 0.007419 10.785456 0.071578 0.057619 -1.951469 0.071840 0.057340 12.625 12.875 9638
13 10.851417 0.040338 0.023170 -2.134567 0.040478 0.023045 10.864592 0.069909 0.070454 -2.121389 0.070061 0.070415 12.875 13.125 4836
13.25 10.935030 0.037523 0.036281 -2.298446 0.037577 0.036216 10.948847 0.063211 0.086687 -2.284628 0.063302 0.086655 13.125 13.375 2276
13.5 11.042281 0.035247 0.039421 -2.438907 0.035240 0.039457 11.043909 0.061296 0.092393 -2.437287 0.061301 0.092390 13.375 13.625 990
13.75 11.134303 0.036685 0.035298 -2.594389 0.036683 0.035299 11.136030 0.067714 0.086514 -2.592664 0.067721 0.086509 13.625 13.875 399
14 11.223986 0.056685 0.027417 -2.750489 0.056687 0.027413 11.233247 0.085663 0.079129 -2.741227 0.085662 0.079129 13.875 14.125 136
14.25 11.410739 0.072153 0.023821 -2.811376 0.072152 0.023823 11.383649 0.091186 0.073365 -2.838467 0.091187 0.073364 14.125 14.375 25
14.5 11.135430 0.110342 0.026852 -3.361734 0.110343 0.026851 11.229087 0.138304 0.054254 -3.268077 0.138304 0.054253 14.375 14.625 2
14.75 11.912502 0.096728 0.004155 -2.830523 0.096727 0.004156 11.754917 0.130857 0.049546 -2.988109 0.130857 0.049546 14.625 14.875 1
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
