#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.499574 0.171417 0.375930 -7.261124 0.171419 0.375926 1.501256 0.145357 0.404421 -7.259439 0.145357 0.404421 8.625 8.875 26240
9 2.094236 0.146059 0.346954 -6.919235 0.146059 0.346951 2.096369 0.111240 0.388349 -6.917103 0.111242 0.388350 8.875 9.125 46488
9.25 2.878790 0.120586 0.325622 -6.392249 0.120565 0.325646 2.880622 0.106713 0.365578 -6.390414 0.106700 0.365603 9.125 9.375 215816
9.5 3.946592 0.072967 0.301363 -5.581507 0.072951 0.301462 3.948016 0.073307 0.352984 -5.580088 0.073263 0.352992 9.375 9.625 772838
9.75 5.183302 0.039150 0.263697 -4.577327 0.039041 0.263996 5.184788 0.062467 0.307444 -4.575841 0.062374 0.307447 9.625 9.875 2.09856e+06
10 6.196556 0.020322 0.208311 -3.800220 0.020284 0.208311 6.197890 0.037345 0.251439 -3.798888 0.037309 0.251510 9.875 10.125 3.20895e+06
10.25 6.833656 0.006620 0.166429 -3.408191 0.006571 0.166515 6.834949 0.032292 0.211146 -3.406903 0.032244 0.211177 10.125 10.375 2.37138e+06
10.5 7.370494 0.001435 0.123648 -3.121285 0.001341 0.123840 7.371721 0.025376 0.176277 -3.120059 0.025347 0.176521 10.375 10.625 1.49952e+06
10.75 7.899687 -0.004598 0.083401 -2.841331 -0.004579 0.083990 7.900862 0.017727 0.141910 -2.840159 0.017620 0.142125 10.625 10.875 932299
11 8.421034 -0.004212 0.066769 -2.568985 -0.004213 0.066821 8.422468 0.016793 0.139057 -2.567549 0.016756 0.139118 10.875 11.125 575522
11.25 8.948852 -0.001524 0.055290 -2.290257 -0.001429 0.055028 8.950412 0.023846 0.126691 -2.288695 0.024002 0.126554 11.125 11.375 343376
11.5 9.493135 0.000926 0.047983 -1.995783 0.000950 0.047894 9.494399 0.032717 0.118278 -1.994522 0.032793 0.118078 11.375 11.625 203446
11.75 9.979578 0.006163 0.030598 -1.759525 0.006261 0.030461 9.981441 0.037300 0.102966 -1.757661 0.037408 0.102924 11.625 11.875 120294
12 10.337747 0.009221 0.017245 -1.651491 0.009349 0.017071 10.339619 0.043962 0.090261 -1.649620 0.044178 0.090254 11.875 12.125 70606
12.25 10.570799 0.014019 0.010523 -1.669065 0.014284 0.010274 10.572588 0.051870 0.080826 -1.667277 0.052006 0.080556 12.125 12.375 41224
12.5 10.723369 0.018279 0.007170 -1.765142 0.018465 0.006975 10.724032 0.059777 0.075484 -1.764476 0.059794 0.075447 12.375 12.625 23865
12.75 10.840466 0.021602 0.010954 -1.897193 0.021673 0.010807 10.842442 0.055594 0.075884 -1.895221 0.055717 0.075610 12.625 12.875 13670
13 10.947201 0.024685 0.013605 -2.039903 0.024848 0.013493 10.949102 0.055532 0.076015 -2.038005 0.055736 0.075726 12.875 13.125 7733
13.25 11.077016 0.015423 0.029041 -2.161407 0.015395 0.029094 11.077563 0.046818 0.091265 -2.160859 0.046853 0.091149 13.125 13.375 4214
13.5 11.192031 0.013625 0.032195 -2.295173 0.013737 0.032108 11.193789 0.043686 0.095339 -2.293414 0.043732 0.095224 13.375 13.625 2247
13.75 11.314629 0.019140 0.032794 -2.424242 0.019140 0.032861 11.320455 0.052437 0.095870 -2.418415 0.052327 0.095837 13.625 13.875 1144
14 11.432360 0.019865 0.034914 -2.551912 0.019862 0.034963 11.432823 0.053985 0.099643 -2.551448 0.054116 0.099576 13.875 14.125 528
14.25 11.534127 0.045840 0.019785 -2.700604 0.045717 0.019821 11.533526 0.077198 0.081096 -2.701205 0.077199 0.081182 14.125 14.375 241
14.5 11.672122 0.067520 0.003274 -2.784802 0.066751 0.004212 11.669543 0.089322 0.065295 -2.787380 0.089323 0.065318 14.375 14.625 63
14.75 11.728021 0.088377 0.020719 -2.977810 0.088380 0.020715 11.723485 0.104677 0.072963 -2.982344 0.104677 0.072963 14.625 14.875 26
15 11.938082 0.123741 0.009923 -3.006908 0.123742 0.009923 11.913523 0.130951 0.048231 -3.031467 0.130952 0.048230 14.875 15.125 2
15.25 12.020922 0.187864 -0.031068 -3.167345 0.187865 -0.031068 12.049743 0.195022 0.016604 -3.138524 0.195022 0.016604 15.125 15.375 1
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
