#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 2.542195 0.478992 0.461936 -6.221633 0.478992 0.461937 2.536386 0.474544 0.556643 -6.227442 0.474543 0.556646 8.625 8.875 37776
9 2.987801 0.437561 0.426702 -6.025219 0.437560 0.426703 2.982098 0.428843 0.506625 -6.030923 0.428842 0.506623 8.875 9.125 61677
9.25 3.551310 0.381914 0.386730 -5.715852 0.381880 0.386749 3.545904 0.363427 0.449500 -5.721261 0.363394 0.449511 9.125 9.375 253905
9.5 4.371655 0.273056 0.337193 -5.152669 0.273012 0.337359 4.366236 0.264797 0.382775 -5.158086 0.264722 0.382791 9.375 9.625 751112
9.75 5.442037 0.160034 0.226912 -4.317131 0.160058 0.227381 5.436464 0.117559 0.294136 -4.322702 0.117448 0.294311 9.625 9.875 1.83005e+06
10 6.436403 0.074304 0.182658 -3.562042 0.074427 0.182555 6.430968 0.050641 0.227270 -3.567477 0.050674 0.227195 9.875 10.125 2.80477e+06
10.25 7.035361 0.029809 0.155530 -3.206936 0.029784 0.155569 7.030011 0.025947 0.198072 -3.212287 0.025909 0.198114 10.125 10.375 2.18483e+06
10.5 7.549008 0.002708 0.134674 -2.943072 0.002635 0.134809 7.543706 0.010358 0.176216 -2.948377 0.010381 0.176254 10.375 10.625 1.40552e+06
10.75 8.043851 -0.012446 0.098344 -2.697137 -0.012535 0.098485 8.038521 0.001557 0.148572 -2.702465 0.001161 0.149006 10.625 10.875 879325
11 8.534805 -0.014110 0.076714 -2.455513 -0.014335 0.076936 8.529638 0.011061 0.140723 -2.460681 0.010856 0.140864 10.875 11.125 544585
11.25 9.022205 -0.013648 0.070910 -2.217397 -0.013593 0.070757 9.017030 0.021319 0.133786 -2.222572 0.021408 0.133614 11.125 11.375 330310
11.5 9.515204 -0.003815 0.061031 -1.973936 -0.003811 0.060986 9.510077 0.028423 0.125380 -1.979064 0.028438 0.125365 11.375 11.625 198304
11.75 9.967792 -0.001154 0.045411 -1.771698 -0.001104 0.045150 9.962747 0.024841 0.114118 -1.776748 0.024896 0.113976 11.625 11.875 118482
12 10.320193 0.007352 0.034092 -1.668869 0.007329 0.034037 10.315168 0.032581 0.103209 -1.673895 0.032589 0.103142 11.875 12.125 70232
12.25 10.565101 0.013363 0.026757 -1.674693 0.013468 0.026677 10.560677 0.044570 0.091687 -1.679121 0.044712 0.091590 12.125 12.375 41428
12.5 10.735273 0.018335 0.021998 -1.753385 0.018607 0.021732 10.729764 0.046386 0.086047 -1.758897 0.046450 0.085832 12.375 12.625 24509
12.75 10.868408 0.023550 0.021097 -1.869680 0.023599 0.020894 10.863904 0.050939 0.084953 -1.874185 0.051123 0.084868 12.625 12.875 14416
13 10.992133 0.022852 0.026814 -1.996632 0.022912 0.026718 10.988586 0.046618 0.086816 -2.000178 0.046703 0.086556 12.875 13.125 8241
13.25 11.120964 0.020026 0.029797 -2.116821 0.020043 0.029837 11.116472 0.045059 0.091393 -2.121314 0.045120 0.091466 13.125 13.375 4652
13.5 11.255260 0.016404 0.033913 -2.230836 0.016484 0.033690 11.252194 0.041443 0.098687 -2.233899 0.041624 0.098504 13.375 13.625 2554
13.75 11.387724 0.014466 0.036754 -2.347528 0.014651 0.036539 11.384810 0.045078 0.096422 -2.350439 0.045064 0.096480 13.625 13.875 1415
14 11.523894 0.017970 0.039730 -2.460353 0.018055 0.039627 11.517644 0.050935 0.100233 -2.466606 0.051036 0.100172 13.875 14.125 685
14.25 11.624483 0.032582 0.032903 -2.607232 0.031803 0.033314 11.620915 0.062368 0.096190 -2.610802 0.062371 0.096245 14.125 14.375 354
14.5 11.764121 0.053237 0.019177 -2.714471 0.052874 0.019180 11.751842 0.081561 0.086330 -2.726753 0.081563 0.086247 14.375 14.625 135
14.75 11.887476 0.063981 0.019042 -2.845261 0.063982 0.019042 11.888677 0.082411 0.084702 -2.844060 0.082411 0.084703 14.625 14.875 61
15 11.885602 0.107582 0.011579 -3.029869 0.107582 0.011578 11.830401 0.123862 0.065010 -3.085070 0.123863 0.065010 14.875 15.125 7
15.25 12.372030 0.029672 0.078577 -2.869763 0.029673 0.078577 12.425571 0.050879 0.135427 -2.816221 0.050879 0.135428 15.125 15.375 2
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
