#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.383432 0.130910 0.444695 -7.377715 0.130910 0.444694 1.385817 0.128454 0.492677 -7.375328 0.128452 0.492680 8.625 8.875 26575
9 2.005744 0.096292 0.418263 -7.008046 0.096293 0.418262 2.008399 0.110137 0.466099 -7.005389 0.110137 0.466098 8.875 9.125 47537
9.25 2.790159 0.074937 0.384693 -6.480807 0.074923 0.384696 2.793662 0.096808 0.426430 -6.477304 0.096796 0.426433 9.125 9.375 224886
9.5 3.860734 0.061802 0.343404 -5.667572 0.061758 0.343549 3.864177 0.077911 0.386592 -5.664127 0.077893 0.386702 9.375 9.625 825162
9.75 5.121439 0.072432 0.287864 -4.639166 0.072296 0.288121 5.124765 0.084031 0.326553 -4.635839 0.083981 0.326765 9.625 9.875 2.26963e+06
10 6.120483 0.044242 0.221980 -3.875590 0.044180 0.221976 6.124024 0.055859 0.261233 -3.872053 0.055808 0.261230 9.875 10.125 3.3757e+06
10.25 6.766004 0.019608 0.173570 -3.475697 0.019530 0.173712 6.769368 0.032783 0.212865 -3.472332 0.032705 0.213027 10.125 10.375 2.44303e+06
10.5 7.304066 0.007274 0.128457 -3.187593 0.007465 0.128656 7.307362 0.020577 0.171552 -3.184298 0.020767 0.172087 10.375 10.625 1.53476e+06
10.75 7.839779 0.000572 0.086334 -2.901158 0.000371 0.086767 7.843262 0.019809 0.143661 -2.897673 0.019654 0.143850 10.625 10.875 952068
11 8.367755 0.000000 0.070214 -2.622126 0.000000 0.070162 8.370959 0.015454 0.138469 -2.618924 0.015570 0.138419 10.875 11.125 585263
11.25 8.905293 0.000815 0.055997 -2.333773 0.000819 0.055780 8.908710 0.023621 0.121946 -2.330352 0.023790 0.121872 11.125 11.375 346043
11.5 9.468125 0.001966 0.051393 -2.020608 0.001987 0.051288 9.471357 0.028228 0.116101 -2.017374 0.028250 0.115990 11.375 11.625 204235
11.75 9.974681 0.003578 0.033484 -1.764214 0.003582 0.033348 9.978736 0.037801 0.102133 -1.760160 0.037963 0.102113 11.625 11.875 119891
12 10.341100 0.007295 0.017474 -1.647665 0.007351 0.017379 10.343962 0.048152 0.089289 -1.644801 0.048305 0.089045 11.875 12.125 70121
12.25 10.570757 0.014167 0.009468 -1.669107 0.014397 0.009281 10.573980 0.053790 0.077365 -1.665885 0.053980 0.077132 12.125 12.375 40785
12.5 10.715175 0.021200 0.005337 -1.772416 0.021322 0.005232 10.719591 0.058960 0.072840 -1.767999 0.058937 0.072598 12.375 12.625 23173
12.75 10.830529 0.025120 0.009522 -1.906778 0.025071 0.009213 10.833817 0.059611 0.074124 -1.903492 0.059772 0.074098 12.625 12.875 13323
13 10.930254 0.027318 0.014419 -2.056396 0.027507 0.014297 10.935406 0.056114 0.073267 -2.051243 0.056320 0.073025 12.875 13.125 7387
13.25 11.053373 0.018615 0.025911 -2.184091 0.018625 0.026008 11.056282 0.049461 0.087024 -2.181178 0.049553 0.086916 13.125 13.375 3979
13.5 11.172916 0.016018 0.031398 -2.315065 0.016056 0.031488 11.174587 0.047592 0.093009 -2.313392 0.047571 0.093034 13.375 13.625 2040
13.75 11.287139 0.017746 0.036291 -2.449968 0.017709 0.036375 11.289701 0.050332 0.092908 -2.447400 0.050197 0.092986 13.625 13.875 1034
14 11.404485 0.020957 0.036080 -2.573376 0.021022 0.035912 11.402469 0.057778 0.095078 -2.575391 0.057947 0.094905 13.875 14.125 454
14.25 11.509894 0.052024 0.017678 -2.716205 0.051888 0.017744 11.500890 0.081565 0.073277 -2.725210 0.081564 0.073339 14.125 14.375 203
14.5 11.565677 0.086576 0.002254 -2.907363 0.087539 0.000075 11.597977 0.102175 0.062693 -2.875064 0.104080 0.061745 14.375 14.625 44
14.75 11.803851 0.072021 0.022219 -2.892299 0.072021 0.022218 11.752084 0.095111 0.078483 -2.944067 0.095113 0.078482 14.625 14.875 15
15 11.925930 0.184483 -0.015404 -3.105539 0.184483 -0.015403 11.975790 0.193017 0.028656 -3.055678 0.193017 0.028656 14.875 15.125 2
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
