#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 3.920878 0.348882 0.244663 -4.838641 0.348879 0.244665 3.940772 0.318020 0.241219 -4.818749 0.318019 0.241221 8.625 8.875 257195
9 4.464948 0.325150 0.221638 -4.544263 0.325147 0.221638 4.485392 0.300536 0.196518 -4.523818 0.300531 0.196520 8.875 9.125 367411
9.25 4.936819 0.299649 0.196611 -4.318693 0.299642 0.196619 4.957297 0.273809 0.188552 -4.298216 0.273804 0.188554 9.125 9.375 917227
9.5 5.572209 0.256860 0.169892 -3.940180 0.256858 0.169907 5.593051 0.242020 0.163097 -3.919337 0.242011 0.163106 9.375 9.625 1.65599e+06
9.75 6.276886 0.227832 0.137715 -3.460357 0.227798 0.137741 6.297344 0.212704 0.124397 -3.439901 0.212690 0.124421 9.625 9.875 1.53449e+06
10 6.821051 0.198718 0.116590 -3.162404 0.198674 0.116639 6.841848 0.185266 0.112218 -3.141607 0.185216 0.112218 9.875 10.125 899815
10.25 7.254784 0.163726 0.099682 -2.979300 0.163728 0.099678 7.276834 0.149029 0.104771 -2.957251 0.149041 0.104764 10.125 10.375 431540
10.5 7.666123 0.126750 0.082952 -2.817074 0.126795 0.082924 7.686217 0.115055 0.100566 -2.796978 0.115094 0.100526 10.375 10.625 182403
10.75 8.080095 0.097839 0.075665 -2.650945 0.097846 0.075659 8.099367 0.093207 0.082195 -2.631670 0.093213 0.082206 10.625 10.875 72990
11 8.494508 0.075070 0.078746 -2.484536 0.075092 0.078717 8.513191 0.059722 0.079015 -2.465851 0.059750 0.079001 10.875 11.125 26871
11.25 8.901412 0.065480 0.093071 -2.324960 0.065448 0.093109 8.918215 0.047797 0.101428 -2.308158 0.047767 0.101433 11.125 11.375 8796
11.5 9.311874 0.052876 0.109009 -2.162041 0.052878 0.109031 9.329606 0.057542 0.128268 -2.144313 0.057528 0.128287 11.375 11.625 2469
11.75 9.742554 0.038665 0.151213 -1.979540 0.038666 0.151214 9.736976 0.041303 0.170187 -1.985115 0.041300 0.170187 11.625 11.875 620
12 10.038038 0.025115 0.225697 -1.922763 0.025116 0.225696 10.111184 0.044283 0.235022 -1.849615 0.044284 0.235022 11.875 12.125 111
12.25 10.249837 0.155678 0.282766 -1.970781 0.155679 0.282765 10.274238 0.166544 0.297454 -1.946380 0.166542 0.297454 12.125 12.375 19
12.5 10.113869 0.676526 0.217003 -2.344290 0.676526 0.217003 10.012779 0.660796 0.238851 -2.445380 0.660796 0.238849 12.375 12.625 5
12.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.625 12.875 0
13 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.875 13.125 0
13.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.125 13.375 0
13.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.375 13.625 0
13.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.625 13.875 0
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
