#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.438872 0.197809 0.528713 -7.322913 0.197804 0.528714 1.451458 0.197083 0.579576 -7.310327 0.197081 0.579578 8.625 8.875 64860
9 2.046202 0.134409 0.484527 -6.967356 0.134410 0.484524 2.059279 0.128702 0.532153 -6.954279 0.128705 0.532148 8.875 9.125 114319
9.25 2.812235 0.122659 0.436122 -6.457776 0.122646 0.436133 2.824600 0.131021 0.478945 -6.445413 0.131015 0.478951 9.125 9.375 503412
9.5 3.892519 0.139836 0.359528 -5.635245 0.139781 0.359683 3.905086 0.139307 0.398874 -5.622677 0.139205 0.398890 9.375 9.625 1.84226e+06
9.75 5.030471 0.122307 0.262239 -4.721812 0.122197 0.262417 5.043034 0.117215 0.291952 -4.709251 0.117107 0.292020 9.625 9.875 3.9706e+06
10 5.911127 0.091449 0.185712 -4.081046 0.091315 0.185877 5.923564 0.090529 0.219089 -4.068605 0.090443 0.219224 9.875 10.125 4.05593e+06
10.25 6.555134 0.065612 0.132929 -3.685734 0.065475 0.133359 6.567643 0.067110 0.164061 -3.673228 0.067213 0.164183 10.125 10.375 2.70724e+06
10.5 7.084115 0.059490 0.090442 -3.407564 0.059333 0.091600 7.096859 0.058237 0.122603 -3.394821 0.057790 0.123574 10.375 10.625 1.66888e+06
10.75 7.582407 0.042500 0.074562 -3.157307 0.042521 0.074414 7.594740 0.046175 0.111692 -3.144974 0.046187 0.111651 10.625 10.875 1.01412e+06
11 8.074986 0.019662 0.062142 -2.913445 0.019840 0.061998 8.087441 0.037120 0.104937 -2.900995 0.037426 0.104454 10.875 11.125 578796
11.25 8.571840 0.003836 0.051033 -2.666169 0.003898 0.050762 8.583921 0.033280 0.101698 -2.654088 0.033318 0.101561 11.125 11.375 324273
11.5 9.082080 0.002951 0.042521 -2.405928 0.003151 0.042481 9.094441 0.032242 0.098259 -2.393566 0.032403 0.098236 11.375 11.625 181580
11.75 9.632819 0.001016 0.054891 -2.105073 0.001229 0.054762 9.645913 0.030459 0.103802 -2.091978 0.030660 0.103500 11.625 11.875 100504
12 10.161880 0.007852 0.049019 -1.825288 0.007995 0.049064 10.173980 0.039662 0.088924 -1.813187 0.039758 0.088761 11.875 12.125 54734
12.25 10.505960 0.020570 0.021346 -1.730716 0.020658 0.021264 10.520169 0.056406 0.066313 -1.716511 0.056442 0.066314 12.125 12.375 28937
12.5 10.667902 0.032998 0.006780 -1.818577 0.032990 0.006780 10.681073 0.066744 0.056211 -1.805411 0.066818 0.056227 12.375 12.625 15009
12.75 10.755774 0.049246 0.010560 -1.978812 0.049269 0.010496 10.765381 0.075118 0.056208 -1.969207 0.075309 0.056124 12.625 12.875 7388
13 10.823188 0.055175 0.027955 -2.161145 0.055251 0.027963 10.835356 0.075294 0.070599 -2.148980 0.075286 0.070590 12.875 13.125 3429
13.25 10.895548 0.055706 0.041014 -2.334319 0.055706 0.040970 10.914155 0.077544 0.079900 -2.315708 0.077540 0.079902 13.125 13.375 1458
13.5 10.966066 0.058305 0.038134 -2.514173 0.058464 0.037974 10.987752 0.079032 0.078135 -2.492487 0.079194 0.077977 13.375 13.625 559
13.75 11.048858 0.058635 0.033476 -2.675904 0.058632 0.033478 11.071256 0.085643 0.073039 -2.653503 0.085638 0.073042 13.625 13.875 198
14 11.093982 0.093831 0.013548 -2.893655 0.093831 0.013548 11.134445 0.108999 0.056149 -2.853192 0.109000 0.056146 13.875 14.125 40
14.25 11.076365 0.128864 0.004808 -3.162241 0.128864 0.004808 10.990097 0.140493 0.042826 -3.248508 0.140493 0.042826 14.125 14.375 5
14.5 11.561799 0.101886 0.021519 -2.932233 0.101886 0.021518 11.357007 0.122916 0.058100 -3.137025 0.122917 0.058100 14.375 14.625 1
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
