#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.467472 0.157780 0.386088 -7.293752 0.157777 0.386091 1.468737 0.128223 0.424618 -7.292489 0.128222 0.424618 8.625 8.875 26075
9 2.073499 0.138507 0.367998 -6.940058 0.138509 0.367998 2.075167 0.109267 0.405391 -6.938388 0.109266 0.405391 8.875 9.125 46398
9.25 2.861093 0.109839 0.342758 -6.409929 0.109810 0.342759 2.863365 0.102387 0.389473 -6.407658 0.102373 0.389501 9.125 9.375 216879
9.5 3.927109 0.069475 0.319669 -5.601186 0.069422 0.319816 3.928984 0.081915 0.356996 -5.599308 0.081865 0.357056 9.375 9.625 781370
9.75 5.170060 0.045434 0.270079 -4.590599 0.045327 0.270358 5.172104 0.060514 0.316586 -4.588555 0.060420 0.316840 9.625 9.875 2.12968e+06
10 6.180283 0.027321 0.211489 -3.816318 0.027264 0.211490 6.181995 0.041133 0.254824 -3.814606 0.041080 0.254945 9.875 10.125 3.24653e+06
10.25 6.818806 0.007481 0.167895 -3.423006 0.007434 0.167929 6.820609 0.032581 0.210961 -3.421198 0.032525 0.211087 10.125 10.375 2.38698e+06
10.5 7.356096 0.002006 0.124737 -3.135643 0.001929 0.124946 7.357868 0.024642 0.173391 -3.133871 0.024475 0.173702 10.375 10.625 1.50695e+06
10.75 7.887089 -0.003026 0.085423 -2.853901 -0.002980 0.085811 7.889005 0.018350 0.142498 -2.851981 0.017979 0.142657 10.625 10.875 936315
11 8.409897 -0.003075 0.066759 -2.580059 -0.003082 0.066796 8.411704 0.016367 0.139482 -2.578255 0.016385 0.139496 10.875 11.125 577755
11.25 8.940624 -0.000813 0.054503 -2.298461 -0.000805 0.054262 8.942466 0.024393 0.124333 -2.296624 0.024460 0.124207 11.125 11.375 344119
11.5 9.489126 0.000415 0.049225 -1.999809 0.000470 0.049057 9.490817 0.032049 0.116948 -1.998121 0.032092 0.116826 11.375 11.625 203648
11.75 9.980321 0.005569 0.029863 -1.758797 0.005654 0.029766 9.981886 0.036781 0.102758 -1.757230 0.036955 0.102689 11.625 11.875 120306
12 10.338023 0.008755 0.016342 -1.651277 0.008845 0.016231 10.340513 0.045493 0.089628 -1.648783 0.045572 0.089369 11.875 12.125 70538
12.25 10.571661 0.013368 0.009604 -1.668354 0.013528 0.009200 10.573333 0.051292 0.080582 -1.666679 0.051349 0.080396 12.125 12.375 41143
12.5 10.720716 0.018577 0.006418 -1.767810 0.018879 0.006291 10.723001 0.059888 0.075018 -1.765529 0.059901 0.074990 12.375 12.625 23738
12.75 10.839098 0.022454 0.010304 -1.898554 0.022714 0.010365 10.840917 0.056526 0.075345 -1.896735 0.056641 0.075115 12.625 12.875 13573
13 10.943556 0.024744 0.014002 -2.043373 0.025019 0.013890 10.946365 0.055447 0.075890 -2.040567 0.055675 0.075531 12.875 13.125 7684
13.25 11.066748 0.016151 0.027975 -2.171733 0.016093 0.027934 11.071259 0.048535 0.089891 -2.167221 0.048541 0.089703 13.125 13.375 4168
13.5 11.189209 0.013961 0.031868 -2.298641 0.013974 0.031902 11.190352 0.043538 0.094872 -2.297497 0.043486 0.094888 13.375 13.625 2211
13.75 11.314073 0.017244 0.035812 -2.424362 0.017358 0.035785 11.317487 0.050761 0.096848 -2.420950 0.051052 0.096570 13.625 13.875 1111
14 11.410096 0.020582 0.036318 -2.572781 0.020719 0.036235 11.418506 0.054619 0.099571 -2.564371 0.054759 0.099569 13.875 14.125 523
14.25 11.536006 0.045661 0.020468 -2.698639 0.045560 0.020470 11.533144 0.077514 0.079453 -2.701502 0.077510 0.079588 14.125 14.375 227
14.5 11.630081 0.071837 0.001922 -2.825537 0.071836 0.001923 11.647645 0.093829 0.063308 -2.807974 0.093093 0.063312 14.375 14.625 59
14.75 11.685835 0.079721 0.032115 -3.019744 0.079720 0.032118 11.713207 0.093785 0.079979 -2.992373 0.093786 0.079978 14.625 14.875 25
15 12.271757 0.063375 0.024843 -2.710181 0.063375 0.024843 12.161390 0.089632 0.086432 -2.820549 0.089632 0.086432 14.875 15.125 1
15.25 11.935304 0.187178 -0.010310 -3.229880 0.187178 -0.010310 12.034596 0.196502 0.029275 -3.130587 0.196502 0.029275 15.125 15.375 1
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
