#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.597769 0.187423 0.472386 -7.163631 0.187422 0.472385 1.611507 0.165961 0.515954 -7.149894 0.165962 0.515951 8.625 8.875 87595
9 2.193758 0.137206 0.445383 -6.819017 0.137205 0.445381 2.207836 0.145154 0.480603 -6.804941 0.145156 0.480599 8.875 9.125 150185
9.25 2.941028 0.132291 0.397650 -6.327884 0.132280 0.397658 2.954408 0.135719 0.432741 -6.314506 0.135715 0.432754 9.125 9.375 623359
9.5 4.003833 0.133468 0.321950 -5.522753 0.133416 0.322080 4.017499 0.126353 0.347709 -5.509088 0.126274 0.347826 9.375 9.625 2.14854e+06
9.75 5.107508 0.111242 0.229539 -4.643209 0.111177 0.229693 5.121222 0.105552 0.265572 -4.629496 0.105461 0.265771 9.625 9.875 4.30222e+06
10 5.946184 0.089675 0.169333 -4.044991 0.089609 0.169508 5.960186 0.098103 0.188433 -4.030987 0.098091 0.188609 9.875 10.125 4.05221e+06
10.25 6.574592 0.081646 0.116441 -3.666263 0.081549 0.116763 6.588455 0.073500 0.142876 -3.652399 0.073349 0.143404 10.125 10.375 2.6708e+06
10.5 7.097789 0.076468 0.079845 -3.393915 0.076265 0.080429 7.111458 0.071301 0.106695 -3.380247 0.070669 0.106938 10.375 10.625 1.64744e+06
10.75 7.579554 0.054949 0.066097 -3.159727 0.055080 0.065772 7.593451 0.056701 0.098712 -3.145828 0.056678 0.098346 10.625 10.875 988589
11 8.058949 0.027122 0.057381 -2.929316 0.027308 0.056943 8.073073 0.042230 0.095288 -2.915193 0.042323 0.094819 10.875 11.125 553858
11.25 8.543264 0.004358 0.049310 -2.694529 0.004325 0.049015 8.556375 0.032252 0.096293 -2.681416 0.032332 0.096075 11.125 11.375 305096
11.5 9.032819 0.002044 0.041327 -2.454694 0.002120 0.041207 9.045896 0.029648 0.096593 -2.441614 0.029962 0.096232 11.375 11.625 168152
11.75 9.546468 0.005078 0.044009 -2.190922 0.005164 0.043802 9.559935 0.034054 0.095311 -2.177454 0.034202 0.095232 11.625 11.875 91354
12 10.068244 0.009310 0.045785 -1.918205 0.009426 0.045733 10.082177 0.042812 0.092886 -1.904275 0.042950 0.092799 11.875 12.125 48249
12.25 10.462840 0.031831 0.024894 -1.773312 0.031961 0.024892 10.478266 0.057644 0.060973 -1.757885 0.057654 0.060758 12.125 12.375 24710
12.5 10.656919 0.039491 0.005900 -1.828360 0.039559 0.005865 10.668555 0.067315 0.053014 -1.816723 0.067382 0.052970 12.375 12.625 12342
12.75 10.741981 0.057841 0.016396 -1.991860 0.057845 0.016328 10.757971 0.077460 0.058281 -1.975871 0.077544 0.058187 12.625 12.875 5732
13 10.807357 0.065953 0.034935 -2.175267 0.065979 0.034972 10.821906 0.086858 0.075060 -2.160718 0.086889 0.075004 12.875 13.125 2469
13.25 10.882604 0.066326 0.047893 -2.344661 0.066330 0.047887 10.897550 0.086127 0.083675 -2.329715 0.086130 0.083678 13.125 13.375 992
13.5 10.920699 0.072585 0.039315 -2.555748 0.072585 0.039313 10.947888 0.094787 0.077866 -2.528558 0.094839 0.077579 13.375 13.625 348
13.75 11.010238 0.095582 0.023802 -2.699227 0.095584 0.023801 11.002026 0.107509 0.059387 -2.707440 0.107510 0.059386 13.625 13.875 96
14 11.044120 0.089857 0.020760 -2.931527 0.089856 0.020761 11.014626 0.111325 0.065447 -2.961020 0.111323 0.065448 13.875 14.125 17
14.25 11.105011 0.133192 0.073946 -3.212315 0.133193 0.073946 11.194123 0.141150 0.096786 -3.123203 0.141150 0.096785 14.125 14.375 1
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
