#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 3.475123 0.301388 0.217819 -5.286009 0.301388 0.217819 3.493879 0.263189 0.220627 -5.267255 0.263189 0.220626 8.625 8.875 295171
9 4.033323 0.279213 0.197371 -4.977338 0.279215 0.197370 4.052867 0.241517 0.194127 -4.957794 0.241525 0.194127 8.875 9.125 471077
9.25 4.553914 0.251698 0.179422 -4.705977 0.251689 0.179420 4.573033 0.221474 0.174138 -4.686858 0.221467 0.174139 9.125 9.375 1.39342e+06
9.5 5.230816 0.230780 0.151299 -4.284432 0.230765 0.151312 5.249929 0.202567 0.152936 -4.265320 0.202552 0.152947 9.375 9.625 2.96075e+06
9.75 6.006110 0.202814 0.123131 -3.735017 0.202806 0.123143 6.025303 0.177402 0.118582 -3.715829 0.177374 0.118612 9.625 9.875 3.23906e+06
10 6.606723 0.192341 0.099732 -3.378894 0.192261 0.099793 6.625836 0.166445 0.088458 -3.359779 0.166337 0.088502 9.875 10.125 2.21207e+06
10.25 7.072882 0.167239 0.086251 -3.164904 0.167163 0.086259 7.092073 0.133933 0.067712 -3.145709 0.133866 0.067806 10.125 10.375 1.2016e+06
10.5 7.484145 0.136848 0.070493 -3.001983 0.136850 0.070442 7.504224 0.113244 0.060229 -2.981905 0.113314 0.060150 10.375 10.625 594975
10.75 7.900917 0.112555 0.066764 -2.834121 0.112572 0.066731 7.920414 0.089816 0.052236 -2.814625 0.089844 0.052192 10.625 10.875 280831
11 8.318515 0.082911 0.052433 -2.664472 0.082947 0.052427 8.338202 0.064742 0.052985 -2.644786 0.064754 0.052948 10.875 11.125 127087
11.25 8.733274 0.055627 0.051290 -2.498198 0.055645 0.051277 8.753397 0.047855 0.061482 -2.478074 0.047868 0.061422 11.125 11.375 53437
11.5 9.152203 0.041159 0.062618 -2.328056 0.041135 0.062609 9.171851 0.038384 0.078632 -2.308405 0.038384 0.078618 11.375 11.625 21099
11.75 9.572606 0.022052 0.073720 -2.155976 0.022059 0.073716 9.595256 0.020432 0.101320 -2.133326 0.020444 0.101318 11.625 11.875 7457
12 9.998261 0.008854 0.093871 -1.976553 0.008842 0.093884 10.011600 0.008196 0.129762 -1.963216 0.008182 0.129773 11.875 12.125 2302
12.25 10.354980 -0.003307 0.115501 -1.865984 -0.003305 0.115501 10.387633 0.000509 0.141716 -1.833329 0.000507 0.141720 12.125 12.375 638
12.5 10.576296 0.041410 0.121794 -1.895761 0.041410 0.121794 10.605778 0.053594 0.126555 -1.866280 0.053595 0.126555 12.375 12.625 142
12.75 10.520929 0.242671 0.087906 -2.174026 0.242672 0.087906 10.554797 0.236610 0.096436 -2.140156 0.236609 0.096437 12.625 12.875 30
13 10.492522 0.270608 0.111881 -2.476216 0.270608 0.111882 10.534508 0.257351 0.115544 -2.434231 0.257352 0.115543 12.875 13.125 3
13.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.125 13.375 0
13.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.375 13.625 0
13.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.625 13.875 0
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
