#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.235395 0.165688 0.525724 -7.526697 0.165688 0.525728 1.242437 0.168519 0.578550 -7.519656 0.168520 0.578552 8.625 8.875 29335
9 1.857394 0.119110 0.483623 -7.156707 0.119107 0.483624 1.864231 0.121849 0.547856 -7.149872 0.121849 0.547855 8.875 9.125 52656
9.25 2.666841 0.110923 0.438596 -6.604994 0.110911 0.438613 2.673903 0.129667 0.496985 -6.597930 0.129660 0.497006 9.125 9.375 250717
9.5 3.779143 0.110571 0.380998 -5.751294 0.110545 0.381106 3.785984 0.120294 0.430034 -5.744455 0.120167 0.430155 9.375 9.625 999152
9.75 5.012213 0.086832 0.305669 -4.746417 0.086696 0.305890 5.019063 0.104789 0.349147 -4.739567 0.104715 0.349304 9.625 9.875 2.77822e+06
10 5.990325 0.056920 0.225881 -4.004453 0.056915 0.226048 5.997133 0.074279 0.270339 -3.997645 0.074253 0.270480 9.875 10.125 3.66892e+06
10.25 6.650609 0.040095 0.177849 -3.590814 0.039955 0.178073 6.657411 0.049022 0.215116 -3.584011 0.048918 0.215356 10.125 10.375 2.57361e+06
10.5 7.184835 0.022104 0.131210 -3.306672 0.022165 0.131562 7.191685 0.040487 0.169714 -3.299824 0.040236 0.169980 10.375 10.625 1.60171e+06
10.75 7.721045 0.011197 0.089488 -3.019644 0.010944 0.089874 7.728121 0.028335 0.135297 -3.012570 0.027605 0.136127 10.625 10.875 987997
11 8.248490 0.004946 0.074739 -2.740868 0.005017 0.074588 8.255651 0.017245 0.127472 -2.733710 0.017200 0.127200 10.875 11.125 598287
11.25 8.789948 0.002801 0.061685 -2.449098 0.002877 0.061629 8.796914 0.021445 0.113201 -2.442134 0.021622 0.112983 11.125 11.375 348423
11.5 9.370178 -0.001863 0.059387 -2.118404 -0.001832 0.059237 9.377309 0.020127 0.118242 -2.111276 0.020180 0.118200 11.375 11.625 203150
11.75 9.930852 -0.006562 0.045484 -1.807538 -0.006536 0.045298 9.937889 0.025506 0.110025 -1.800498 0.025544 0.109703 11.625 11.875 117942
12 10.334046 0.002759 0.022727 -1.654655 0.002853 0.022526 10.341011 0.043196 0.087819 -1.647693 0.043372 0.087692 11.875 12.125 67906
12.25 10.565818 0.014130 0.013783 -1.672399 0.014307 0.013679 10.572663 0.055323 0.074958 -1.665552 0.055424 0.074825 12.125 12.375 38716
12.5 10.702258 0.025757 0.003241 -1.785560 0.025778 0.003082 10.709508 0.059547 0.066823 -1.778307 0.059613 0.066812 12.375 12.625 21720
12.75 10.805222 0.029945 0.007825 -1.932574 0.030103 0.007502 10.813309 0.065080 0.066460 -1.924487 0.065331 0.066328 12.625 12.875 11954
13 10.895309 0.031273 0.017957 -2.091194 0.031346 0.018107 10.904287 0.063043 0.071831 -2.082222 0.063174 0.071776 12.875 13.125 6384
13.25 11.006497 0.025578 0.029553 -2.228516 0.025596 0.029559 11.010942 0.055939 0.083739 -2.224071 0.056018 0.083680 13.125 13.375 3285
13.5 11.114062 0.020660 0.040279 -2.372425 0.020792 0.040299 11.117940 0.048573 0.092460 -2.368548 0.048647 0.092632 13.375 13.625 1598
13.75 11.208138 0.026914 0.031322 -2.525793 0.026683 0.031293 11.217917 0.059400 0.088744 -2.516014 0.059303 0.088713 13.625 13.875 733
14 11.328752 0.034964 0.025225 -2.646739 0.034965 0.025224 11.334873 0.068295 0.079058 -2.640614 0.068712 0.078695 13.875 14.125 298
14.25 11.398445 0.062716 0.015066 -2.820841 0.062717 0.015064 11.413053 0.086200 0.066509 -2.806233 0.086199 0.066511 14.125 14.375 102
14.5 11.550004 0.075565 0.029378 -2.915239 0.075567 0.029376 11.546041 0.095774 0.078042 -2.919200 0.095773 0.077446 14.375 14.625 20
14.75 11.710034 0.107900 0.014634 -3.016989 0.107899 0.014634 11.634485 0.119393 0.058488 -3.092538 0.119393 0.058487 14.625 14.875 4
15 11.737601 0.274433 0.056455 -3.155393 0.274433 0.056455 11.678673 0.244552 0.087173 -3.214322 0.244552 0.087173 14.875 15.125 1
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
