#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 3.046869 0.271773 0.215883 -5.714118 0.271773 0.215881 3.064261 0.258694 0.231607 -5.696727 0.258694 0.231606 8.625 8.875 249840
9 3.587342 0.254439 0.241308 -5.423954 0.254442 0.241308 3.605389 0.231993 0.225833 -5.405906 0.231995 0.225832 8.875 9.125 400630
9.25 4.185128 0.231956 0.216682 -5.077834 0.231953 0.216686 4.203666 0.216081 0.205789 -5.059295 0.216073 0.205801 9.125 9.375 1.30327e+06
9.5 4.979884 0.206679 0.165640 -4.539493 0.206674 0.165653 4.998138 0.196733 0.163772 -4.521241 0.196711 0.163794 9.375 9.625 3.34161e+06
9.75 5.807914 0.190868 0.125512 -3.934419 0.190833 0.125550 5.826280 0.172151 0.118107 -3.916055 0.172114 0.118149 9.625 9.875 4.1917e+06
10 6.461383 0.169880 0.091885 -3.525492 0.169808 0.092027 6.480016 0.148810 0.084404 -3.506855 0.148702 0.084530 9.875 10.125 3.01102e+06
10.25 6.952838 0.154979 0.080171 -3.286331 0.154857 0.080310 6.971210 0.126024 0.060324 -3.267961 0.125867 0.060714 10.125 10.375 1.72935e+06
10.5 7.380046 0.129313 0.069319 -3.107280 0.129436 0.069224 7.398356 0.100099 0.054885 -3.088967 0.100232 0.054831 10.375 10.625 931445
10.75 7.801497 0.106550 0.063335 -2.935019 0.106534 0.063215 7.819549 0.080998 0.045429 -2.916960 0.081018 0.045332 10.625 10.875 470190
11 8.223219 0.071505 0.052649 -2.761859 0.071588 0.052573 8.241913 0.061213 0.055362 -2.743165 0.061275 0.055314 10.875 11.125 230591
11.25 8.644469 0.050010 0.051120 -2.588981 0.050042 0.051041 8.664283 0.046812 0.067559 -2.569170 0.046880 0.067484 11.125 11.375 107174
11.5 9.073478 0.029117 0.054880 -2.408633 0.029147 0.054873 9.092202 0.033199 0.073450 -2.389912 0.033215 0.073410 11.375 11.625 47336
11.75 9.504181 0.021219 0.064236 -2.227228 0.021235 0.064243 9.524582 0.024504 0.089304 -2.206833 0.024514 0.089255 11.625 11.875 19863
12 9.929739 0.008177 0.071380 -2.050294 0.008175 0.071372 9.950151 0.019647 0.109027 -2.029888 0.019628 0.109018 11.875 12.125 7577
12.25 10.329677 0.006813 0.076076 -1.897309 0.006839 0.076050 10.350928 0.018849 0.109041 -1.876055 0.018876 0.109017 12.125 12.375 2644
12.5 10.628191 0.032628 0.054101 -1.844863 0.032631 0.054100 10.639887 0.042009 0.099670 -1.833166 0.042081 0.099601 12.375 12.625 748
12.75 10.728108 0.116778 0.065005 -2.003817 0.116782 0.065000 10.726957 0.119714 0.080791 -2.004963 0.119712 0.080793 12.625 12.875 196
13 10.783086 0.197965 0.065868 -2.187033 0.197968 0.065866 10.770522 0.180322 0.100268 -2.199594 0.180322 0.100267 12.875 13.125 39
13.25 10.501799 0.270744 0.087015 -2.687617 0.270744 0.087015 10.652512 0.256939 0.095752 -2.536904 0.256940 0.095751 13.125 13.375 4
13.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.375 13.625 0
13.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.625 13.875 0
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
