#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.234466 0.177956 0.525559 -7.527692 0.177956 0.525559 1.241411 0.180301 0.585585 -7.520744 0.180300 0.585586 8.625 8.875 29743
9 1.851929 0.123014 0.488786 -7.161959 0.123015 0.488786 1.858939 0.127490 0.553041 -7.154944 0.127485 0.553047 8.875 9.125 53358
9.25 2.660072 0.116513 0.443451 -6.611904 0.116492 0.443479 2.667480 0.133448 0.497836 -6.604497 0.133425 0.497866 9.125 9.375 254776
9.5 3.774488 0.111740 0.383974 -5.756092 0.111688 0.384104 3.781669 0.117751 0.433367 -5.748910 0.117616 0.433497 9.375 9.625 1.02446e+06
9.75 5.004727 0.086922 0.304495 -4.753596 0.086848 0.304715 5.011868 0.105218 0.347300 -4.746456 0.105143 0.347466 9.625 9.875 2.833e+06
10 5.980564 0.059224 0.227330 -4.014073 0.059119 0.227494 5.987633 0.078001 0.271492 -4.007004 0.077929 0.271573 9.875 10.125 3.69643e+06
10.25 6.641404 0.042114 0.177803 -3.599968 0.042052 0.178044 6.648578 0.050627 0.215001 -3.592795 0.050519 0.215253 10.125 10.375 2.58488e+06
10.5 7.175310 0.023714 0.131149 -3.316171 0.023597 0.131440 7.182456 0.040543 0.167028 -3.309025 0.040635 0.167305 10.375 10.625 1.60768e+06
10.75 7.710906 0.011930 0.091118 -3.029753 0.011495 0.091728 7.718184 0.028104 0.132533 -3.022474 0.027459 0.133331 10.625 10.875 991223
11 8.237321 0.005800 0.074465 -2.751965 0.005918 0.074368 8.244597 0.018843 0.125905 -2.744686 0.018993 0.125629 10.875 11.125 599162
11.25 8.777728 0.002216 0.061887 -2.461322 0.002226 0.061672 8.785295 0.021556 0.114938 -2.453755 0.021497 0.114721 11.125 11.375 348639
11.5 9.357224 -0.001997 0.060452 -2.131344 -0.001995 0.060243 9.364724 0.020363 0.118226 -2.123844 0.020406 0.118225 11.375 11.625 202680
11.75 9.922703 -0.007499 0.048370 -1.815630 -0.007448 0.048188 9.930259 0.023044 0.112167 -1.808073 0.023100 0.111792 11.625 11.875 117713
12 10.332301 0.001368 0.023507 -1.656442 0.001483 0.023359 10.339688 0.042261 0.089288 -1.649054 0.042453 0.089159 11.875 12.125 67465
12.25 10.563863 0.014838 0.013228 -1.674073 0.014799 0.013198 10.571962 0.055133 0.074900 -1.665973 0.055244 0.074805 12.125 12.375 38467
12.5 10.699101 0.026955 0.002697 -1.788571 0.026974 0.002628 10.707607 0.060378 0.065523 -1.780066 0.060441 0.065524 12.375 12.625 21519
12.75 10.803298 0.030359 0.007895 -1.934668 0.030453 0.007843 10.810669 0.066161 0.065951 -1.927294 0.066390 0.065826 12.625 12.875 11833
13 10.895372 0.031274 0.018688 -2.091379 0.031360 0.018566 10.903652 0.062555 0.072964 -2.083097 0.062647 0.072937 12.875 13.125 6229
13.25 10.992202 0.025152 0.031473 -2.242276 0.025185 0.031463 11.003860 0.055521 0.085869 -2.230616 0.055533 0.085835 13.125 13.375 3220
13.5 11.103396 0.020422 0.041077 -2.382740 0.020483 0.041060 11.114508 0.048306 0.094467 -2.371630 0.048193 0.094662 13.375 13.625 1554
13.75 11.202761 0.028724 0.030554 -2.529985 0.028626 0.030590 11.210654 0.061954 0.086950 -2.522093 0.061991 0.086916 13.625 13.875 700
14 11.316137 0.031538 0.028839 -2.658124 0.031539 0.028837 11.327019 0.065983 0.081751 -2.647242 0.065984 0.081752 13.875 14.125 279
14.25 11.385503 0.066489 0.015448 -2.826123 0.066489 0.015449 11.391714 0.088114 0.068679 -2.819913 0.088114 0.068681 14.125 14.375 99
14.5 11.571076 0.080837 0.023596 -2.898662 0.080839 0.023595 11.572225 0.095283 0.077684 -2.897512 0.095283 0.077684 14.375 14.625 18
14.75 11.644404 0.108342 0.016167 -3.099753 0.108342 0.016166 11.617569 0.116940 0.052464 -3.126590 0.116942 0.052464 14.625 14.875 3
15 11.768775 0.229371 0.061272 -3.117051 0.229371 0.061272 11.677328 0.196259 0.092360 -3.208499 0.196260 0.092359 14.875 15.125 1
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
