#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.341219 0.195218 0.542602 -7.420148 0.195218 0.542603 1.351951 0.197164 0.596357 -7.409416 0.197166 0.596355 8.625 8.875 51936
9 1.947613 0.123733 0.520309 -7.065970 0.123730 0.520312 1.959079 0.133443 0.560214 -7.054506 0.133440 0.560215 8.875 9.125 92454
9.25 2.730315 0.126672 0.461290 -6.540721 0.126656 0.461297 2.741538 0.127098 0.504977 -6.529498 0.127083 0.504996 9.125 9.375 422037
9.5 3.827916 0.134515 0.385853 -5.700789 0.134454 0.385992 3.839329 0.149829 0.420719 -5.689376 0.149755 0.420874 9.375 9.625 1.61307e+06
9.75 4.991518 0.120502 0.281282 -4.762119 0.120435 0.281487 5.003030 0.124927 0.315254 -4.750603 0.124861 0.315432 9.625 9.875 3.69528e+06
10 5.902383 0.093511 0.205626 -4.090497 0.093463 0.205785 5.913903 0.089587 0.236503 -4.078980 0.089505 0.236549 9.875 10.125 4.01405e+06
10.25 6.555484 0.063536 0.147525 -3.685459 0.063396 0.147763 6.566785 0.071508 0.177844 -3.674160 0.071393 0.178111 10.125 10.375 2.70648e+06
10.5 7.087188 0.052560 0.101425 -3.404448 0.052171 0.102263 7.098543 0.054897 0.135868 -3.393090 0.054827 0.135923 10.375 10.625 1.67013e+06
10.75 7.597042 0.031097 0.078007 -3.143026 0.031175 0.078149 7.608181 0.044312 0.110715 -3.131884 0.044255 0.110763 10.625 10.875 1.02087e+06
11 8.099467 0.012016 0.063229 -2.889215 0.012333 0.062873 8.110576 0.032108 0.111863 -2.878105 0.032037 0.111748 10.875 11.125 590634
11.25 8.607410 0.003949 0.053113 -2.630980 0.004056 0.052923 8.618475 0.028017 0.107380 -2.619913 0.028093 0.106988 11.125 11.375 335131
11.5 9.137462 0.004177 0.049084 -2.350714 0.004276 0.048838 9.148268 0.029340 0.103876 -2.339909 0.029361 0.103741 11.375 11.625 189729
11.75 9.712510 -0.001510 0.061008 -2.025449 -0.001444 0.060804 9.724454 0.025877 0.109304 -2.013508 0.025969 0.109201 11.625 11.875 106443
12 10.227844 0.003827 0.045740 -1.759633 0.004083 0.045446 10.238162 0.031862 0.089931 -1.749314 0.032055 0.089771 11.875 12.125 59093
12.25 10.533609 0.014760 0.017735 -1.703701 0.014791 0.017670 10.545815 0.052994 0.069314 -1.691492 0.053083 0.069232 12.125 12.375 31893
12.5 10.677871 0.030595 0.005596 -1.809037 0.030609 0.005516 10.688673 0.066386 0.059702 -1.798234 0.066444 0.059699 12.375 12.625 16895
12.75 10.763867 0.043476 0.007958 -1.971996 0.043551 0.007823 10.775689 0.071297 0.058043 -1.960179 0.071292 0.057913 12.625 12.875 8562
13 10.834567 0.045887 0.023582 -2.149430 0.045861 0.023553 10.844912 0.073680 0.067455 -2.139085 0.073707 0.067421 12.875 13.125 4206
13.25 10.923881 0.044180 0.040588 -2.308322 0.044102 0.040600 10.933859 0.064422 0.085373 -2.298347 0.064313 0.085503 13.125 13.375 1887
13.5 11.013353 0.042692 0.042667 -2.469259 0.042585 0.042669 11.014018 0.064965 0.087807 -2.468596 0.064985 0.087810 13.375 13.625 784
13.75 11.108465 0.047866 0.028682 -2.622366 0.047862 0.028683 11.106951 0.079242 0.075613 -2.623876 0.079235 0.075618 13.625 13.875 277
14 11.202470 0.058232 0.025620 -2.764804 0.058234 0.025620 11.211753 0.088600 0.074733 -2.755522 0.088600 0.074731 13.875 14.125 83
14.25 11.226676 0.104263 0.009277 -2.997944 0.104264 0.009277 11.193567 0.110530 0.052114 -3.031052 0.110529 0.052113 14.125 14.375 14
14.5 11.624358 0.113506 0.009252 -2.763764 0.113506 0.009252 11.341136 0.131280 0.045792 -3.046986 0.131280 0.045792 14.375 14.625 1
14.75 11.336820 0.203565 -0.005253 -3.340411 0.203564 -0.005253 11.400284 0.198625 0.031463 -3.276947 0.198625 0.031463 14.625 14.875 1
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
