#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 2.048280 0.189490 0.358556 -6.712657 0.189489 0.358555 2.063769 0.157418 0.385212 -6.697167 0.157417 0.385212 8.625 8.875 147277
9 2.628433 0.156166 0.347291 -6.383569 0.156167 0.347291 2.644300 0.138356 0.359743 -6.367698 0.138356 0.359747 8.875 9.125 243062
9.25 3.326318 0.138669 0.305735 -5.940166 0.138662 0.305737 3.342278 0.129093 0.321300 -5.924206 0.129088 0.321304 9.125 9.375 906982
9.5 4.330710 0.137102 0.238120 -5.193364 0.137029 0.238181 4.346642 0.135999 0.256091 -5.177431 0.135969 0.256165 9.375 9.625 2.76394e+06
9.75 5.340512 0.135431 0.169004 -4.407166 0.135397 0.169127 5.356580 0.131010 0.190864 -4.391098 0.130969 0.190875 9.625 9.875 4.76354e+06
10 6.097368 0.126745 0.128862 -3.891537 0.126698 0.129087 6.113428 0.114207 0.143020 -3.875479 0.114184 0.143069 9.875 10.125 3.88987e+06
10.25 6.680288 0.118470 0.084342 -3.560514 0.118182 0.084741 6.696344 0.099709 0.104021 -3.544457 0.099171 0.104968 10.125 10.375 2.46416e+06
10.5 7.173358 0.100843 0.065742 -3.317670 0.100589 0.066043 7.189461 0.086978 0.081342 -3.301565 0.086715 0.081193 10.375 10.625 1.50764e+06
10.75 7.621901 0.070382 0.060122 -3.116376 0.070542 0.059942 7.637726 0.068035 0.075065 -3.100548 0.068215 0.074795 10.625 10.875 864345
11 8.075106 0.038971 0.052867 -2.912288 0.038973 0.052746 8.091255 0.049692 0.075999 -2.896136 0.049723 0.075817 10.875 11.125 467008
11.25 8.531707 0.019351 0.046844 -2.705365 0.019502 0.046492 8.547496 0.037865 0.079853 -2.689576 0.037943 0.079762 11.125 11.375 247953
11.5 8.993386 0.006241 0.045068 -2.492928 0.006354 0.044816 9.009819 0.026204 0.088775 -2.476496 0.026384 0.088651 11.375 11.625 129055
11.75 9.462764 0.009027 0.042277 -2.273044 0.009083 0.042232 9.476601 0.035323 0.089432 -2.259213 0.035453 0.089300 11.625 11.875 65979
12 9.930947 0.010061 0.035612 -2.054187 0.010108 0.035543 9.946935 0.040267 0.081991 -2.038198 0.040351 0.081967 11.875 12.125 32369
12.25 10.352870 0.039067 0.021369 -1.880588 0.039145 0.021280 10.371201 0.064199 0.063932 -1.862259 0.064297 0.063865 12.125 12.375 14964
12.5 10.618013 0.053123 0.006689 -1.864944 0.053150 0.006653 10.637800 0.082283 0.050115 -1.845157 0.082289 0.050081 12.375 12.625 6670
12.75 10.742980 0.073796 0.028938 -1.985341 0.073782 0.028944 10.757344 0.092209 0.071308 -1.970979 0.092206 0.071305 12.625 12.875 2656
13 10.799062 0.086866 0.051617 -2.177171 0.086870 0.051536 10.818342 0.103600 0.079180 -2.157890 0.103601 0.079181 12.875 13.125 962
13.25 10.849092 0.102776 0.055512 -2.376433 0.102774 0.055512 10.853185 0.112861 0.086879 -2.372344 0.112864 0.086876 13.125 13.375 315
13.5 10.794181 0.128459 0.055244 -2.691828 0.128459 0.055245 10.866117 0.136652 0.078150 -2.619891 0.136652 0.078154 13.375 13.625 70
13.75 10.732570 0.137028 0.028254 -2.961784 0.137029 0.028252 10.743121 0.146022 0.065158 -2.951231 0.146022 0.065158 13.625 13.875 9
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
