#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.694790 0.325846 0.340856 -7.065291 0.325845 0.340854 1.693771 0.271472 0.409398 -7.066311 0.271473 0.409398 8.625 8.875 31043
9 2.255385 0.299427 0.298076 -6.757795 0.299429 0.298077 2.253823 0.266683 0.338618 -6.759355 0.266682 0.338622 8.875 9.125 51873
9.25 3.008073 0.236348 0.279495 -6.260990 0.236337 0.279516 3.006880 0.216009 0.314975 -6.262182 0.215998 0.314998 9.125 9.375 227004
9.5 4.067736 0.124384 0.265799 -5.458989 0.124344 0.265923 4.066215 0.104531 0.313649 -5.460510 0.104449 0.313718 9.375 9.625 751090
9.75 5.267815 0.060834 0.219919 -4.492290 0.060674 0.220067 5.266492 0.050681 0.267818 -4.493612 0.050420 0.268231 9.625 9.875 1.96302e+06
10 6.291875 0.019211 0.182714 -3.705692 0.019214 0.182683 6.290431 0.032202 0.238844 -3.707134 0.032206 0.238848 9.875 10.125 3.01385e+06
10.25 6.917929 0.004583 0.152908 -3.324160 0.004488 0.153005 6.916445 0.025096 0.208228 -3.325643 0.025020 0.208298 10.125 10.375 2.28787e+06
10.5 7.448480 -0.006476 0.121618 -3.043468 -0.006525 0.121798 7.447146 0.012759 0.173624 -3.044798 0.012555 0.173786 10.375 10.625 1.45902e+06
10.75 7.965423 -0.011313 0.085904 -2.775568 -0.011454 0.086579 7.964063 0.011320 0.152860 -2.776928 0.011161 0.153049 10.625 10.875 909317
11 8.476142 -0.010107 0.064222 -2.514004 -0.010163 0.064383 8.475007 0.015214 0.135990 -2.515141 0.015177 0.136202 10.875 11.125 563131
11.25 8.987289 -0.005135 0.057271 -2.251999 -0.005101 0.057110 8.986386 0.028088 0.125558 -2.252900 0.028257 0.125406 11.125 11.375 338304
11.5 9.508628 0.000003 0.050597 -1.980286 0.000000 0.050584 9.507299 0.034389 0.115464 -1.981613 0.034398 0.115323 11.375 11.625 201559
11.75 9.977376 0.004394 0.034804 -1.761864 0.004416 0.034678 9.976445 0.034225 0.105891 -1.762795 0.034241 0.105795 11.625 11.875 120083
12 10.332340 0.009557 0.023088 -1.656785 0.009633 0.022931 10.331229 0.041869 0.093216 -1.657898 0.042062 0.093172 11.875 12.125 70660
12.25 10.569139 0.013695 0.015153 -1.670808 0.014004 0.015074 10.568328 0.047504 0.085307 -1.671621 0.047575 0.085070 12.125 12.375 41461
12.5 10.729148 0.017098 0.011018 -1.759059 0.017293 0.010988 10.727647 0.055944 0.080357 -1.760561 0.056081 0.080106 12.375 12.625 24250
12.75 10.852997 0.022478 0.013969 -1.884481 0.022557 0.013936 10.851955 0.051683 0.080229 -1.885525 0.051730 0.080158 12.625 12.875 14175
13 10.967289 0.020913 0.017103 -2.020087 0.021081 0.016961 10.966873 0.052429 0.081768 -2.020507 0.052671 0.081585 12.875 13.125 7970
13.25 11.094339 0.018661 0.026767 -2.142237 0.018603 0.026798 11.093968 0.050263 0.090149 -2.142609 0.050381 0.090073 13.125 13.375 4488
13.5 11.223483 0.013254 0.033962 -2.265967 0.013286 0.033676 11.220256 0.040680 0.096994 -2.269195 0.040604 0.096928 13.375 13.625 2424
13.75 11.353229 0.013460 0.037419 -2.384449 0.013525 0.037213 11.352879 0.045608 0.102260 -2.384799 0.045727 0.102114 13.625 13.875 1247
14 11.472952 0.018602 0.034985 -2.512356 0.018571 0.035079 11.472176 0.056641 0.098222 -2.513134 0.056669 0.098305 13.875 14.125 612
14.25 11.574463 0.035383 0.028769 -2.662805 0.035074 0.028645 11.573118 0.067617 0.089685 -2.664151 0.067532 0.089646 14.125 14.375 291
14.5 11.691067 0.058252 0.010664 -2.772642 0.057599 0.011319 11.685402 0.084644 0.075983 -2.778305 0.084646 0.076639 14.375 14.625 101
14.75 11.808831 0.079354 0.019310 -2.913475 0.079355 0.019309 11.812593 0.096850 0.074328 -2.909713 0.096849 0.074329 14.625 14.875 39
15 11.895345 0.254667 -0.003805 -3.085998 0.254667 -0.003805 11.881169 0.251297 0.016840 -3.100172 0.251296 0.016842 14.875 15.125 3
15.25 12.224360 0.131647 -0.007651 -3.022312 0.131648 -0.007652 12.205331 0.146799 0.047471 -3.041341 0.146799 0.047471 15.125 15.375 1
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
