#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.559608 0.196105 0.364903 -7.200985 0.196105 0.364904 1.560360 0.159098 0.391672 -7.200232 0.159098 0.391674 8.625 8.875 27220
9 2.141391 0.180370 0.331197 -6.872167 0.180370 0.331193 2.142382 0.157743 0.357405 -6.871174 0.157743 0.357403 8.875 9.125 47038
9.25 2.917619 0.139909 0.307334 -6.352779 0.139894 0.307352 2.918052 0.119211 0.341946 -6.352345 0.119207 0.341968 9.125 9.375 216136
9.5 3.985331 0.080093 0.275327 -5.542389 0.079979 0.275355 3.986125 0.065996 0.341921 -5.541595 0.065938 0.342026 9.375 9.625 760146
9.75 5.210402 0.040573 0.251971 -4.550085 0.040453 0.252294 5.210883 0.065665 0.296547 -4.549603 0.065794 0.296669 9.625 9.875 2.04451e+06
10 6.228927 0.011899 0.201480 -3.768135 0.011868 0.201509 6.229300 0.038190 0.245198 -3.767765 0.038230 0.245170 9.875 10.125 3.13804e+06
10.25 6.862583 0.005281 0.157804 -3.379333 0.005225 0.157876 6.862935 0.032146 0.209588 -3.378981 0.032104 0.209664 10.125 10.375 2.34172e+06
10.5 7.397731 0.000142 0.121162 -3.094099 0.000080 0.121450 7.398118 0.019979 0.178920 -3.093711 0.019955 0.179131 10.375 10.625 1.4852e+06
10.75 7.923134 -0.006251 0.083510 -2.817894 -0.006366 0.083991 7.923722 0.012261 0.148121 -2.817309 0.012122 0.148424 10.625 10.875 923845
11 8.441616 -0.005448 0.066820 -2.548522 -0.005470 0.066881 8.441898 0.015984 0.137550 -2.548239 0.015908 0.137610 10.875 11.125 571294
11.25 8.964067 -0.001901 0.054904 -2.275116 -0.001816 0.054776 8.964515 0.024695 0.123500 -2.274665 0.024747 0.123340 11.125 11.375 341656
11.5 9.500037 0.000602 0.047874 -1.988886 0.000664 0.047715 9.500749 0.034095 0.116280 -1.988176 0.034151 0.116092 11.375 11.625 202945
11.75 9.979681 0.005800 0.030441 -1.759416 0.005829 0.030212 9.980362 0.036670 0.102615 -1.758730 0.036699 0.102435 11.625 11.875 120353
12 10.336678 0.007829 0.018904 -1.652420 0.007829 0.018816 10.337373 0.042694 0.090611 -1.651733 0.042876 0.090599 11.875 12.125 70576
12.25 10.568424 0.014514 0.011482 -1.671374 0.014761 0.011281 10.570321 0.051682 0.082205 -1.669482 0.051773 0.081897 12.125 12.375 41373
12.5 10.724730 0.018126 0.008422 -1.763725 0.018358 0.008346 10.725928 0.060156 0.076123 -1.762530 0.060248 0.076023 12.375 12.625 24038
12.75 10.845127 0.021830 0.011923 -1.892477 0.021891 0.011853 10.846617 0.053174 0.077435 -1.890993 0.053299 0.077177 12.625 12.875 13851
13 10.953029 0.022135 0.015706 -2.034302 0.022211 0.015686 10.955187 0.053522 0.078176 -2.032142 0.053669 0.077906 12.875 13.125 7847
13.25 11.080036 0.016702 0.027713 -2.157666 0.016682 0.027730 11.082082 0.048067 0.090024 -2.155616 0.048067 0.090087 13.125 13.375 4306
13.5 11.205734 0.014894 0.031487 -2.281383 0.014885 0.031482 11.203299 0.042321 0.095084 -2.283820 0.042272 0.095131 13.375 13.625 2324
13.75 11.326563 0.017200 0.033381 -2.412257 0.017156 0.033486 11.329123 0.052389 0.095694 -2.409695 0.052455 0.095671 13.625 13.875 1195
14 11.436687 0.021047 0.031536 -2.548510 0.021168 0.031428 11.442933 0.058835 0.096285 -2.542264 0.058960 0.096205 13.875 14.125 551
14.25 11.541348 0.040396 0.024129 -2.692889 0.040342 0.024158 11.541983 0.075315 0.083351 -2.692255 0.075314 0.083593 14.125 14.375 263
14.5 11.678468 0.067669 0.002609 -2.781487 0.067668 0.002609 11.677152 0.092832 0.064600 -2.782802 0.092829 0.065199 14.375 14.625 75
14.75 11.732096 0.082097 0.020105 -2.986527 0.082098 0.020104 11.763861 0.100860 0.072907 -2.954761 0.100860 0.072906 14.625 14.875 30
15 11.806643 0.140073 -0.000005 -3.183886 0.140072 -0.000004 11.928634 0.148223 0.035135 -3.061895 0.148222 0.035135 14.875 15.125 2
15.25 12.126006 0.146359 -0.021342 -3.107438 0.146359 -0.021342 12.120802 0.162380 0.038666 -3.112642 0.162380 0.038666 15.125 15.375 1
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
