#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 2.477337 0.480315 0.461534 -6.285048 0.480314 0.461535 2.472178 0.474675 0.536961 -6.290208 0.474671 0.536964 8.625 8.875 40055
9 2.934653 0.431397 0.424752 -6.078211 0.431400 0.424752 2.929790 0.422194 0.493877 -6.083072 0.422193 0.493879 8.875 9.125 64190
9.25 3.510706 0.372394 0.384878 -5.756203 0.372364 0.384898 3.505441 0.347968 0.440518 -5.761469 0.347959 0.440552 9.125 9.375 260125
9.5 4.347920 0.270372 0.335169 -5.176147 0.270167 0.335330 4.342659 0.247361 0.375130 -5.181406 0.247354 0.375237 9.375 9.625 758566
9.75 5.431001 0.151333 0.227132 -4.328198 0.151268 0.227475 5.425728 0.113296 0.296230 -4.333472 0.113181 0.296732 9.625 9.875 1.83983e+06
10 6.428433 0.067018 0.181728 -3.569964 0.067154 0.181702 6.423151 0.047170 0.223290 -3.575248 0.047196 0.223224 9.875 10.125 2.81678e+06
10.25 7.029054 0.026145 0.159070 -3.213247 0.026103 0.159107 7.023950 0.024292 0.195499 -3.218349 0.024262 0.195541 10.125 10.375 2.19151e+06
10.5 7.543694 0.002040 0.134125 -2.948368 0.002008 0.134209 7.538586 0.011179 0.176678 -2.953477 0.011205 0.176985 10.375 10.625 1.40965e+06
10.75 8.039721 -0.013276 0.098286 -2.701244 -0.013540 0.098389 8.034701 0.002014 0.148845 -2.706264 0.001731 0.149664 10.625 10.875 881876
11 8.532046 -0.014053 0.075313 -2.458255 -0.014260 0.075593 8.526994 0.012263 0.139839 -2.463304 0.012065 0.139971 10.875 11.125 545730
11.25 9.020741 -0.013637 0.070303 -2.218835 -0.013575 0.070145 9.015726 0.021947 0.131862 -2.223849 0.022046 0.131685 11.125 11.375 330828
11.5 9.515052 -0.003385 0.060453 -1.974097 -0.003385 0.060413 9.510167 0.028769 0.124352 -1.978981 0.028784 0.124335 11.375 11.625 198524
11.75 9.968109 -0.000880 0.044885 -1.771388 -0.000846 0.044596 9.963583 0.025437 0.113721 -1.775915 0.025489 0.113590 11.625 11.875 118603
12 10.320585 0.007503 0.033473 -1.668517 0.007493 0.033402 10.315844 0.033085 0.102962 -1.673261 0.033076 0.102849 11.875 12.125 70258
12.25 10.565765 0.013017 0.026113 -1.674050 0.013148 0.026005 10.561053 0.044370 0.091453 -1.678761 0.044532 0.091350 12.125 12.375 41417
12.5 10.734327 0.018452 0.021095 -1.754326 0.018508 0.020843 10.729934 0.045835 0.085598 -1.758719 0.045905 0.085377 12.375 12.625 24523
12.75 10.868221 0.023084 0.021085 -1.869772 0.023306 0.020921 10.862893 0.050796 0.085077 -1.875104 0.050986 0.084848 12.625 12.875 14393
13 10.990913 0.023691 0.026472 -1.997553 0.023726 0.026198 10.987329 0.046130 0.086534 -2.001135 0.046408 0.086258 12.875 13.125 8253
13.25 11.120667 0.019916 0.029351 -2.116875 0.019888 0.029314 11.115086 0.045530 0.090987 -2.122463 0.045632 0.091116 13.125 13.375 4638
13.5 11.256855 0.016052 0.034034 -2.229187 0.016162 0.033933 11.251715 0.040397 0.098620 -2.234328 0.040541 0.098490 13.375 13.625 2551
13.75 11.387877 0.014119 0.037910 -2.346909 0.014034 0.037636 11.383434 0.044798 0.096944 -2.351349 0.044759 0.097028 13.625 13.875 1411
14 11.510913 0.018636 0.040950 -2.473666 0.018827 0.040918 11.511515 0.051315 0.100295 -2.473064 0.051285 0.100209 13.875 14.125 682
14.25 11.621187 0.031292 0.034527 -2.610129 0.031237 0.034575 11.617006 0.062033 0.095655 -2.614308 0.062029 0.095713 14.125 14.375 351
14.5 11.760123 0.053351 0.018890 -2.718333 0.053354 0.018857 11.751867 0.082783 0.086143 -2.726590 0.082783 0.086444 14.375 14.625 133
14.75 11.893034 0.061687 0.021020 -2.837768 0.061684 0.021021 11.884460 0.082202 0.085868 -2.846341 0.082205 0.085868 14.625 14.875 60
15 11.860201 0.110480 0.011720 -3.054521 0.110481 0.011719 11.825194 0.124238 0.067396 -3.089527 0.124238 0.067396 14.875 15.125 7
15.25 12.402330 0.028526 0.080391 -2.838473 0.028527 0.080391 12.422514 0.051151 0.134718 -2.818289 0.051152 0.134718 15.125 15.375 2
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
