#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 4.391351 0.419219 0.410632 -4.367092 0.419219 0.410631 4.418663 0.424378 0.430662 -4.339782 0.424379 0.430661 8.625 8.875 69632
9 4.880455 0.393329 0.340663 -4.126876 0.393327 0.340665 4.909024 0.412882 0.365422 -4.098307 0.412884 0.365422 8.875 9.125 90583
9.25 5.268078 0.348106 0.316194 -3.981467 0.348107 0.316193 5.293456 0.338644 0.322850 -3.956089 0.338644 0.322849 9.125 9.375 189353
9.5 5.832447 0.258844 0.256472 -3.677569 0.258843 0.256471 5.858425 0.245914 0.280624 -3.651591 0.245912 0.280625 9.375 9.625 286725
9.75 6.498866 0.197790 0.221615 -3.233265 0.197787 0.221617 6.525270 0.199075 0.262184 -3.206861 0.199072 0.262190 9.625 9.875 217695
10 7.040265 0.179418 0.200083 -2.935598 0.179413 0.200093 7.068648 0.181318 0.236801 -2.907214 0.181313 0.236803 9.875 10.125 93575
10.25 7.496935 0.138695 0.208621 -2.730526 0.138696 0.208620 7.523742 0.139631 0.223340 -2.703719 0.139633 0.223336 10.125 10.375 31015
10.5 7.924096 0.106810 0.232757 -2.551189 0.106814 0.232758 7.952588 0.113982 0.234018 -2.522692 0.113975 0.234006 10.375 10.625 9268
10.75 8.343670 0.104714 0.261009 -2.379863 0.104717 0.261005 8.378446 0.088823 0.261251 -2.345084 0.088820 0.261254 10.625 10.875 2459
11 8.728865 0.114669 0.340186 -2.235326 0.114668 0.340186 8.745384 0.096721 0.342036 -2.218809 0.096724 0.342035 10.875 11.125 541
11.25 9.076819 0.208492 0.512818 -2.143803 0.208490 0.512820 9.098264 0.179475 0.538386 -2.122360 0.179476 0.538386 11.125 11.375 84
11.5 8.912172 0.531307 0.727296 -2.526196 0.531306 0.727295 9.081424 0.531141 0.734796 -2.356945 0.531142 0.734795 11.375 11.625 14
11.75 8.679972 2.164987 0.362876 -3.141214 2.164987 0.362876 8.515054 2.169723 0.345992 -3.306132 2.169722 0.345993 11.625 11.875 1
12 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 11.875 12.125 0
12.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.125 12.375 0
12.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.375 12.625 0
12.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.625 12.875 0
13 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.875 13.125 0
13.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.125 13.375 0
13.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.375 13.625 0
13.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.625 13.875 0
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
