#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.260038 0.184344 0.552543 -7.502210 0.184346 0.552541 1.269125 0.198294 0.610064 -7.493121 0.198295 0.610064 8.625 8.875 38342
9 1.860475 0.137114 0.517944 -7.153531 0.137113 0.517946 1.870391 0.142958 0.568813 -7.143615 0.142957 0.568812 8.875 9.125 68541
9.25 2.655677 0.131830 0.464384 -6.616361 0.131810 0.464396 2.665441 0.131325 0.512543 -6.606597 0.131312 0.512562 9.125 9.375 327702
9.5 3.770626 0.114491 0.391595 -5.759559 0.114398 0.391624 3.780435 0.144109 0.432616 -5.749750 0.144036 0.432743 9.375 9.625 1.3229e+06
9.75 4.970240 0.107920 0.301178 -4.785351 0.107852 0.301363 4.979963 0.136511 0.335776 -4.775625 0.136508 0.335956 9.625 9.875 3.31422e+06
10 5.918583 0.082528 0.225050 -4.075092 0.082475 0.225208 5.928092 0.098782 0.255778 -4.065578 0.098688 0.255857 9.875 10.125 3.89964e+06
10.25 6.578962 0.056941 0.165784 -3.662134 0.056826 0.166213 6.588468 0.061710 0.198531 -3.652628 0.061546 0.198670 10.125 10.375 2.67096e+06
10.5 7.111855 0.037462 0.115872 -3.379655 0.037131 0.116738 7.121176 0.050074 0.147049 -3.370332 0.049825 0.147518 10.375 10.625 1.65168e+06
10.75 7.635518 0.018553 0.086104 -3.104910 0.018704 0.086208 7.644963 0.036521 0.125434 -3.095464 0.036352 0.125859 10.625 10.875 1.01512e+06
11 8.150661 0.007931 0.071368 -2.838470 0.007981 0.070947 8.160376 0.026544 0.121806 -2.828754 0.026681 0.121283 10.875 11.125 599488
11.25 8.673519 0.005228 0.058583 -2.565156 0.005574 0.058521 8.683318 0.022575 0.111498 -2.555353 0.022813 0.111267 11.125 11.375 344469
11.5 9.233367 0.000000 0.058481 -2.255216 0.000000 0.058348 9.243009 0.021218 0.112093 -2.245578 0.021305 0.111994 11.375 11.625 197662
11.75 9.824065 -0.006824 0.059852 -1.913961 -0.006701 0.059523 9.833641 0.018068 0.112759 -1.904382 0.018272 0.112613 11.625 11.875 112664
12 10.293686 0.000941 0.035665 -1.694739 0.001179 0.035316 10.303288 0.035542 0.091490 -1.685136 0.035841 0.091119 11.875 12.125 63678
12.25 10.552131 0.014026 0.015478 -1.685326 0.014165 0.015478 10.564361 0.054567 0.075094 -1.673092 0.054642 0.074996 12.125 12.375 35313
12.5 10.690233 0.029089 0.005834 -1.797030 0.029147 0.005762 10.698268 0.066199 0.061797 -1.788993 0.066262 0.061651 12.375 12.625 19377
12.75 10.779045 0.039138 0.007578 -1.958304 0.039381 0.007532 10.789009 0.072310 0.059953 -1.948336 0.072510 0.059663 12.625 12.875 10096
13 10.862907 0.037890 0.022930 -2.123461 0.037918 0.022795 10.875179 0.063984 0.070397 -2.111190 0.064192 0.070390 12.875 13.125 5188
13.25 10.947000 0.033585 0.036433 -2.286071 0.033611 0.036456 10.959119 0.059725 0.086551 -2.273960 0.059758 0.086514 13.125 13.375 2492
13.5 11.047418 0.030681 0.040304 -2.436099 0.030684 0.040268 11.062078 0.057426 0.092254 -2.421440 0.057429 0.092158 13.375 13.625 1131
13.75 11.142371 0.034542 0.032747 -2.586135 0.034487 0.032807 11.143620 0.066612 0.086569 -2.584887 0.066606 0.086624 13.625 13.875 442
14 11.256623 0.048709 0.026201 -2.718646 0.048707 0.026784 11.254251 0.077564 0.083282 -2.721019 0.077564 0.083283 13.875 14.125 173
14.25 11.374408 0.060678 0.022874 -2.822929 0.060678 0.022874 11.421037 0.088006 0.076764 -2.776300 0.088007 0.076763 14.125 14.375 32
14.5 11.449942 0.086148 0.049470 -2.945838 0.086149 0.049470 11.420934 0.096920 0.086629 -2.974847 0.096920 0.086628 14.375 14.625 5
14.75 11.594105 0.097040 0.026937 -3.167774 0.097039 0.026938 11.691592 0.112943 0.063302 -3.070288 0.112943 0.063302 14.625 14.875 2
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
