#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.646808 0.182440 0.456955 -7.114567 0.182437 0.456955 1.660443 0.164546 0.501006 -7.100933 0.164545 0.501010 8.625 8.875 94179
9 2.240473 0.138144 0.431537 -6.772358 0.138144 0.431535 2.254597 0.147666 0.457315 -6.758232 0.147662 0.457316 8.875 9.125 161320
9.25 2.980753 0.135217 0.387434 -6.287942 0.135210 0.387444 2.995072 0.139122 0.420442 -6.273623 0.139115 0.420454 9.125 9.375 658405
9.5 4.038079 0.128631 0.316186 -5.488162 0.128579 0.316316 4.052205 0.124131 0.333405 -5.474037 0.124065 0.333533 9.375 9.625 2.23248e+06
9.75 5.132681 0.108884 0.220294 -4.617644 0.108834 0.220443 5.146954 0.098872 0.255865 -4.603373 0.098827 0.256034 9.625 9.875 4.38340e+06
10 5.960551 0.086616 0.163980 -4.030340 0.086515 0.164151 5.974745 0.102952 0.181580 -4.016143 0.102945 0.181695 9.875 10.125 4.04068e+06
10.25 6.583724 0.080985 0.114484 -3.657106 0.081009 0.114419 6.597690 0.076495 0.136974 -3.643140 0.076304 0.137602 10.125 10.375 2.65378e+06
10.5 7.104263 0.083175 0.076778 -3.387381 0.082971 0.077313 7.118183 0.070521 0.102409 -3.373463 0.070270 0.103160 10.375 10.625 1.63686e+06
10.75 7.581403 0.057568 0.064389 -3.157655 0.057768 0.064227 7.595412 0.056170 0.094314 -3.143646 0.056261 0.094105 10.625 10.875 978088
11 8.057916 0.029274 0.057757 -2.930168 0.029430 0.057594 8.071550 0.043550 0.090865 -2.916535 0.043706 0.090518 10.875 11.125 545237
11.25 8.537328 0.006851 0.048043 -2.700375 0.006853 0.047689 8.551406 0.033155 0.091911 -2.686296 0.033219 0.091754 11.125 11.375 299325
11.5 9.021812 0.001634 0.041341 -2.465536 0.001761 0.041058 9.036153 0.028048 0.094624 -2.451195 0.028110 0.094298 11.375 11.625 163993
11.75 9.530092 0.006637 0.041309 -2.207283 0.006586 0.041221 9.543330 0.034860 0.094239 -2.194045 0.034931 0.094044 11.625 11.875 88465
12 10.043936 0.008090 0.043688 -1.942269 0.008204 0.043552 10.058601 0.040363 0.090063 -1.927603 0.040473 0.090022 11.875 12.125 46287
12.25 10.450466 0.034357 0.024888 -1.785638 0.034527 0.024782 10.465257 0.057975 0.060424 -1.770850 0.058020 0.060445 12.125 12.375 23540
12.5 10.647224 0.042051 0.004859 -1.837460 0.042147 0.004756 10.664841 0.069712 0.050782 -1.819840 0.069833 0.050635 12.375 12.625 11532
12.75 10.735902 0.060771 0.018783 -1.996861 0.060807 0.018765 10.753188 0.079099 0.060567 -1.979584 0.079138 0.060522 12.625 12.875 5320
13 10.807851 0.068975 0.034535 -2.175760 0.069074 0.034469 10.821834 0.092024 0.075716 -2.161777 0.092113 0.075684 12.875 13.125 2241
13.25 10.876629 0.069261 0.045687 -2.350081 0.069262 0.045678 10.886858 0.088056 0.080012 -2.339850 0.088053 0.080014 13.125 13.375 877
13.5 10.924796 0.079082 0.044365 -2.551522 0.079082 0.044367 10.937119 0.097057 0.081332 -2.539201 0.097061 0.081330 13.375 13.625 295
13.75 10.962773 0.096595 0.030531 -2.745003 0.096594 0.030531 10.996444 0.106205 0.059229 -2.711330 0.106202 0.059229 13.625 13.875 76
14 10.954882 0.116370 0.011334 -2.992674 0.116368 0.011336 10.938649 0.130187 0.050004 -3.008909 0.130188 0.050004 13.875 14.125 13
14.25 11.313090 0.066859 0.085800 -2.964990 0.066859 0.085801 11.197580 0.087413 0.107830 -3.080501 0.087414 0.107830 14.125 14.375 1
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
