#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 4.089503 0.360358 0.259571 -4.669761 0.360354 0.259573 4.110432 0.356036 0.244101 -4.648833 0.356034 0.244102 8.625 8.875 204240
9 4.595007 0.336392 0.234896 -4.413650 0.336389 0.234895 4.615505 0.336018 0.223570 -4.393151 0.336018 0.223574 8.875 9.125 287481
9.25 5.038898 0.310008 0.210152 -4.215975 0.310005 0.210154 5.059827 0.297750 0.199254 -4.195049 0.297750 0.199255 9.125 9.375 701504
9.5 5.647882 0.263805 0.186877 -3.864418 0.263800 0.186884 5.668949 0.247752 0.180664 -3.843355 0.247751 0.180668 9.375 9.625 1.25123e+06
9.75 6.349921 0.222527 0.158975 -3.386382 0.222513 0.158980 6.371142 0.206295 0.169381 -3.365162 0.206280 0.169401 9.625 9.875 1.12858e+06
10 6.880391 0.187990 0.124876 -3.101283 0.187953 0.124912 6.901349 0.178612 0.137400 -3.080327 0.178583 0.137413 9.875 10.125 619316
10.25 7.310386 0.160163 0.107421 -2.922388 0.160180 0.107416 7.332002 0.146196 0.127566 -2.900776 0.146215 0.127548 10.125 10.375 272633
10.5 7.720208 0.122720 0.097390 -2.761708 0.122726 0.097379 7.741994 0.117826 0.114715 -2.739923 0.117833 0.114706 10.375 10.625 107748
10.75 8.130997 0.092348 0.089756 -2.598196 0.092350 0.089764 8.154784 0.085956 0.098973 -2.574409 0.085957 0.098974 10.625 10.875 39785
11 8.551207 0.077361 0.098488 -2.425096 0.077381 0.098475 8.571515 0.059528 0.100741 -2.404786 0.059526 0.100724 10.875 11.125 13380
11.25 8.954679 0.082448 0.115582 -2.267909 0.082450 0.115580 8.977672 0.063730 0.123426 -2.244913 0.063725 0.123430 11.125 11.375 3878
11.5 9.355218 0.064868 0.147279 -2.113041 0.064872 0.147277 9.368051 0.066531 0.169957 -2.100205 0.066535 0.169957 11.375 11.625 992
11.75 9.754580 0.055503 0.226666 -1.958656 0.055502 0.226667 9.748602 0.071395 0.231578 -1.964635 0.071396 0.231579 11.625 11.875 203
12 10.206511 0.123399 0.317534 -1.750516 0.123396 0.317538 10.068390 0.133076 0.342822 -1.888638 0.133076 0.342822 11.875 12.125 33
12.25 9.940268 0.654812 0.315503 -2.287820 0.654813 0.315503 9.906580 0.643886 0.332882 -2.321507 0.643886 0.332881 12.125 12.375 5
12.5 10.080864 0.302835 0.330511 -2.319623 0.302836 0.330510 9.986269 0.267594 0.349956 -2.414218 0.267595 0.349955 12.375 12.625 1
12.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.625 12.875 0
13 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.875 13.125 0
13.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.125 13.375 0
13.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.375 13.625 0
13.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.625 13.875 0
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
