#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.323490 0.193506 0.541345 -7.438057 0.193505 0.541346 1.334683 0.199991 0.597489 -7.426864 0.199991 0.597491 8.625 8.875 48537
9 1.927964 0.127393 0.523233 -7.085791 0.127390 0.523236 1.938780 0.123849 0.561119 -7.074975 0.123846 0.561121 8.875 9.125 86919
9.25 2.711401 0.127589 0.463622 -6.559690 0.127577 0.463631 2.722668 0.127042 0.506490 -6.548421 0.127025 0.506510 9.125 9.375 402083
9.5 3.813276 0.131141 0.387932 -5.715691 0.131084 0.388071 3.824486 0.147270 0.422998 -5.704482 0.147248 0.423148 9.375 9.625 1.55444e+06
9.75 4.984651 0.119072 0.286541 -4.769367 0.118999 0.286752 4.995839 0.124344 0.320046 -4.758180 0.124319 0.320229 9.625 9.875 3.62067e+06
10 5.903074 0.095325 0.210462 -4.089961 0.095281 0.210614 5.914200 0.091249 0.241455 -4.078832 0.091201 0.241611 9.875 10.125 3.99631e+06
10.25 6.557809 0.062864 0.152031 -3.683148 0.062754 0.152176 6.568775 0.071017 0.183329 -3.672184 0.070832 0.183697 10.125 10.375 2.70264e+06
10.5 7.090276 0.051051 0.104587 -3.401347 0.050594 0.105395 7.101157 0.056076 0.137780 -3.390468 0.055834 0.138391 10.375 10.625 1.66778e+06
10.75 7.603045 0.029114 0.079364 -3.137099 0.028980 0.079543 7.613699 0.042507 0.112893 -3.126446 0.042364 0.112975 10.625 10.875 1.02113e+06
11 8.107515 0.010254 0.065459 -2.881248 0.010350 0.065018 8.118497 0.031654 0.112004 -2.870267 0.031581 0.112030 10.875 11.125 593155
11.25 8.618482 0.003721 0.054158 -2.619953 0.003733 0.054094 8.629211 0.028288 0.108120 -2.609222 0.028347 0.107785 11.125 11.375 337267
11.5 9.154090 0.004410 0.051303 -2.334092 0.004439 0.051039 9.164548 0.025736 0.104669 -2.323632 0.025568 0.104518 11.375 11.625 191602
11.75 9.735011 -0.003572 0.061341 -2.002915 -0.003356 0.061076 9.746342 0.022395 0.109971 -1.991583 0.022527 0.109653 11.625 11.875 107761
12 10.242524 0.003649 0.044967 -1.745203 0.003699 0.044940 10.253321 0.030259 0.090776 -1.734407 0.030392 0.090518 11.875 12.125 60138
12.25 10.538347 0.013322 0.016709 -1.698752 0.013361 0.016699 10.551105 0.052789 0.069836 -1.685995 0.052801 0.069712 12.125 12.375 32564
12.5 10.679832 0.030529 0.004736 -1.806977 0.030470 0.004702 10.690599 0.066742 0.059258 -1.796211 0.066779 0.059248 12.375 12.625 17461
12.75 10.769496 0.042029 0.008290 -1.966339 0.042088 0.008073 10.779133 0.070709 0.058455 -1.956700 0.070802 0.058281 12.625 12.875 8844
13 10.839826 0.044036 0.022765 -2.143647 0.044109 0.022665 10.850317 0.072857 0.070657 -2.133155 0.072892 0.070568 12.875 13.125 4390
13.25 10.927074 0.043128 0.038729 -2.304185 0.043121 0.038772 10.935616 0.063437 0.086470 -2.295642 0.063409 0.086479 13.125 13.375 2033
13.5 11.017868 0.042335 0.038394 -2.465981 0.042337 0.038306 11.021646 0.063619 0.087863 -2.462202 0.063622 0.087745 13.375 13.625 846
13.75 11.110990 0.043681 0.031143 -2.618085 0.043681 0.031146 11.117921 0.076479 0.076897 -2.611152 0.076480 0.076899 13.625 13.875 304
14 11.207141 0.064521 0.021992 -2.760867 0.064521 0.021991 11.211793 0.091521 0.065309 -2.756215 0.091523 0.065307 13.875 14.125 100
14.25 11.276587 0.091459 0.018729 -2.946589 0.091459 0.018728 11.248856 0.102803 0.066542 -2.974320 0.102803 0.066543 14.125 14.375 16
14.5 11.225853 0.096001 0.027833 -3.195360 0.096001 0.027833 11.230016 0.112123 0.057175 -3.191198 0.112124 0.057174 14.375 14.625 2
14.75 11.343211 0.246477 -0.001425 -3.356652 0.246477 -0.001424 11.496310 0.228458 0.033906 -3.203553 0.228458 0.033906 14.625 14.875 1
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
