#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.229841 0.172348 0.524015 -7.531590 0.172350 0.524015 1.237316 0.174901 0.580812 -7.524116 0.174904 0.580811 8.625 8.875 29559
9 1.851934 0.121305 0.486426 -7.162062 0.121304 0.486425 1.859131 0.123466 0.550503 -7.154862 0.123465 0.550505 8.875 9.125 53104
9.25 2.664255 0.112939 0.441506 -6.607556 0.112919 0.441528 2.671057 0.131552 0.497542 -6.600750 0.131543 0.497569 9.125 9.375 252266
9.5 3.776710 0.111449 0.384300 -5.753773 0.111400 0.384429 3.783718 0.119082 0.431747 -5.746767 0.118949 0.431873 9.375 9.625 1.01175e+06
9.75 5.008501 0.086871 0.305103 -4.749975 0.086803 0.305322 5.015458 0.105007 0.348286 -4.743018 0.104933 0.348448 9.625 9.875 2.80541e+06
10 5.985440 0.058541 0.226679 -4.009269 0.058440 0.226837 5.992334 0.076343 0.270082 -4.002370 0.076309 0.270251 9.875 10.125 3.68279e+06
10.25 6.646026 0.040422 0.177918 -3.595383 0.040358 0.178146 6.653004 0.049822 0.215080 -3.588401 0.049712 0.215328 10.125 10.375 2.57929e+06
10.5 7.179947 0.023207 0.130997 -3.311539 0.022896 0.131664 7.187012 0.039624 0.168361 -3.304472 0.039710 0.168647 10.375 10.625 1.60453e+06
10.75 7.716016 0.011429 0.090990 -3.024668 0.011048 0.091367 7.723178 0.028189 0.133985 -3.017507 0.027932 0.134790 10.625 10.875 989655
11 8.242809 0.005393 0.074616 -2.746486 0.005462 0.074509 8.250122 0.017823 0.126676 -2.739175 0.017776 0.126412 10.875 11.125 598690
11.25 8.783864 0.002516 0.061924 -2.455161 0.002586 0.061873 8.791107 0.021435 0.114024 -2.447920 0.021540 0.113817 11.125 11.375 348588
11.5 9.363971 -0.002047 0.060387 -2.124634 -0.002042 0.060249 9.371062 0.020335 0.118037 -2.117544 0.020372 0.118002 11.375 11.625 202961
11.75 9.927424 -0.007195 0.046925 -1.810933 -0.007150 0.046622 9.934391 0.024802 0.111095 -1.803966 0.024888 0.110732 11.625 11.875 117686
12 10.332503 0.001790 0.023577 -1.656083 0.001914 0.023360 10.339883 0.042698 0.088500 -1.648698 0.042881 0.088396 11.875 12.125 67729
12.25 10.565734 0.014952 0.013419 -1.672262 0.015080 0.013359 10.572472 0.055458 0.074773 -1.665527 0.055563 0.074657 12.125 12.375 38590
12.5 10.701243 0.026305 0.003026 -1.786530 0.026462 0.002865 10.708258 0.060111 0.066080 -1.779517 0.060176 0.066061 12.375 12.625 21652
12.75 10.806330 0.030093 0.008145 -1.931445 0.030228 0.007914 10.812195 0.065480 0.066207 -1.925580 0.065550 0.065943 12.625 12.875 11869
13 10.895169 0.031147 0.017716 -2.091250 0.031204 0.017679 10.903497 0.063012 0.072418 -2.082924 0.063094 0.072392 12.875 13.125 6323
13.25 11.000367 0.026172 0.029125 -2.234754 0.026221 0.029165 11.007477 0.056615 0.083621 -2.227640 0.056611 0.083666 13.125 13.375 3258
13.5 11.109544 0.019900 0.041602 -2.377350 0.020078 0.041605 11.116142 0.047520 0.094203 -2.370752 0.047417 0.094251 13.375 13.625 1571
13.75 11.204391 0.027944 0.030235 -2.529539 0.027847 0.030334 11.215121 0.060512 0.088292 -2.518807 0.060540 0.088265 13.625 13.875 717
14 11.322252 0.033039 0.026307 -2.651957 0.033482 0.026302 11.331278 0.067417 0.079785 -2.642927 0.067858 0.079392 13.875 14.125 285
14.25 11.400053 0.062630 0.017668 -2.816543 0.062629 0.017668 11.404016 0.086537 0.067622 -2.812584 0.086543 0.067621 14.125 14.375 104
14.5 11.598523 0.088010 0.020879 -2.871700 0.088010 0.020880 11.574864 0.100383 0.072721 -2.895359 0.100382 0.072722 14.375 14.625 17
14.75 11.694903 0.102298 0.015919 -3.026219 0.102297 0.015920 11.618329 0.113569 0.055165 -3.102794 0.113570 0.055166 14.625 14.875 4
15 11.719531 0.274475 0.058691 -3.169688 0.274475 0.058691 11.679211 0.241368 0.091065 -3.210009 0.241368 0.091065 14.875 15.125 1
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
