#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 2.371809 0.197035 0.299736 -6.388826 0.197036 0.299736 2.388858 0.189023 0.305084 -6.371775 0.189023 0.305088 8.625 8.875 183510
9 2.948271 0.178241 0.277945 -6.063547 0.178245 0.277943 2.964743 0.165724 0.302168 -6.047072 0.165725 0.302166 8.875 9.125 296444
9.25 3.618021 0.167702 0.245981 -5.647401 0.167698 0.245984 3.635249 0.145693 0.265997 -5.630174 0.145688 0.266001 9.125 9.375 1.0557e+06
9.5 4.566751 0.171231 0.197509 -4.956198 0.171199 0.197502 4.583743 0.140879 0.198029 -4.939207 0.140877 0.198067 9.375 9.625 3.07079e+06
9.75 5.503806 0.161470 0.145846 -4.241903 0.161443 0.145936 5.520939 0.141219 0.147511 -4.224777 0.141193 0.147530 9.625 9.875 4.80744e+06
10 6.222165 0.139630 0.102979 -3.765864 0.139527 0.103120 6.239196 0.121506 0.118510 -3.748830 0.121339 0.118664 9.875 10.125 3.71128e+06
10.25 6.770978 0.124422 0.078440 -3.469534 0.124324 0.078859 6.788200 0.114316 0.087547 -3.452313 0.114032 0.087839 10.125 10.375 2.27448e+06
10.5 7.239035 0.106637 0.064201 -3.251049 0.106647 0.064167 7.256237 0.093528 0.075183 -3.233846 0.093525 0.075199 10.375 10.625 1.35465e+06
10.75 7.673767 0.074750 0.057956 -3.063938 0.074799 0.057777 7.690080 0.071887 0.068762 -3.047628 0.072060 0.068751 10.625 10.875 746622
11 8.112794 0.050310 0.053636 -2.873929 0.050409 0.053594 8.130075 0.056099 0.067013 -2.856645 0.056260 0.067008 10.875 11.125 393853
11.25 8.554429 0.029747 0.049170 -2.681587 0.029904 0.049177 8.571608 0.039038 0.072779 -2.664410 0.039203 0.072766 11.125 11.375 202426
11.5 9.002290 0.013165 0.048849 -2.482959 0.013262 0.048724 9.021012 0.027545 0.083614 -2.464234 0.027643 0.083565 11.375 11.625 100677
11.75 9.455155 0.008284 0.049945 -2.279757 0.008286 0.049919 9.472525 0.024810 0.086628 -2.262384 0.024873 0.086566 11.625 11.875 48640
12 9.908905 0.012627 0.047905 -2.073951 0.012663 0.047907 9.920862 0.029438 0.088357 -2.061993 0.029447 0.088339 11.875 12.125 22481
12.25 10.317938 0.029496 0.032501 -1.913407 0.029492 0.032510 10.335075 0.061885 0.070109 -1.896264 0.061859 0.070107 12.125 12.375 9602
12.5 10.614574 0.053279 0.020823 -1.866670 0.053294 0.020823 10.630915 0.077924 0.054731 -1.850330 0.077929 0.054718 12.375 12.625 3939
12.75 10.741843 0.084580 0.040555 -1.986599 0.084580 0.040556 10.771290 0.098656 0.071173 -1.957152 0.098657 0.071172 12.625 12.875 1305
13 10.796778 0.103450 0.059119 -2.180557 0.103447 0.059116 10.808015 0.117660 0.085627 -2.169316 0.117661 0.085628 12.875 13.125 433
13.25 10.837915 0.141325 0.059767 -2.378103 0.141325 0.059765 10.822275 0.143313 0.086489 -2.393744 0.143314 0.086487 13.125 13.375 98
13.5 10.661095 0.155315 0.039470 -2.807688 0.155313 0.039471 10.738391 0.154206 0.071596 -2.730392 0.154205 0.071599 13.375 13.625 21
13.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.625 13.875 0
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
