#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.234937 0.181866 0.531342 -7.526807 0.181863 0.531344 1.243609 0.186482 0.592327 -7.518136 0.186479 0.592331 8.625 8.875 30698
9 1.844078 0.131089 0.501126 -7.169484 0.131085 0.501127 1.852702 0.134182 0.556387 -7.160860 0.134179 0.556389 8.875 9.125 55035
9.25 2.650793 0.122694 0.453051 -6.621443 0.122682 0.453071 2.658577 0.133323 0.501569 -6.613658 0.133307 0.501591 9.125 9.375 265014
9.5 3.768387 0.114251 0.382611 -5.762353 0.114208 0.382738 3.776029 0.112993 0.440092 -5.754709 0.112946 0.440215 9.375 9.625 1.08284e+06
9.75 4.990808 0.087458 0.303939 -4.766839 0.087379 0.304143 4.998489 0.109991 0.347140 -4.759161 0.109957 0.347187 9.625 9.875 2.94908e+06
10 5.961862 0.063099 0.232263 -4.032544 0.063038 0.232416 5.969543 0.080405 0.265845 -4.024860 0.080327 0.265921 9.875 10.125 3.75008e+06
10.25 6.623917 0.047366 0.179471 -3.617412 0.047347 0.179710 6.631595 0.053461 0.214469 -3.609732 0.053357 0.214673 10.125 10.375 2.60736e+06
10.5 7.157172 0.027696 0.128383 -3.334307 0.027490 0.128978 7.164974 0.042526 0.164410 -3.326506 0.042123 0.165147 10.375 10.625 1.61937e+06
10.75 7.690856 0.014463 0.091028 -3.049750 0.014248 0.091629 7.698685 0.027354 0.130354 -3.041927 0.026704 0.130968 10.625 10.875 997489
11 8.215395 0.005592 0.074050 -2.773777 0.005721 0.073682 8.222968 0.020678 0.124039 -2.766202 0.021047 0.123915 10.875 11.125 600572
11.25 8.752354 0.002828 0.060303 -2.486656 0.002846 0.060000 8.760491 0.022344 0.114038 -2.478519 0.022383 0.113575 11.125 11.375 348367
11.5 9.330213 -0.001233 0.060225 -2.158464 -0.001165 0.059993 9.338265 0.019350 0.116280 -2.150407 0.019432 0.116082 11.375 11.625 201821
11.75 9.903961 -0.007716 0.050758 -1.834265 -0.007665 0.050613 9.912496 0.020945 0.112732 -1.825731 0.020923 0.112427 11.625 11.875 116797
12 10.327559 0.000762 0.025357 -1.661213 0.000900 0.025211 10.335610 0.039865 0.090623 -1.653160 0.040074 0.090374 11.875 12.125 66742
12.25 10.563600 0.013555 0.013333 -1.674164 0.013583 0.013188 10.571053 0.053578 0.076449 -1.666711 0.053657 0.076351 12.125 12.375 37817
12.5 10.696549 0.026868 0.003438 -1.790882 0.026918 0.003330 10.706326 0.062699 0.064529 -1.781104 0.062722 0.064504 12.375 12.625 21081
12.75 10.796539 0.033020 0.007030 -1.941066 0.033111 0.006970 10.804734 0.069034 0.063777 -1.932873 0.069058 0.063775 12.625 12.875 11494
13 10.885423 0.032574 0.020314 -2.101970 0.032759 0.020147 10.895649 0.063432 0.071612 -2.091747 0.063456 0.071477 12.875 13.125 5996
13.25 10.982102 0.024993 0.033591 -2.252099 0.024838 0.033638 10.993484 0.055277 0.084980 -2.240716 0.055195 0.085084 13.125 13.375 3047
13.5 11.083785 0.023232 0.040770 -2.399204 0.023274 0.040700 11.096809 0.052007 0.094290 -2.386179 0.052049 0.094341 13.375 13.625 1469
13.75 11.194772 0.027103 0.033457 -2.539384 0.027176 0.033566 11.203590 0.059116 0.090484 -2.530568 0.059072 0.090525 13.625 13.875 646
14 11.285811 0.036813 0.026422 -2.696040 0.036811 0.026421 11.302668 0.070002 0.076993 -2.679189 0.070005 0.076992 13.875 14.125 249
14.25 11.407778 0.069217 0.007494 -2.801926 0.069215 0.007496 11.404799 0.095008 0.061296 -2.804905 0.095009 0.061298 14.125 14.375 80
14.5 11.500027 0.074552 0.044196 -2.973248 0.074551 0.044195 11.536861 0.091763 0.093635 -2.936413 0.091763 0.093635 14.375 14.625 12
14.75 11.767363 0.102819 0.000012 -2.993422 0.102820 0.000012 11.758724 0.126692 0.044538 -3.002060 0.126692 0.044538 14.625 14.875 2
15 11.575273 0.115815 0.049189 -3.302420 0.115815 0.049189 11.657103 0.121632 0.086069 -3.220591 0.121632 0.086069 14.875 15.125 1
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
