#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.730978 0.339383 0.355644 -7.028908 0.339386 0.355644 1.729322 0.295197 0.403545 -7.030562 0.295194 0.403544 8.625 8.875 32734
9 2.290610 0.329448 0.288933 -6.722723 0.329450 0.288930 2.288547 0.297751 0.347491 -6.724785 0.297752 0.347492 8.875 9.125 53889
9.25 3.034768 0.270845 0.275058 -6.234095 0.270822 0.275080 3.033133 0.227242 0.329639 -6.235730 0.227227 0.329656 9.125 9.375 232527
9.5 4.088264 0.143836 0.265720 -5.438021 0.143733 0.265800 4.086382 0.116373 0.326127 -5.439905 0.116330 0.326203 9.375 9.625 752344
9.75 5.282966 0.068997 0.216046 -4.476995 0.068660 0.216478 5.281157 0.059232 0.269087 -4.478802 0.059108 0.269475 9.625 9.875 1.94697e+06
10 6.307395 0.031151 0.177483 -3.690272 0.031181 0.177444 6.305473 0.036243 0.233244 -3.692197 0.036243 0.233240 9.875 10.125 2.98677e+06
10.25 6.931053 0.008388 0.154365 -3.311076 0.008324 0.154441 6.929256 0.025699 0.207689 -3.312874 0.025635 0.207732 10.125 10.375 2.27537e+06
10.5 7.460428 -0.004003 0.121795 -3.031530 -0.004235 0.121791 7.458635 0.013355 0.176136 -3.033321 0.013292 0.176212 10.375 10.625 1.45277e+06
10.75 7.974900 -0.013146 0.086183 -2.766090 -0.013276 0.086768 7.973087 0.011757 0.154696 -2.767901 0.011460 0.155016 10.625 10.875 905988
11 8.483823 -0.010605 0.066307 -2.506381 -0.010643 0.066437 8.482181 0.015503 0.135185 -2.508024 0.015450 0.135410 10.875 11.125 561116
11.25 8.992310 -0.005710 0.058977 -2.247040 -0.005641 0.058800 8.990870 0.028874 0.124386 -2.248485 0.029052 0.124239 11.125 11.375 337366
11.5 9.509652 -0.001255 0.051595 -1.979300 -0.001246 0.051571 9.508116 0.034475 0.115727 -1.980833 0.034503 0.115735 11.375 11.625 201220
11.75 9.977007 0.004004 0.035887 -1.762289 0.004077 0.035724 9.975190 0.033360 0.105585 -1.764104 0.033506 0.105580 11.625 11.875 119929
12 10.330665 0.008995 0.024567 -1.658409 0.009166 0.024469 10.329353 0.040893 0.093557 -1.659721 0.040941 0.093534 11.875 12.125 70665
12.25 10.569016 0.013973 0.016507 -1.670970 0.014173 0.016362 10.567068 0.046778 0.085603 -1.672916 0.046826 0.085366 12.125 12.375 41489
12.5 10.729669 0.017229 0.012450 -1.758546 0.017295 0.012318 10.728132 0.054170 0.081129 -1.760085 0.054282 0.080924 12.375 12.625 24249
12.75 10.855047 0.021987 0.015164 -1.882558 0.021955 0.015177 10.853953 0.050984 0.081247 -1.883653 0.050984 0.081194 12.625 12.875 14246
13 10.970246 0.021091 0.017538 -2.017508 0.021297 0.017354 10.969761 0.051070 0.082747 -2.017992 0.051383 0.082579 12.875 13.125 7996
13.25 11.101432 0.019363 0.025679 -2.135863 0.019253 0.025793 11.098338 0.049963 0.089993 -2.138961 0.049932 0.090092 13.125 13.375 4517
13.5 11.226836 0.013470 0.034618 -2.262422 0.013664 0.034593 11.225344 0.040234 0.097749 -2.263915 0.040194 0.097552 13.375 13.625 2422
13.75 11.358652 0.012330 0.039086 -2.376817 0.012187 0.039154 11.356183 0.044712 0.102803 -2.379286 0.044721 0.102865 13.625 13.875 1271
14 11.479161 0.019181 0.034383 -2.504772 0.018950 0.034389 11.477782 0.056783 0.097074 -2.506145 0.056773 0.097084 13.875 14.125 628
14.25 11.580935 0.036522 0.026133 -2.654181 0.036520 0.025983 11.579188 0.070728 0.091676 -2.655926 0.070726 0.091598 14.125 14.375 299
14.5 11.673798 0.061469 0.013112 -2.791709 0.061405 0.013113 11.684223 0.084165 0.075751 -2.781281 0.084161 0.076389 14.375 14.625 107
14.75 11.831181 0.075364 0.017138 -2.888799 0.075364 0.017138 11.828257 0.094621 0.075627 -2.891724 0.094620 0.075627 14.625 14.875 41
15 11.875990 0.219674 -0.012060 -3.081733 0.219675 -0.012060 11.881719 0.218596 0.021635 -3.076005 0.218597 0.021634 14.875 15.125 4
15.25 12.221698 0.096018 0.026872 -3.031440 0.096018 0.026872 12.252556 0.110947 0.082713 -3.000582 0.110946 0.082713 15.125 15.375 1
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
