#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.573668 0.194732 0.361400 -7.187213 0.194733 0.361396 1.573693 0.168005 0.386703 -7.187186 0.168001 0.386705 8.625 8.875 27445
9 2.155391 0.179145 0.325386 -6.858055 0.179145 0.325385 2.156055 0.173093 0.354528 -6.857390 0.173092 0.354527 8.875 9.125 47315
9.25 2.928829 0.145858 0.299930 -6.341535 0.145838 0.299925 2.929291 0.129151 0.332483 -6.341076 0.129134 0.332499 9.125 9.375 216892
9.5 3.996140 0.082638 0.271171 -5.531534 0.082544 0.271308 3.996537 0.075529 0.336116 -5.531137 0.075493 0.336217 9.375 9.625 757829
9.75 5.217544 0.043993 0.248765 -4.542915 0.043848 0.249017 5.217755 0.064986 0.295725 -4.542702 0.064753 0.295854 9.625 9.875 2.03231e+06
10 6.236829 0.014044 0.198203 -3.760288 0.014016 0.198232 6.236983 0.038194 0.243794 -3.760134 0.038143 0.243845 9.875 10.125 3.12096e+06
10.25 6.869663 0.004574 0.156311 -3.372276 0.004542 0.156434 6.869793 0.032202 0.209112 -3.372153 0.032159 0.209186 10.125 10.375 2.33489e+06
10.5 7.404373 0.000000 0.120055 -3.087476 -0.000246 0.120214 7.404628 0.016395 0.178419 -3.087219 0.016235 0.178622 10.375 10.625 1.48170e+06
10.75 7.928884 -0.007361 0.083610 -2.812118 -0.007480 0.084101 7.929078 0.012212 0.150348 -2.811925 0.012264 0.150655 10.625 10.875 922010
11 8.446122 -0.005896 0.066257 -2.544033 -0.005916 0.066330 8.446423 0.016077 0.137141 -2.543733 0.016065 0.137201 10.875 11.125 570194
11.25 8.967558 -0.002088 0.054818 -2.271651 -0.002033 0.054681 8.967792 0.025301 0.123706 -2.271421 0.025357 0.123538 11.125 11.375 341214
11.5 9.501422 0.000385 0.048182 -1.987492 0.000442 0.048034 9.501760 0.034459 0.115741 -1.987152 0.034517 0.115577 11.375 11.625 202742
11.75 9.979385 0.005489 0.030640 -1.759730 0.005531 0.030495 9.980176 0.036331 0.102932 -1.758940 0.036351 0.102760 11.625 11.875 120390
12 10.336365 0.008277 0.019424 -1.652748 0.008353 0.019209 10.336956 0.042644 0.090776 -1.652156 0.042792 0.090766 11.875 12.125 70543
12.25 10.569736 0.014616 0.011810 -1.670072 0.014652 0.011696 10.569813 0.051284 0.082664 -1.669995 0.051367 0.082369 12.125 12.375 41381
12.5 10.724936 0.018242 0.008740 -1.763385 0.018459 0.008374 10.725904 0.060186 0.076772 -1.762415 0.060274 0.076635 12.375 12.625 24066
12.75 10.847107 0.021965 0.012129 -1.890297 0.022048 0.012018 10.848026 0.052563 0.077953 -1.889373 0.052629 0.077783 12.625 12.875 13913
13 10.953942 0.021338 0.017240 -2.033574 0.021418 0.017107 10.956506 0.052692 0.078879 -2.031009 0.052833 0.078654 12.875 13.125 7867
13.25 11.082921 0.017284 0.027422 -2.154259 0.017275 0.027414 11.083856 0.048396 0.088862 -2.153327 0.048449 0.088908 13.125 13.375 4324
13.5 11.204970 0.014899 0.032310 -2.282203 0.014827 0.032323 11.205823 0.042602 0.095917 -2.281353 0.042582 0.095997 13.375 13.625 2353
13.75 11.331486 0.017699 0.033803 -2.407074 0.017671 0.033741 11.333011 0.052125 0.096068 -2.405548 0.052226 0.095946 13.625 13.875 1190
14 11.445434 0.021173 0.031619 -2.539317 0.021285 0.031627 11.445563 0.057613 0.097109 -2.539191 0.057727 0.097116 13.875 14.125 567
14.25 11.552213 0.040689 0.022236 -2.684141 0.040532 0.022506 11.546575 0.074167 0.083819 -2.689778 0.074168 0.083862 14.125 14.375 267
14.5 11.663876 0.072178 0.000518 -2.792480 0.072180 0.000516 11.672658 0.095424 0.061666 -2.783697 0.095428 0.062450 14.375 14.625 75
14.75 11.772427 0.083572 0.016345 -2.937049 0.083574 0.016344 11.770263 0.099677 0.071064 -2.939214 0.099679 0.071061 14.625 14.875 32
15 11.833039 0.127726 -0.002224 -3.125412 0.127725 -0.002223 11.832553 0.139570 0.039627 -3.125900 0.139570 0.039626 14.875 15.125 3
15.25 12.192332 0.126421 -0.004257 -3.043716 0.126421 -0.004257 12.147209 0.139729 0.051048 -3.088839 0.139730 0.051048 15.125 15.375 1
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
