#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.291738 0.112929 0.492197 -7.468990 0.112928 0.492196 1.296347 0.135071 0.519023 -7.464382 0.135070 0.519021 8.625 8.875 27961
9 1.920006 0.081338 0.456380 -7.093815 0.081340 0.456386 1.925068 0.120785 0.492484 -7.088753 0.120780 0.492486 8.875 9.125 49371
9.25 2.721792 0.073411 0.406886 -6.549573 0.073442 0.406909 2.726601 0.107198 0.462772 -6.544761 0.107186 0.462802 9.125 9.375 232707
9.5 3.816784 0.085270 0.366374 -5.712016 0.085221 0.366432 3.821326 0.104415 0.401610 -5.707475 0.104343 0.401639 9.375 9.625 870634
9.75 5.077008 0.085356 0.304626 -4.683176 0.085210 0.304893 5.081613 0.096224 0.341461 -4.678565 0.096138 0.341687 9.625 9.875 2.42126e+06
10 6.070103 0.056926 0.232462 -3.925518 0.056874 0.232581 6.074717 0.063719 0.271538 -3.920899 0.063627 0.271605 9.875 10.125 3.47374e+06
10.25 6.722483 0.028054 0.172079 -3.519112 0.027986 0.172249 6.727271 0.038754 0.215826 -3.514323 0.038701 0.215934 10.125 10.375 2.48759e+06
10.5 7.259829 0.009498 0.127966 -3.231768 0.009459 0.128650 7.264495 0.026621 0.175598 -3.227102 0.026683 0.175853 10.375 10.625 1.55788e+06
10.75 7.797953 0.005413 0.088721 -2.942873 0.005376 0.089333 7.802466 0.021526 0.141017 -2.938357 0.021068 0.141197 10.625 10.875 963318
11 8.327411 0.002235 0.072307 -2.662270 0.002260 0.072141 8.331895 0.013891 0.135180 -2.657788 0.014019 0.135035 10.875 11.125 590322
11.25 8.869496 0.000308 0.057899 -2.369607 0.000351 0.057622 8.874159 0.023560 0.121173 -2.364949 0.023712 0.121003 11.125 11.375 346660
11.5 9.441776 0.000000 0.054361 -2.046979 0.000000 0.054263 9.446524 0.024536 0.116310 -2.042234 0.024552 0.116007 11.375 11.625 204271
11.75 9.967099 0.001283 0.036047 -1.771813 0.001308 0.035954 9.971490 0.034966 0.104065 -1.767426 0.035168 0.104028 11.625 11.875 119158
12 10.340077 0.005187 0.018552 -1.648667 0.005273 0.018272 10.345081 0.048038 0.089885 -1.643664 0.048097 0.089604 11.875 12.125 69463
12.25 10.569343 0.015111 0.010441 -1.669932 0.015195 0.010354 10.574535 0.053095 0.077454 -1.664742 0.053282 0.077423 12.125 12.375 40219
12.5 10.712971 0.021833 0.004865 -1.775116 0.021974 0.004792 10.717006 0.056403 0.070827 -1.771079 0.056410 0.070782 12.375 12.625 22723
12.75 10.820665 0.027405 0.009236 -1.916756 0.027586 0.009091 10.827008 0.062977 0.072034 -1.910415 0.063125 0.071923 12.625 12.875 12846
13 10.925978 0.026132 0.016562 -2.060494 0.026251 0.016474 10.930409 0.056876 0.073870 -2.056063 0.057120 0.073788 12.875 13.125 7164
13.25 11.035033 0.020173 0.026280 -2.202015 0.020303 0.026187 11.041255 0.051446 0.087824 -2.195791 0.051428 0.087577 13.125 13.375 3723
13.5 11.155916 0.015394 0.036981 -2.330997 0.015355 0.037226 11.155970 0.044958 0.096534 -2.330952 0.044909 0.096553 13.375 13.625 1902
13.75 11.265472 0.021002 0.035214 -2.470701 0.020759 0.035457 11.272616 0.053220 0.087864 -2.463554 0.053031 0.088017 13.625 13.875 949
14 11.376410 0.027519 0.028012 -2.602973 0.027637 0.027993 11.372622 0.064549 0.083843 -2.606762 0.064572 0.083820 13.875 14.125 397
14.25 11.476921 0.056611 0.018902 -2.751319 0.056511 0.018928 11.486603 0.081564 0.074828 -2.741639 0.081563 0.074829 14.125 14.375 164
14.5 11.622105 0.094495 0.003126 -2.861714 0.095848 0.002670 11.578196 0.111647 0.057839 -2.905622 0.112586 0.057842 14.375 14.625 34
14.75 11.737223 0.077164 0.031044 -2.947950 0.077163 0.031043 11.750038 0.097212 0.085364 -2.935133 0.097212 0.085365 14.625 14.875 10
15 11.775339 0.166716 0.004335 -3.211766 0.166716 0.004335 11.943935 0.161974 0.041129 -3.043170 0.161975 0.041129 14.875 15.125 2
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
