#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.514633 0.172562 0.369172 -7.245822 0.172563 0.369171 1.515803 0.149732 0.404612 -7.244654 0.149734 0.404612 8.625 8.875 26455
9 2.104001 0.154707 0.341906 -6.909412 0.154706 0.341908 2.105399 0.123148 0.379180 -6.908013 0.123144 0.379184 8.875 9.125 46458
9.25 2.889507 0.134735 0.316971 -6.381371 0.134799 0.316996 2.890662 0.106189 0.353243 -6.380212 0.106166 0.353273 9.125 9.375 215447
9.5 3.955780 0.073869 0.296579 -5.572232 0.073754 0.296683 3.956912 0.071683 0.350068 -5.571100 0.071563 0.350193 9.375 9.625 769162
9.75 5.189707 0.039573 0.260315 -4.570866 0.039461 0.260622 5.191011 0.063553 0.303800 -4.569560 0.063451 0.304080 9.625 9.875 2.08383e+06
10 6.204626 0.017841 0.206636 -3.792219 0.017818 0.206630 6.205748 0.040622 0.249097 -3.791097 0.040595 0.249156 9.875 10.125 3.19093e+06
10.25 6.840993 0.007479 0.163414 -3.400867 0.007428 0.163501 6.842031 0.032229 0.211250 -3.399831 0.032177 0.211283 10.125 10.375 2.36395e+06
10.5 7.377538 0.001795 0.122941 -3.114265 0.001704 0.123126 7.378509 0.024204 0.177576 -3.113293 0.024176 0.177815 10.375 10.625 1.49580e+06
10.75 7.905715 -0.005188 0.084123 -2.835312 -0.005249 0.084787 7.906824 0.016253 0.142617 -2.834202 0.016142 0.143004 10.625 10.875 930094
11 8.426184 -0.004167 0.066762 -2.563847 -0.004185 0.066827 8.427514 0.016365 0.138679 -2.562518 0.016402 0.138730 10.875 11.125 574483
11.25 8.953065 -0.001689 0.055077 -2.286025 -0.001594 0.054944 8.954125 0.024066 0.126796 -2.284964 0.024324 0.126642 11.125 11.375 343008
11.5 9.494880 0.001045 0.047414 -1.994089 0.001106 0.047331 9.496099 0.032855 0.117631 -1.992871 0.032876 0.117399 11.375 11.625 203401
11.75 9.979702 0.006233 0.030846 -1.759427 0.006318 0.030676 9.981365 0.037175 0.102952 -1.757763 0.037224 0.102918 11.625 11.875 120224
12 10.337157 0.009062 0.017740 -1.651997 0.009088 0.017653 10.338916 0.043593 0.090315 -1.650240 0.043800 0.090301 11.875 12.125 70595
12.25 10.570341 0.014334 0.010506 -1.669338 0.014479 0.010469 10.571687 0.052221 0.081066 -1.667995 0.052332 0.080830 12.125 12.375 41235
12.5 10.723186 0.018491 0.007348 -1.765226 0.018575 0.007353 10.724698 0.059680 0.075672 -1.763716 0.059727 0.075604 12.375 12.625 23937
12.75 10.841775 0.021950 0.011062 -1.895581 0.021986 0.010893 10.843633 0.055255 0.075946 -1.893724 0.055325 0.075740 12.625 12.875 13689
13 10.949027 0.024493 0.014153 -2.037798 0.024563 0.014112 10.950989 0.054820 0.076570 -2.035839 0.055031 0.076257 12.875 13.125 7779
13.25 11.074146 0.015631 0.029052 -2.164013 0.015790 0.028952 11.078172 0.047033 0.090739 -2.159988 0.047002 0.090711 13.125 13.375 4246
13.5 11.197261 0.013296 0.032437 -2.289760 0.013318 0.032564 11.197523 0.043292 0.095934 -2.289495 0.043311 0.095814 13.375 13.625 2266
13.75 11.319118 0.019656 0.032396 -2.419423 0.019657 0.032363 11.320578 0.052693 0.095652 -2.417968 0.052584 0.095522 13.625 13.875 1151
14 11.435527 0.019056 0.035800 -2.548544 0.019163 0.035677 11.439756 0.054231 0.100160 -2.544320 0.054363 0.100076 13.875 14.125 540
14.25 11.548965 0.043950 0.020363 -2.685816 0.043953 0.020364 11.532850 0.077256 0.080814 -2.701933 0.077256 0.080902 14.125 14.375 246
14.5 11.675858 0.070730 0.002036 -2.784262 0.069942 0.002034 11.667310 0.090440 0.063141 -2.792809 0.090319 0.063143 14.375 14.625 67
14.75 11.721243 0.087677 0.020564 -2.992430 0.087678 0.020565 11.736995 0.104473 0.071557 -2.976678 0.104473 0.071556 14.625 14.875 26
15 11.903357 0.130119 0.004009 -3.050806 0.130118 0.004009 11.914629 0.139662 0.045849 -3.039534 0.139662 0.045850 14.875 15.125 2
15.25 11.955239 0.153787 -0.017917 -3.249280 0.153787 -0.017917 12.086240 0.165596 0.042240 -3.118279 0.165596 0.042240 15.125 15.375 1
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
