#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 3.395918 0.294222 0.223733 -5.365364 0.294223 0.223732 3.415335 0.269259 0.215322 -5.345949 0.269261 0.215322 8.625 8.875 285708
9 3.965670 0.279991 0.202293 -5.045127 0.279990 0.202292 3.984754 0.247889 0.199689 -5.026044 0.247889 0.199690 8.875 9.125 456861
9.25 4.496639 0.254360 0.180272 -4.763974 0.254354 0.180278 4.515741 0.216395 0.179753 -4.744871 0.216393 0.179753 9.125 9.375 1.38606e+06
9.5 5.186939 0.227899 0.158702 -4.329146 0.227894 0.158714 5.206046 0.193067 0.151372 -4.310045 0.193069 0.151379 9.375 9.625 3.08343e+06
9.75 5.972112 0.202372 0.128991 -3.769118 0.202344 0.128999 5.990976 0.176559 0.115421 -3.750251 0.176522 0.115427 9.625 9.875 3.43461e+06
10 6.583294 0.187289 0.096197 -3.402591 0.187274 0.096244 6.602101 0.159886 0.084400 -3.383788 0.159741 0.084524 9.875 10.125 2.37271e+06
10.25 7.051244 0.165102 0.081424 -3.186884 0.165020 0.081516 7.070452 0.134125 0.070050 -3.167680 0.134135 0.070099 10.125 10.375 1.30193e+06
10.5 7.465236 0.135209 0.071898 -3.021222 0.135239 0.071847 7.484372 0.110274 0.056435 -3.002084 0.110357 0.056375 10.375 10.625 654142
10.75 7.882043 0.113207 0.063359 -2.853302 0.113252 0.063345 7.901614 0.090484 0.049448 -2.833731 0.090531 0.049397 10.625 10.875 312416
11 8.298494 0.082962 0.054005 -2.684854 0.082996 0.053983 8.319284 0.065219 0.052750 -2.664059 0.065233 0.052699 10.875 11.125 144216
11.25 8.717571 0.055902 0.051354 -2.514241 0.055938 0.051287 8.735688 0.047083 0.060696 -2.496126 0.047133 0.060645 11.125 11.375 61805
11.5 9.139297 0.039055 0.060538 -2.341179 0.039061 0.060533 9.156945 0.039077 0.079214 -2.323535 0.039090 0.079220 11.375 11.625 24847
11.75 9.556829 0.020154 0.073528 -2.172117 0.020143 0.073526 9.575847 0.020619 0.097995 -2.153097 0.020607 0.097996 11.625 11.875 9265
12 9.973951 0.009172 0.087079 -2.002072 0.009169 0.087082 9.996621 0.008804 0.123485 -1.979403 0.008804 0.123484 11.875 12.125 2973
12.25 10.363108 -0.005994 0.107896 -1.857481 -0.005993 0.107896 10.385557 -0.001838 0.135580 -1.835033 -0.001835 0.135578 12.125 12.375 822
12.5 10.600212 0.030778 0.103640 -1.867674 0.030780 0.103640 10.622779 0.040934 0.115495 -1.845107 0.040935 0.115495 12.375 12.625 213
12.75 10.553013 0.225567 0.066628 -2.159734 0.225567 0.066630 10.606627 0.203883 0.082521 -2.106122 0.203884 0.082519 12.625 12.875 43
13 10.773609 0.264400 0.107401 -2.218213 0.264400 0.107401 10.606931 0.252824 0.115318 -2.384891 0.252823 0.115319 12.875 13.125 4
13.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.125 13.375 0
13.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.375 13.625 0
13.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.625 13.875 0
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
