#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.257913 0.135588 0.509883 -7.504047 0.135590 0.509878 1.263018 0.149473 0.558565 -7.498941 0.149477 0.558562 8.625 8.875 28428
9 1.885684 0.102568 0.478633 -7.128359 0.102568 0.478637 1.891823 0.114586 0.532285 -7.122219 0.114582 0.532288 8.875 9.125 50125
9.25 2.694522 0.099761 0.433482 -6.577113 0.099747 0.433509 2.700259 0.110973 0.483944 -6.571377 0.110953 0.483959 9.125 9.375 240753
9.5 3.797152 0.110738 0.368047 -5.732457 0.110659 0.368184 3.802718 0.117955 0.419580 -5.726896 0.117907 0.419710 9.375 9.625 919945
9.75 5.045258 0.091936 0.309665 -4.714327 0.091810 0.309931 5.050844 0.100678 0.342682 -4.708738 0.100577 0.342694 9.625 9.875 2.57454e+06
10 6.031606 0.054780 0.232400 -3.963612 0.054621 0.232495 6.037144 0.071354 0.270874 -3.958074 0.071288 0.270952 9.875 10.125 3.5624e+06
10.25 6.688204 0.033597 0.175356 -3.553300 0.033507 0.175559 6.694015 0.044703 0.214976 -3.547487 0.044685 0.215190 10.125 10.375 2.52792e+06
10.5 7.224281 0.014328 0.129997 -3.267256 0.014158 0.130621 7.230153 0.032875 0.171286 -3.261389 0.032762 0.171818 10.375 10.625 1.57803e+06
10.75 7.762243 0.007319 0.088585 -2.978508 0.007085 0.089205 7.768009 0.027609 0.141238 -2.972742 0.027686 0.141618 10.625 10.875 974584
11 8.291799 0.003077 0.074528 -2.697680 0.003081 0.074290 8.297503 0.013496 0.132473 -2.691979 0.013547 0.132286 10.875 11.125 594362
11.25 8.834991 0.001931 0.060607 -2.404095 0.002030 0.060345 8.840653 0.021326 0.116813 -2.398435 0.021430 0.116401 11.125 11.375 347887
11.5 9.413495 -0.001466 0.057670 -2.075185 -0.001435 0.057574 9.419021 0.021166 0.114202 -2.069658 0.021193 0.114023 11.375 11.625 204047
11.75 9.954340 -0.001446 0.039423 -1.784364 -0.001418 0.039296 9.960400 0.031851 0.106702 -1.778304 0.031982 0.106651 11.625 11.875 118693
12 10.339875 0.002891 0.020579 -1.648941 0.003001 0.020389 10.345073 0.046881 0.089617 -1.643738 0.046963 0.089368 11.875 12.125 68924
12.25 10.568374 0.015120 0.011191 -1.670558 0.015263 0.010969 10.573366 0.054196 0.076115 -1.665568 0.054394 0.075942 12.125 12.375 39641
12.5 10.708483 0.023533 0.003919 -1.779491 0.023553 0.003926 10.713838 0.057563 0.068536 -1.774136 0.057594 0.068527 12.375 12.625 22243
12.75 10.813407 0.028367 0.007549 -1.923794 0.028615 0.007429 10.820099 0.062517 0.069178 -1.917101 0.062555 0.069118 12.625 12.875 12528
13 10.913036 0.027224 0.017972 -2.073328 0.027302 0.017858 10.920573 0.059693 0.073716 -2.065790 0.059753 0.073472 12.875 13.125 6817
13.25 11.018055 0.024267 0.024434 -2.218072 0.024304 0.024395 11.026035 0.054639 0.083279 -2.210093 0.054568 0.083206 13.125 13.375 3536
13.5 11.138586 0.015078 0.042314 -2.347666 0.015079 0.042282 11.143916 0.043807 0.097527 -2.342337 0.043880 0.097492 13.375 13.625 1788
13.75 11.242735 0.023561 0.032445 -2.492762 0.023542 0.032542 11.243487 0.056705 0.087440 -2.492017 0.056708 0.087559 13.625 13.875 853
14 11.352373 0.031521 0.026071 -2.623827 0.031520 0.025852 11.356990 0.066311 0.084388 -2.619215 0.066365 0.084336 13.875 14.125 354
14.25 11.425391 0.066092 0.014458 -2.800285 0.065855 0.014458 11.436604 0.086870 0.069274 -2.789072 0.086869 0.069275 14.125 14.375 129
14.5 11.576184 0.094197 0.004554 -2.906981 0.095079 0.004555 11.561429 0.110391 0.060397 -2.921738 0.110924 0.060395 14.375 14.625 34
14.75 11.561983 0.185633 -0.027636 -3.118692 0.185632 -0.027635 11.626743 0.193535 0.016197 -3.053932 0.193535 0.016198 14.625 14.875 4
15 11.942811 0.125119 0.017078 -2.997999 0.125119 0.017078 11.930445 0.133322 0.062283 -3.010366 0.133323 0.062283 14.875 15.125 2
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
