#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.296877 0.190685 0.546619 -7.464734 0.190683 0.546620 1.307792 0.210056 0.602747 -7.453818 0.210051 0.602746 8.625 8.875 44754
9 1.899936 0.133563 0.525855 -7.113928 0.133559 0.525858 1.910635 0.131197 0.560043 -7.103232 0.131196 0.560043 8.875 9.125 80104
9.25 2.690643 0.129233 0.465792 -6.580902 0.129220 0.465803 2.701380 0.132056 0.506152 -6.570160 0.132037 0.506177 9.125 9.375 374678
9.5 3.795334 0.125969 0.390079 -5.734023 0.125916 0.390248 3.805884 0.150832 0.424838 -5.723474 0.150781 0.424991 9.375 9.625 1.47138e+06
9.75 4.976520 0.116106 0.292840 -4.778024 0.116035 0.292940 4.987310 0.129745 0.329570 -4.767232 0.129677 0.329791 9.625 9.875 3.51357e+06
10 5.906005 0.090205 0.216546 -4.087292 0.090148 0.216703 5.916638 0.094738 0.246614 -4.076661 0.094686 0.246789 9.875 10.125 3.96635e+06
10.25 6.563245 0.060632 0.156433 -3.677765 0.060526 0.156782 6.573714 0.070813 0.189424 -3.667299 0.070620 0.189590 10.125 10.375 2.69503e+06
10.5 7.096011 0.045515 0.109164 -3.395569 0.044798 0.110072 7.106466 0.055862 0.142703 -3.385113 0.055629 0.143146 10.375 10.625 1.66353e+06
10.75 7.612366 0.024075 0.081861 -3.127860 0.023930 0.082089 7.622751 0.039279 0.116548 -3.117474 0.039179 0.116645 10.625 10.875 1.02001e+06
11 8.120877 0.008040 0.068899 -2.867991 0.008330 0.068505 8.131555 0.030128 0.115547 -2.857318 0.030470 0.115116 10.875 11.125 596282
11.25 8.635837 0.003444 0.055098 -2.602682 0.003640 0.054599 8.646624 0.025455 0.108183 -2.591898 0.025520 0.107820 11.125 11.375 339948
11.5 9.179622 0.004243 0.053523 -2.308643 0.004359 0.053341 9.190152 0.022553 0.107976 -2.298109 0.022748 0.107855 11.375 11.625 194158
11.75 9.767470 -0.003932 0.061235 -1.970508 -0.003724 0.061000 9.777613 0.020658 0.111938 -1.960367 0.020774 0.111653 11.625 11.875 109597
12 10.263116 0.001876 0.041049 -1.725060 0.001923 0.040785 10.273508 0.032666 0.089177 -1.714676 0.032884 0.089034 11.875 12.125 61504
12.25 10.545409 0.013859 0.016072 -1.691681 0.013935 0.016147 10.556952 0.052221 0.073204 -1.680142 0.052310 0.073174 12.125 12.375 33509
12.5 10.680902 0.029889 0.005332 -1.805908 0.029968 0.005239 10.693118 0.066873 0.059065 -1.793697 0.066991 0.059053 12.375 12.625 18104
12.75 10.771299 0.041954 0.007467 -1.964151 0.042175 0.007174 10.781990 0.071979 0.058331 -1.953460 0.072292 0.058264 12.625 12.875 9352
13 10.849193 0.042446 0.021305 -2.135096 0.042394 0.021267 10.858379 0.071482 0.069811 -2.125912 0.071561 0.069720 12.875 13.125 4677
13.25 10.939935 0.038561 0.039114 -2.293223 0.038576 0.039124 10.945230 0.062594 0.089158 -2.287927 0.062609 0.089136 13.125 13.375 2192
13.5 11.022452 0.040616 0.035730 -2.460408 0.040619 0.035714 11.033731 0.065016 0.088595 -2.449127 0.065086 0.088549 13.375 13.625 924
13.75 11.130384 0.039337 0.033943 -2.597205 0.039336 0.033944 11.133055 0.068564 0.081719 -2.594537 0.068567 0.081718 13.625 13.875 360
14 11.230212 0.056183 0.025612 -2.741305 0.056183 0.025610 11.226185 0.085608 0.077166 -2.745334 0.085608 0.077166 13.875 14.125 125
14.25 11.382559 0.074303 0.030106 -2.847294 0.074303 0.030106 11.350145 0.092492 0.078496 -2.879708 0.092492 0.078495 14.125 14.375 20
14.5 11.078518 0.109240 0.032104 -3.380385 0.109240 0.032104 11.227827 0.134054 0.057300 -3.231076 0.134054 0.057299 14.375 14.625 2
14.75 11.351633 0.226310 -0.040945 -3.375166 0.226310 -0.040945 11.610286 0.237530 0.001672 -3.116513 0.237529 0.001672 14.625 14.875 1
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
