#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.995869 0.441062 0.422698 -6.759789 0.441059 0.422703 1.992305 0.419744 0.489893 -6.763356 0.419748 0.489890 8.625 8.875 53009
9 2.584377 0.381378 0.396773 -6.427459 0.381377 0.396777 2.580735 0.377282 0.460550 -6.431100 0.377275 0.460552 8.875 9.125 73918
9.25 3.264828 0.330172 0.361065 -6.000702 0.330158 0.361087 3.260842 0.298633 0.422538 -6.004687 0.298625 0.422559 9.125 9.375 278703
9.5 4.222982 0.228105 0.303444 -5.300410 0.228048 0.303617 4.218944 0.188700 0.366837 -5.304451 0.188643 0.366992 9.375 9.625 778746
9.75 5.376182 0.123379 0.218806 -4.383171 0.122872 0.219167 5.372042 0.094227 0.276534 -4.387312 0.094091 0.276795 9.625 9.875 1.87803e+06
10 6.388291 0.045337 0.180017 -3.609868 0.045338 0.179978 6.384122 0.036829 0.218602 -3.614033 0.036829 0.218510 9.875 10.125 2.86975e+06
10.25 6.997204 0.016166 0.149139 -3.245066 0.016140 0.149186 6.993210 0.020969 0.199169 -3.249059 0.020928 0.199244 10.125 10.375 2.21828e+06
10.5 7.517457 -0.000565 0.126612 -2.974589 -0.000630 0.126608 7.513440 0.006206 0.175761 -2.978604 0.006063 0.175916 10.375 10.625 1.42378e+06
10.75 8.019465 -0.012343 0.096351 -2.721498 -0.012486 0.096616 8.015607 0.004956 0.148422 -2.725354 0.004893 0.148708 10.625 10.875 890124
11 8.517746 -0.015583 0.072571 -2.472523 -0.015872 0.072721 8.513808 0.011099 0.137781 -2.476458 0.011019 0.137913 10.875 11.125 550801
11.25 9.012842 -0.011044 0.066932 -2.226693 -0.010987 0.066815 9.008904 0.024426 0.128796 -2.230627 0.024585 0.128495 11.125 11.375 333197
11.5 9.514295 -0.003180 0.057286 -1.974886 -0.003206 0.057219 9.510348 0.028442 0.120315 -1.978829 0.028528 0.120316 11.375 11.625 199473
11.75 9.971823 -0.000689 0.042462 -1.767708 -0.000644 0.042300 9.967960 0.028337 0.111033 -1.771569 0.028363 0.110876 11.625 11.875 119149
12 10.324023 0.007274 0.030590 -1.665038 0.007483 0.030529 10.320332 0.035439 0.100054 -1.668732 0.035449 0.099967 11.875 12.125 70344
12.25 10.566557 0.012279 0.023046 -1.673370 0.012263 0.022839 10.563144 0.043915 0.090126 -1.676787 0.044121 0.089944 12.125 12.375 41463
12.5 10.732999 0.017673 0.017774 -1.755546 0.017739 0.017450 10.729453 0.048421 0.083700 -1.759090 0.048690 0.083369 12.375 12.625 24473
12.75 10.863912 0.022827 0.018642 -1.873920 0.022879 0.018507 10.859695 0.051797 0.083858 -1.878142 0.051939 0.083757 12.625 12.875 14400
13 10.985347 0.021428 0.022922 -2.003317 0.021727 0.022686 10.982151 0.049277 0.084659 -2.006510 0.049388 0.084383 12.875 13.125 8197
13.25 11.114035 0.018762 0.027136 -2.124547 0.018962 0.027142 11.109168 0.048489 0.090243 -2.129411 0.048391 0.090101 13.125 13.375 4607
13.5 11.246446 0.013381 0.035120 -2.241766 0.013442 0.035031 11.243842 0.040455 0.099027 -2.244366 0.040401 0.098902 13.375 13.625 2513
13.75 11.382115 0.012353 0.038162 -2.353541 0.012495 0.037921 11.376127 0.044232 0.098698 -2.359525 0.044230 0.098394 13.625 13.875 1351
14 11.504689 0.020059 0.036797 -2.481169 0.020222 0.036615 11.503517 0.053633 0.100183 -2.482340 0.053791 0.100290 13.875 14.125 672
14.25 11.605527 0.035128 0.029527 -2.630939 0.034912 0.029738 11.605998 0.065827 0.093619 -2.630467 0.065752 0.093693 14.125 14.375 328
14.5 11.719145 0.058109 0.013131 -2.763220 0.057860 0.013134 11.721809 0.085352 0.074743 -2.760556 0.085350 0.075397 14.375 14.625 130
14.75 11.900111 0.066435 0.020952 -2.835400 0.066434 0.020954 11.882121 0.087675 0.084729 -2.853389 0.087675 0.084728 14.625 14.875 49
15 11.777859 0.101128 0.022626 -3.136623 0.101128 0.022626 11.812641 0.114582 0.074668 -3.101841 0.114582 0.074667 14.875 15.125 6
15.25 12.366137 0.038064 0.069200 -2.859685 0.038064 0.069200 12.387985 0.057299 0.133923 -2.837837 0.057299 0.133923 15.125 15.375 2
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
