#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.304726 0.116968 0.481234 -7.456230 0.116966 0.481236 1.309658 0.130197 0.513738 -7.451296 0.130196 0.513738 8.625 8.875 27674
9 1.939455 0.082382 0.456069 -7.073976 0.082383 0.456067 1.943017 0.118361 0.482766 -7.070415 0.118361 0.482765 8.875 9.125 48846
9.25 2.736112 0.069320 0.401585 -6.535150 0.069347 0.401608 2.740039 0.103420 0.449911 -6.531223 0.103409 0.449917 9.125 9.375 230063
9.5 3.826112 0.076208 0.354452 -5.702513 0.076146 0.354570 3.830177 0.092436 0.401953 -5.698449 0.092370 0.402042 9.375 9.625 853629
9.75 5.091338 0.083331 0.301047 -4.669043 0.083193 0.301271 5.095419 0.090514 0.336304 -4.664959 0.090372 0.336529 9.625 9.875 2.36202e+06
10 6.087111 0.051211 0.226954 -3.908676 0.051124 0.227029 6.091433 0.061003 0.271226 -3.904355 0.060964 0.271360 9.875 10.125 3.4371e+06
10.25 6.737372 0.024633 0.172400 -3.504265 0.024555 0.172553 6.741615 0.037346 0.212064 -3.500022 0.037298 0.212163 10.125 10.375 2.4703e+06
10.5 7.274860 0.007462 0.127872 -3.216724 0.007680 0.128155 7.279098 0.024370 0.172842 -3.212481 0.024191 0.172982 10.375 10.625 1.54862e+06
10.75 7.812436 0.003182 0.087901 -2.928389 0.003019 0.088512 7.816556 0.020359 0.141698 -2.924271 0.019920 0.142456 10.625 10.875 959108
11 8.341616 0.001473 0.072732 -2.648147 0.001574 0.072551 8.345759 0.013795 0.136911 -2.644005 0.013899 0.136729 10.875 11.125 588485
11.25 8.882668 0.000049 0.055427 -2.356413 0.000099 0.055312 8.886719 0.023830 0.121490 -2.352363 0.023989 0.121272 11.125 11.375 345985
11.5 9.452150 0.000574 0.053513 -2.036575 0.000620 0.053353 9.456347 0.025609 0.117310 -2.032380 0.025581 0.117065 11.375 11.625 204169
11.75 9.970057 0.002358 0.034748 -1.768855 0.002426 0.034537 9.974460 0.036079 0.103305 -1.764458 0.036293 0.103257 11.625 11.875 119398
12 10.340145 0.006111 0.017870 -1.648511 0.006197 0.017781 10.344597 0.047849 0.089788 -1.644063 0.047968 0.089533 11.875 12.125 69704
12.25 10.569286 0.014864 0.010245 -1.670250 0.014956 0.010039 10.574615 0.052917 0.076429 -1.664916 0.053057 0.076419 12.125 12.375 40422
12.5 10.713828 0.021397 0.005012 -1.773901 0.021508 0.004808 10.717774 0.057174 0.071468 -1.769954 0.057194 0.071182 12.375 12.625 22807
12.75 10.825746 0.025824 0.009936 -1.911224 0.026098 0.009569 10.830533 0.061307 0.073362 -1.906436 0.061517 0.073210 12.625 12.875 13035
13 10.926907 0.026606 0.015814 -2.059300 0.026700 0.015687 10.932479 0.055676 0.074432 -2.053728 0.055981 0.074122 12.875 13.125 7250
13.25 11.040539 0.018925 0.027145 -2.195989 0.019114 0.026977 11.047971 0.049237 0.088914 -2.188555 0.049311 0.088756 13.125 13.375 3821
13.5 11.164857 0.014602 0.035674 -2.322695 0.014622 0.035934 11.166813 0.043728 0.097139 -2.320737 0.043649 0.097449 13.375 13.625 1954
13.75 11.276207 0.019736 0.034040 -2.460450 0.019741 0.034073 11.279940 0.052874 0.090075 -2.456716 0.052740 0.090160 13.625 13.875 969
14 11.374241 0.027827 0.027892 -2.605834 0.027827 0.027720 11.382818 0.064183 0.085978 -2.597256 0.064182 0.085807 13.875 14.125 427
14.25 11.500489 0.054733 0.017641 -2.728802 0.054536 0.017638 11.498381 0.083897 0.074501 -2.730906 0.083895 0.074507 14.125 14.375 172
14.5 11.563586 0.085216 0.011574 -2.924738 0.085616 0.011572 11.598430 0.099285 0.063770 -2.889894 0.101350 0.063770 14.375 14.625 39
14.75 11.706558 0.065699 0.039638 -2.993704 0.065699 0.039638 11.774309 0.090435 0.085462 -2.925953 0.090435 0.085462 14.625 14.875 10
15 12.202182 0.181092 0.000358 -2.797189 0.181092 0.000357 11.945101 0.186808 0.039188 -3.054269 0.186807 0.039190 14.875 15.125 2
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
