#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.234951 0.182317 0.530438 -7.527087 0.182313 0.530442 1.241881 0.186762 0.589566 -7.520161 0.186762 0.589568 8.625 8.875 30529
9 1.846583 0.130125 0.498127 -7.167034 0.130124 0.498132 1.854988 0.133523 0.556262 -7.158631 0.133525 0.556264 8.875 9.125 54559
9.25 2.651809 0.120494 0.451373 -6.620307 0.120477 0.451396 2.659496 0.133479 0.499532 -6.612620 0.133457 0.499557 9.125 9.375 261932
9.5 3.769169 0.116086 0.383056 -5.761555 0.116040 0.383187 3.776727 0.113424 0.438465 -5.753996 0.113374 0.438591 9.375 9.625 1.06711e+06
9.75 4.994027 0.086881 0.303988 -4.763788 0.086803 0.304186 5.001582 0.107578 0.345950 -4.756231 0.107502 0.346001 9.625 9.875 2.9194e+06
10 5.966558 0.061503 0.232444 -4.027907 0.061405 0.232538 5.974053 0.077466 0.266458 -4.020414 0.077391 0.266590 9.875 10.125 3.73678e+06
10.25 6.628277 0.045595 0.179434 -3.613065 0.045462 0.179725 6.635843 0.052788 0.214788 -3.605498 0.052666 0.215053 10.125 10.375 2.60168e+06
10.5 7.161484 0.026289 0.129698 -3.329997 0.026082 0.130292 7.169149 0.042614 0.164422 -3.322333 0.042210 0.165158 10.375 10.625 1.61644e+06
10.75 7.695663 0.013580 0.090511 -3.044965 0.013235 0.091128 7.703437 0.027515 0.130146 -3.037192 0.026852 0.130781 10.625 10.875 995914
11 8.220629 0.005119 0.074095 -2.768556 0.005128 0.073749 8.228331 0.020482 0.124354 -2.760857 0.020782 0.124006 10.875 11.125 600383
11.25 8.758998 0.002475 0.060471 -2.480017 0.002498 0.060211 8.766736 0.022301 0.114525 -2.472275 0.022247 0.114077 11.125 11.375 348606
11.5 9.337347 -0.001883 0.060390 -2.151288 -0.001832 0.060180 9.345302 0.019681 0.116015 -2.143331 0.019758 0.115909 11.375 11.625 201995
11.75 9.909342 -0.007938 0.050147 -1.828928 -0.007878 0.049882 9.917264 0.021429 0.111654 -1.821009 0.021419 0.111501 11.625 11.875 117085
12 10.328691 0.000714 0.025296 -1.660141 0.000828 0.025124 10.337101 0.040727 0.090672 -1.651727 0.040863 0.090458 11.875 12.125 66899
12.25 10.563926 0.014033 0.013373 -1.673899 0.014031 0.013286 10.571610 0.053988 0.075951 -1.666219 0.054057 0.075893 12.125 12.375 37994
12.5 10.699327 0.026840 0.002838 -1.788165 0.026972 0.002733 10.706004 0.062202 0.064731 -1.781491 0.062208 0.064561 12.375 12.625 21172
12.75 10.798107 0.032633 0.007119 -1.939544 0.032797 0.007090 10.806020 0.068830 0.063916 -1.931628 0.068928 0.063920 12.625 12.875 11591
13 10.891801 0.032529 0.019404 -2.095474 0.032582 0.019199 10.898599 0.063459 0.072063 -2.088676 0.063729 0.071997 12.875 13.125 6052
13.25 10.989258 0.024031 0.032544 -2.244674 0.023906 0.032680 10.996582 0.055013 0.086120 -2.237348 0.055003 0.086102 13.125 13.375 3087
13.5 11.092416 0.022532 0.040923 -2.391037 0.022600 0.040792 11.099884 0.051325 0.094486 -2.383570 0.051352 0.094483 13.375 13.625 1499
13.75 11.204325 0.026416 0.034696 -2.530126 0.026372 0.034741 11.209385 0.059236 0.091446 -2.525063 0.059188 0.091554 13.625 13.875 665
14 11.306331 0.037060 0.025511 -2.674680 0.037059 0.025514 11.308052 0.069903 0.077823 -2.672961 0.069900 0.077823 13.875 14.125 249
14.25 11.399405 0.064085 0.009142 -2.810582 0.064085 0.009141 11.402154 0.091735 0.064672 -2.807831 0.091733 0.064673 14.125 14.375 87
14.5 11.477818 0.091436 0.033175 -2.998726 0.091438 0.033174 11.517979 0.101354 0.075322 -2.958564 0.101354 0.075322 14.375 14.625 13
14.75 11.883677 0.099091 0.002365 -2.886867 0.099090 0.002365 11.768319 0.122365 0.043772 -3.002224 0.122365 0.043772 14.625 14.875 2
15 11.684586 0.117526 0.047945 -3.193107 0.117526 0.047945 11.657175 0.122568 0.086276 -3.220518 0.122568 0.086275 14.875 15.125 1
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
