#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.524257 0.168711 0.368078 -7.236246 0.168709 0.368079 1.526465 0.164446 0.398028 -7.234037 0.164445 0.398030 8.625 8.875 26848
9 2.115143 0.165540 0.341077 -6.898584 0.165544 0.341076 2.116615 0.137913 0.382686 -6.897115 0.137915 0.382683 8.875 9.125 46642
9.25 2.897883 0.134070 0.312505 -6.372914 0.134053 0.312527 2.898755 0.103996 0.343416 -6.372042 0.103975 0.343443 9.125 9.375 215526
9.5 3.965856 0.078195 0.292836 -5.562098 0.078100 0.292873 3.966861 0.070138 0.344883 -5.561091 0.070042 0.345033 9.375 9.625 765941
9.75 5.196791 0.039922 0.256970 -4.563775 0.039805 0.257280 5.197730 0.058658 0.300692 -4.562834 0.058522 0.300949 9.625 9.875 2.07001e+06
10 6.212770 0.016265 0.205490 -3.784148 0.016215 0.205487 6.213663 0.040606 0.246713 -3.783259 0.040647 0.246743 9.875 10.125 3.17297e+06
10.25 6.848270 0.007430 0.160915 -3.393612 0.007330 0.160996 6.849048 0.032400 0.211876 -3.392833 0.032319 0.211977 10.125 10.375 2.35657e+06
10.5 7.384319 0.000882 0.122305 -3.107478 0.000980 0.122484 7.385161 0.022871 0.178990 -3.106639 0.022848 0.179222 10.375 10.625 1.49225e+06
10.75 7.911640 -0.004877 0.083443 -2.829388 -0.004964 0.084098 7.912528 0.014225 0.144012 -2.828496 0.014293 0.144405 10.625 10.875 927967
11 8.431342 -0.004860 0.066452 -2.558730 -0.004895 0.066497 8.432420 0.015793 0.138309 -2.557653 0.015826 0.138364 10.875 11.125 573453
11.25 8.956808 -0.001650 0.055069 -2.282348 -0.001543 0.054919 8.957879 0.024539 0.125066 -2.281276 0.024659 0.124895 11.125 11.375 342523
11.5 9.496596 0.001127 0.047106 -1.992345 0.001236 0.047003 9.497715 0.033448 0.117085 -1.991227 0.033525 0.116890 11.375 11.625 203220
11.75 9.979653 0.006411 0.029987 -1.759412 0.006498 0.029892 9.980955 0.037055 0.102649 -1.758106 0.037084 0.102622 11.625 11.875 120263
12 10.337420 0.008663 0.017946 -1.651695 0.008669 0.017787 10.338431 0.043128 0.090415 -1.650685 0.043299 0.090406 11.875 12.125 70598
12.25 10.569516 0.014480 0.010983 -1.670166 0.014693 0.010838 10.570963 0.052627 0.081332 -1.668720 0.052648 0.081069 12.125 12.375 41289
12.5 10.724614 0.018620 0.007801 -1.763648 0.018876 0.007659 10.725660 0.059834 0.075657 -1.762603 0.059910 0.075571 12.375 12.625 23949
12.75 10.842453 0.022421 0.011252 -1.894690 0.022505 0.011068 10.844172 0.054668 0.076460 -1.892966 0.054798 0.076223 12.625 12.875 13749
13 10.951829 0.023342 0.014782 -2.034982 0.023492 0.014699 10.952044 0.054390 0.077057 -2.034765 0.054637 0.076716 12.875 13.125 7830
13.25 11.079865 0.015598 0.030225 -2.158303 0.015749 0.030089 11.079711 0.046911 0.090804 -2.158461 0.046905 0.090782 13.125 13.375 4264
13.5 11.199353 0.013822 0.032242 -2.287734 0.013907 0.032413 11.199853 0.042860 0.096119 -2.287228 0.042851 0.096114 13.375 13.625 2291
13.75 11.323141 0.019046 0.033074 -2.416234 0.018957 0.033094 11.323713 0.052894 0.096022 -2.415659 0.052928 0.095991 13.625 13.875 1163
14 11.439136 0.019668 0.034140 -2.546216 0.019684 0.034148 11.440632 0.054893 0.099123 -2.544720 0.055016 0.099122 13.875 14.125 540
14.25 11.535696 0.043746 0.021895 -2.697666 0.043356 0.021894 11.536149 0.076342 0.082861 -2.697208 0.076339 0.082970 14.125 14.375 252
14.5 11.664005 0.068625 0.002513 -2.798707 0.068624 0.003022 11.668731 0.090248 0.062344 -2.793983 0.090247 0.062344 14.375 14.625 72
14.75 11.749337 0.083552 0.025770 -2.971002 0.083550 0.025772 11.748723 0.102753 0.076733 -2.971617 0.102752 0.076732 14.625 14.875 26
15 11.816835 0.133930 0.007178 -3.146622 0.133930 0.007179 11.919224 0.142277 0.044767 -3.044235 0.142278 0.044767 14.875 15.125 2
15.25 12.221161 0.151674 -0.016413 -2.997483 0.151674 -0.016412 12.098568 0.163414 0.041412 -3.120076 0.163414 0.041412 15.125 15.375 1
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
