#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.334352 0.194116 0.542244 -7.427388 0.194118 0.542244 1.346422 0.196043 0.596925 -7.415318 0.196044 0.596923 8.625 8.875 49850
9 1.937383 0.125430 0.522179 -7.076394 0.125431 0.522175 1.947937 0.127515 0.560674 -7.065841 0.127517 0.560672 8.875 9.125 89916
9.25 2.720378 0.127141 0.462567 -6.550659 0.127125 0.462578 2.731861 0.127572 0.505811 -6.539176 0.127554 0.505833 9.125 9.375 412057
9.5 3.820244 0.133095 0.386864 -5.708571 0.133035 0.387004 3.831812 0.149087 0.421888 -5.697003 0.149066 0.422042 9.375 9.625 1.58341e+06
9.75 4.987995 0.119859 0.283993 -4.765836 0.119786 0.284219 4.999293 0.125842 0.317684 -4.754537 0.125815 0.317864 9.625 9.875 3.65808e+06
10 5.902717 0.094296 0.208142 -4.090250 0.094218 0.208295 5.913953 0.091036 0.239329 -4.079012 0.090953 0.239341 9.875 10.125 4.00516e+06
10.25 6.556668 0.063223 0.148871 -3.684282 0.063102 0.149019 6.567684 0.071099 0.180664 -3.673265 0.071031 0.181216 10.125 10.375 2.70475e+06
10.5 7.088627 0.051950 0.103518 -3.402999 0.051823 0.104174 7.099670 0.056102 0.135721 -3.391957 0.055876 0.136335 10.375 10.625 1.66902e+06
10.75 7.599702 0.030934 0.078385 -3.140400 0.030827 0.078576 7.610817 0.043862 0.110868 -3.129287 0.043796 0.111041 10.625 10.875 1.02116e+06
11 8.103407 0.011668 0.064188 -2.885350 0.011762 0.063801 8.114552 0.031796 0.111958 -2.874204 0.031724 0.111847 10.875 11.125 592239
11.25 8.612845 0.003769 0.053699 -2.625665 0.003789 0.053595 8.624136 0.028257 0.108650 -2.614375 0.028358 0.108252 11.125 11.375 336164
11.5 9.144799 0.003398 0.049402 -2.343507 0.003491 0.049145 9.156508 0.027687 0.104214 -2.331796 0.027540 0.104081 11.375 11.625 190641
11.75 9.725375 -0.002209 0.061337 -2.012712 -0.002121 0.061074 9.736071 0.024196 0.109471 -2.002020 0.024317 0.109089 11.625 11.875 107028
12 10.234253 0.003371 0.046002 -1.753379 0.003519 0.045688 10.245708 0.030517 0.090005 -1.741925 0.030703 0.089864 11.875 12.125 59624
12.25 10.537418 0.013772 0.017343 -1.699774 0.013814 0.017300 10.548877 0.052872 0.069778 -1.688320 0.052961 0.069663 12.125 12.375 32203
12.5 10.678717 0.030211 0.005110 -1.808055 0.030260 0.005072 10.690333 0.066710 0.058933 -1.796443 0.066806 0.058903 12.375 12.625 17192
12.75 10.766047 0.042506 0.008860 -1.969854 0.042447 0.008864 10.777365 0.070431 0.057583 -1.958538 0.070464 0.057450 12.625 12.875 8724
13 10.834459 0.046081 0.022119 -2.149555 0.046122 0.022044 10.847159 0.074561 0.068424 -2.136855 0.074616 0.068336 12.875 13.125 4286
13.25 10.917340 0.043781 0.040155 -2.313806 0.043709 0.040306 10.934467 0.064029 0.086947 -2.296674 0.063994 0.087066 13.125 13.375 1951
13.5 11.003417 0.043469 0.041932 -2.478640 0.043469 0.041822 11.016932 0.065016 0.089182 -2.465128 0.065129 0.089070 13.375 13.625 825
13.75 11.111355 0.043859 0.031602 -2.619409 0.043863 0.031599 11.117365 0.077481 0.076262 -2.613396 0.077479 0.076264 13.625 13.875 291
14 11.207745 0.064029 0.021978 -2.761974 0.064027 0.021980 11.202152 0.092462 0.068793 -2.767567 0.092462 0.068792 13.875 14.125 90
14.25 11.248072 0.099985 0.013530 -2.986703 0.099986 0.013531 11.229226 0.105251 0.061271 -3.005550 0.105253 0.061269 14.125 14.375 15
14.5 11.131800 0.103604 0.054198 -3.298854 0.103604 0.054199 11.371635 0.100355 0.075063 -3.059018 0.100355 0.075063 14.375 14.625 1
14.75 11.462069 0.171742 0.001484 -3.226692 0.171743 0.001483 11.484460 0.179204 0.039275 -3.204300 0.179204 0.039276 14.625 14.875 1
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
