#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.240599 0.183513 0.536403 -7.522043 0.183510 0.536406 1.247834 0.186108 0.595668 -7.514809 0.186105 0.595669 8.625 8.875 30888
9 1.848180 0.129939 0.504033 -7.165510 0.129936 0.504033 1.854758 0.135277 0.556208 -7.158932 0.135275 0.556212 8.875 9.125 55651
9.25 2.650150 0.125382 0.454411 -6.622067 0.125369 0.454430 2.658511 0.133277 0.503581 -6.613707 0.133260 0.503602 9.125 9.375 268173
9.5 3.767699 0.113361 0.382354 -5.763042 0.113313 0.382507 3.775523 0.113756 0.440928 -5.755218 0.113739 0.440935 9.375 9.625 1.09868e+06
9.75 4.987290 0.088268 0.305833 -4.770147 0.088193 0.305964 4.995104 0.112906 0.348306 -4.762334 0.112870 0.348351 9.625 9.875 2.9789e+06
10 5.957349 0.064809 0.231357 -4.036983 0.064746 0.231513 5.965172 0.083403 0.265205 -4.029160 0.083321 0.265283 9.875 10.125 3.76366e+06
10.25 6.619638 0.050012 0.178404 -3.621664 0.049995 0.178650 6.627383 0.055275 0.213017 -3.613917 0.055230 0.213225 10.125 10.375 2.61312e+06
10.5 7.152832 0.029119 0.127020 -3.338635 0.028911 0.127618 7.160747 0.042467 0.163705 -3.330719 0.042062 0.164663 10.375 10.625 1.62247e+06
10.75 7.685830 0.013620 0.091499 -3.054776 0.013463 0.092049 7.693908 0.026995 0.130315 -3.046695 0.026360 0.130411 10.625 10.875 999337
11 8.209736 0.005470 0.073952 -2.779415 0.005599 0.073572 8.217644 0.021863 0.124788 -2.771509 0.022253 0.124658 10.875 11.125 600754
11.25 8.746422 0.003081 0.060569 -2.492596 0.003097 0.060285 8.754092 0.022309 0.113481 -2.484927 0.022498 0.113020 11.125 11.375 348404
11.5 9.323001 -0.000786 0.060131 -2.165722 -0.000773 0.059885 9.331254 0.020325 0.116675 -2.157470 0.020415 0.116476 11.375 11.625 201471
11.75 9.898999 -0.008528 0.050920 -1.839157 -0.008477 0.050746 9.907556 0.020184 0.112304 -1.830603 0.020251 0.112021 11.625 11.875 116540
12 10.326515 0.000720 0.025834 -1.662186 0.000775 0.025686 10.334217 0.038800 0.090543 -1.654488 0.039008 0.090296 11.875 12.125 66531
12.25 10.562600 0.013858 0.013132 -1.675140 0.014032 0.013099 10.570572 0.053319 0.076626 -1.667172 0.053440 0.076508 12.125 12.375 37657
12.5 10.697370 0.026971 0.003782 -1.789964 0.026968 0.003727 10.705781 0.063488 0.064230 -1.781552 0.063484 0.064228 12.375 12.625 20977
12.75 10.793199 0.033273 0.006858 -1.944522 0.033299 0.006792 10.803189 0.069796 0.062963 -1.934533 0.069823 0.062825 12.625 12.875 11406
13 10.886859 0.033241 0.020024 -2.100775 0.033285 0.019792 10.895034 0.064182 0.070673 -2.092596 0.064379 0.070485 12.875 13.125 5925
13.25 10.977825 0.025530 0.033450 -2.256187 0.025411 0.033474 10.987940 0.054935 0.085055 -2.246075 0.054893 0.085180 13.125 13.375 3007
13.5 11.087034 0.024177 0.040342 -2.395491 0.024206 0.040314 11.095438 0.052713 0.094416 -2.387084 0.052883 0.094392 13.375 13.625 1438
13.75 11.184408 0.027661 0.033699 -2.549767 0.027729 0.033816 11.195368 0.060369 0.090325 -2.538810 0.060323 0.090370 13.625 13.875 637
14 11.295250 0.038078 0.025076 -2.688904 0.038076 0.025080 11.300649 0.071766 0.076324 -2.683508 0.071766 0.076324 13.875 14.125 243
14.25 11.413133 0.069578 0.011435 -2.796912 0.069578 0.011439 11.413639 0.094061 0.061924 -2.796408 0.094061 0.061923 14.125 14.375 73
14.5 11.486416 0.077558 0.035628 -2.985824 0.077558 0.035628 11.513532 0.094052 0.086022 -2.958708 0.094053 0.086021 14.375 14.625 11
14.75 11.737940 0.083652 0.016751 -3.010897 0.083652 0.016752 11.747156 0.104690 0.060781 -3.001681 0.104689 0.060781 14.625 14.875 2
15 11.676809 0.114749 0.049799 -3.200884 0.114749 0.049798 11.654877 0.121050 0.085645 -3.222816 0.121050 0.085645 14.875 15.125 1
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
