#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.233012 0.184545 0.560342 -7.529343 0.184546 0.560342 1.240634 0.185526 0.605105 -7.521719 0.185524 0.605109 8.625 8.875 32061
9 1.844628 0.130090 0.511296 -7.169056 0.130090 0.511296 1.852383 0.143991 0.558993 -7.161303 0.143994 0.558992 8.875 9.125 58364
9.25 2.649670 0.128732 0.457434 -6.622503 0.128713 0.457454 2.657691 0.132469 0.508874 -6.614481 0.132456 0.508898 9.125 9.375 280178
9.5 3.765352 0.114843 0.385045 -5.765419 0.114796 0.385071 3.773638 0.117929 0.439086 -5.757133 0.117911 0.439164 9.375 9.625 1.15283e+06
9.75 4.979205 0.093939 0.310255 -4.777752 0.093855 0.310464 4.987425 0.120763 0.345454 -4.769532 0.120609 0.345644 9.625 9.875 3.06831e+06
10 5.944938 0.071538 0.233297 -4.049214 0.071448 0.233459 5.953223 0.090953 0.262998 -4.040934 0.090949 0.263070 9.875 10.125 3.80256e+06
10.25 6.607234 0.052863 0.175116 -3.634031 0.052739 0.175116 6.615513 0.056378 0.209770 -3.625754 0.056282 0.209972 10.125 10.375 2.62977e+06
10.5 7.140479 0.030815 0.124767 -3.351043 0.030520 0.125645 7.148810 0.045885 0.161434 -3.342709 0.045577 0.162060 10.375 10.625 1.63125e+06
10.75 7.671872 0.016262 0.089087 -3.068763 0.016001 0.089699 7.680081 0.029208 0.129830 -3.060551 0.029067 0.130098 10.625 10.875 1.0039e+06
11 8.193701 0.006474 0.073788 -2.795432 0.006754 0.073377 8.202037 0.022971 0.123631 -2.787100 0.022924 0.123262 10.875 11.125 600508
11.25 8.725945 0.004103 0.060518 -2.512906 0.004120 0.060292 8.734373 0.022515 0.111668 -2.504478 0.022706 0.111228 11.125 11.375 347908
11.5 9.300314 0.000000 0.060600 -2.188376 0.000000 0.060393 9.308767 0.021207 0.115413 -2.179925 0.021198 0.115151 11.375 11.625 200833
11.75 9.882731 -0.008835 0.055058 -1.855474 -0.008838 0.054900 9.891538 0.018898 0.110991 -1.846667 0.019161 0.110695 11.625 11.875 115644
12 10.320398 0.000729 0.027425 -1.668488 0.000839 0.027284 10.328753 0.036268 0.091393 -1.660134 0.036412 0.091226 11.875 12.125 65834
12.25 10.560806 0.013226 0.014644 -1.677275 0.013392 0.014462 10.569851 0.052191 0.077331 -1.668229 0.052433 0.077169 12.125 12.375 37141
12.5 10.695880 0.027432 0.004179 -1.791726 0.027425 0.004164 10.703798 0.065627 0.063434 -1.783808 0.065735 0.063514 12.375 12.625 20556
12.75 10.791831 0.034156 0.007271 -1.945710 0.034375 0.007089 10.798225 0.070479 0.061708 -1.939325 0.070765 0.061404 12.625 12.875 11083
13 10.880719 0.034614 0.019750 -2.106809 0.034735 0.019673 10.889759 0.064676 0.068688 -2.097768 0.064713 0.068613 12.875 13.125 5763
13.25 10.971710 0.027699 0.034361 -2.263506 0.027675 0.034363 10.980114 0.056388 0.083396 -2.255107 0.056365 0.083436 13.125 13.375 2885
13.5 11.081278 0.025583 0.040583 -2.401011 0.025542 0.040627 11.088084 0.054090 0.094115 -2.394207 0.053998 0.094175 13.375 13.625 1333
13.75 11.183197 0.027248 0.032660 -2.547526 0.027133 0.032664 11.180745 0.060709 0.089613 -2.549981 0.060661 0.089652 13.625 13.875 605
14 11.274040 0.042233 0.026724 -2.708368 0.042233 0.026721 11.282109 0.075145 0.080948 -2.700300 0.075145 0.080950 13.875 14.125 217
14.25 11.385964 0.066369 0.013255 -2.811097 0.066369 0.013256 11.414068 0.093722 0.070258 -2.782993 0.093720 0.070261 14.125 14.375 61
14.5 11.421136 0.101212 0.014569 -3.037553 0.101211 0.014570 11.451077 0.112963 0.058145 -3.007612 0.112962 0.058145 14.375 14.625 11
14.75 11.681005 0.072938 0.049969 -3.148969 0.072937 0.049969 11.759868 0.093915 0.088360 -3.070106 0.093915 0.088360 14.625 14.875 2
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
