#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.240781 0.181790 0.528992 -7.521531 0.181788 0.528994 1.248431 0.186826 0.587135 -7.513882 0.186825 0.587138 8.625 8.875 30129
9 1.845209 0.128892 0.495347 -7.168563 0.128892 0.495349 1.852171 0.132134 0.555974 -7.161602 0.132133 0.555976 8.875 9.125 54341
9.25 2.653203 0.119434 0.448694 -6.618888 0.119470 0.448726 2.660318 0.132956 0.497849 -6.611775 0.132935 0.497878 9.125 9.375 259213
9.5 3.770462 0.115756 0.383466 -5.760230 0.115799 0.383600 3.777830 0.114786 0.436882 -5.752865 0.114655 0.437005 9.375 9.625 1.0528e+06
9.75 4.997342 0.087625 0.303974 -4.760655 0.087414 0.304179 5.004902 0.106204 0.344966 -4.753099 0.106053 0.345124 9.625 9.875 2.89009e+06
10 5.971280 0.060695 0.230647 -4.023242 0.060588 0.230747 5.978625 0.076596 0.268153 -4.015898 0.076520 0.268198 9.875 10.125 3.72341e+06
10.25 6.632696 0.044697 0.178183 -3.608646 0.044568 0.178471 6.640048 0.052144 0.215514 -3.601293 0.052022 0.215682 10.125 10.375 2.59580e+06
10.5 7.165876 0.024885 0.130905 -3.325571 0.024679 0.131243 7.173525 0.042363 0.164431 -3.317921 0.042223 0.165159 10.375 10.625 1.61353e+06
10.75 7.700673 0.014006 0.091439 -3.039944 0.013947 0.092034 7.708118 0.027768 0.130075 -3.032498 0.027082 0.130933 10.625 10.875 994536
11 8.226240 0.005728 0.074134 -2.762976 0.005855 0.073844 8.233723 0.020451 0.124597 -2.755492 0.020652 0.124479 10.875 11.125 599886
11.25 8.765344 0.002287 0.060754 -2.473652 0.002309 0.060512 8.772989 0.022042 0.114944 -2.466004 0.021988 0.114490 11.125 11.375 348571
11.5 9.344545 -0.002550 0.060534 -2.144065 -0.002488 0.060324 9.351846 0.020026 0.116965 -2.136761 0.020106 0.116845 11.375 11.625 202381
11.75 9.914380 -0.008048 0.049566 -1.823960 -0.008103 0.049396 9.921868 0.021956 0.111590 -1.816475 0.021947 0.111359 11.625 11.875 117257
12 10.329906 0.000965 0.024389 -1.658869 0.001116 0.024188 10.338329 0.041392 0.090622 -1.650441 0.041548 0.090403 11.875 12.125 67089
12.25 10.564762 0.014217 0.013512 -1.673088 0.014148 0.013424 10.571662 0.054469 0.075447 -1.666190 0.054553 0.075382 12.125 12.375 38149
12.5 10.699393 0.026795 0.002988 -1.788038 0.026935 0.002947 10.706801 0.061427 0.064900 -1.780631 0.061433 0.064893 12.375 12.625 21286
12.75 10.800134 0.031793 0.007453 -1.937335 0.032046 0.007352 10.807192 0.067473 0.064845 -1.930279 0.067551 0.064592 12.625 12.875 11662
13 10.893942 0.031798 0.019251 -2.092916 0.031830 0.019111 10.900871 0.062782 0.073370 -2.085986 0.062960 0.073367 12.875 13.125 6124
13.25 10.992055 0.025352 0.031505 -2.241538 0.025397 0.031414 10.997838 0.055389 0.085828 -2.235757 0.055394 0.085786 13.125 13.375 3127
13.5 11.097138 0.022793 0.040422 -2.386182 0.022855 0.040402 11.103194 0.051709 0.093912 -2.380129 0.051737 0.094020 13.375 13.625 1527
13.75 11.202209 0.027439 0.033639 -2.532233 0.027395 0.033684 11.209485 0.060268 0.090162 -2.524960 0.060227 0.090266 13.625 13.875 686
14 11.304325 0.036675 0.025531 -2.676451 0.036677 0.025530 11.314053 0.070635 0.076800 -2.666727 0.070641 0.076797 13.875 14.125 254
14.25 11.392560 0.065467 0.010641 -2.817350 0.065470 0.010640 11.398003 0.088436 0.065965 -2.811906 0.088435 0.065966 14.125 14.375 89
14.5 11.560966 0.085867 0.032290 -2.912232 0.085868 0.032290 11.528764 0.097239 0.076432 -2.944434 0.097239 0.076432 14.375 14.625 16
14.75 11.834285 0.094932 0.003726 -2.941825 0.094931 0.003726 11.773689 0.120710 0.045143 -3.002420 0.120709 0.045144 14.625 14.875 2
15 11.561397 0.121884 0.049110 -3.318155 0.121884 0.049110 11.656883 0.129653 0.083724 -3.222668 0.129653 0.083724 14.875 15.125 1
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
