#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.449810 0.194405 0.518026 -7.311873 0.194405 0.518027 1.463460 0.189063 0.569530 -7.298222 0.189062 0.569532 8.625 8.875 67354
9 2.062490 0.135151 0.479833 -6.950706 0.135153 0.479834 2.074794 0.123731 0.528710 -6.938400 0.123730 0.528711 8.875 9.125 118290
9.25 2.825643 0.123836 0.433001 -6.444222 0.123824 0.433016 2.838558 0.130694 0.471168 -6.431309 0.130688 0.471172 9.125 9.375 516800
9.5 3.903862 0.139707 0.356049 -5.623792 0.139650 0.356198 3.916384 0.138821 0.394893 -5.611266 0.138724 0.395032 9.375 9.625 1.87815e+06
9.75 5.038141 0.120600 0.259264 -4.713952 0.120537 0.259436 5.050840 0.115564 0.289749 -4.701250 0.115499 0.289820 9.625 9.875 4.01045e+06
10 5.913649 0.089054 0.185341 -4.078403 0.088980 0.185479 5.926425 0.087575 0.215941 -4.065620 0.087493 0.215989 9.875 10.125 4.05879e+06
10.25 6.556464 0.065410 0.131952 -3.684376 0.065271 0.132284 6.568993 0.065890 0.161381 -3.671848 0.065670 0.161502 10.125 10.375 2.70526e+06
10.5 7.084930 0.063641 0.087876 -3.406773 0.063673 0.088153 7.097611 0.060062 0.122715 -3.394090 0.059734 0.123297 10.375 10.625 1.66791e+06
10.75 7.581460 0.044854 0.072596 -3.158242 0.044894 0.072491 7.593854 0.047851 0.109578 -3.145845 0.047885 0.109525 10.625 10.875 1.01198e+06
11 8.072465 0.020108 0.061434 -2.915973 0.020283 0.061283 8.084878 0.038284 0.102687 -2.903560 0.038582 0.102205 10.875 11.125 576342
11.25 8.567023 0.003531 0.051085 -2.670977 0.003675 0.050789 8.579696 0.032385 0.100734 -2.658307 0.032552 0.100582 11.125 11.375 322435
11.5 9.074421 0.003242 0.043098 -2.413481 0.003302 0.043050 9.087958 0.031997 0.099333 -2.399944 0.032091 0.099101 11.375 11.625 179941
11.75 9.621515 0.001139 0.052966 -2.116243 0.001275 0.052764 9.633883 0.031313 0.102918 -2.103873 0.031384 0.102830 11.625 11.875 99653
12 10.149405 0.008387 0.049113 -1.837683 0.008457 0.049102 10.162967 0.041843 0.088841 -1.824121 0.041989 0.088656 11.875 12.125 54027
12.25 10.502263 0.021666 0.022050 -1.734526 0.021772 0.021950 10.515554 0.057906 0.065754 -1.721232 0.057930 0.065580 12.125 12.375 28502
12.5 10.667909 0.033452 0.006958 -1.819180 0.033560 0.006917 10.680682 0.066621 0.056320 -1.806407 0.066615 0.056298 12.375 12.625 14720
12.75 10.752481 0.050184 0.011460 -1.982621 0.050298 0.011352 10.764612 0.075272 0.056705 -1.970493 0.075400 0.056635 12.625 12.875 7167
13 10.818493 0.057624 0.028247 -2.166481 0.057758 0.028137 10.833241 0.076394 0.070733 -2.151734 0.076464 0.070642 12.875 13.125 3314
13.25 10.896455 0.056850 0.042994 -2.334842 0.056902 0.042999 10.909185 0.078497 0.078815 -2.322113 0.078498 0.078816 13.125 13.375 1383
13.5 10.983032 0.058261 0.037399 -2.496211 0.058424 0.037414 10.986041 0.080830 0.078775 -2.493202 0.080829 0.078776 13.375 13.625 531
13.75 11.043447 0.060791 0.031652 -2.677513 0.060790 0.031654 11.061539 0.086196 0.072386 -2.659425 0.086198 0.072385 13.625 13.875 182
14 11.137707 0.086312 0.020719 -2.835459 0.086315 0.020716 11.136050 0.107130 0.059753 -2.837116 0.107131 0.059752 13.875 14.125 38
14.25 11.022754 0.116922 0.013776 -3.205203 0.116923 0.013776 10.990473 0.122233 0.048379 -3.237484 0.122234 0.048379 14.125 14.375 5
14.5 11.411656 0.141700 -0.000947 -3.060110 0.141700 -0.000947 11.306657 0.167818 0.040676 -3.165110 0.167818 0.040676 14.375 14.625 1
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
