#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 4.482509 0.464358 0.577064 -4.272777 0.464359 0.577064 4.533232 0.454567 0.600783 -4.222054 0.454568 0.600782 8.625 8.875 12772
9 4.954669 0.397080 0.538068 -4.052495 0.397078 0.538067 4.998104 0.409578 0.569078 -4.009062 0.409577 0.569078 8.875 9.125 14787
9.25 5.379485 0.329960 0.524615 -3.866534 0.329959 0.524616 5.425717 0.315925 0.553546 -3.820300 0.315925 0.553547 9.125 9.375 27635
9.5 6.006696 0.237063 0.468392 -3.495643 0.237063 0.468391 6.052748 0.254745 0.503161 -3.449590 0.254743 0.503164 9.375 9.625 32760
9.75 6.735319 0.170436 0.491522 -2.991275 0.170432 0.491523 6.780658 0.162240 0.495596 -2.945940 0.162240 0.495593 9.625 9.875 18736
10 7.318846 0.118381 0.580451 -2.652538 0.118388 0.580444 7.362665 0.103033 0.576859 -2.608718 0.103042 0.576852 9.875 10.125 6152
10.25 7.737897 0.145957 0.748297 -2.483597 0.145958 0.748297 7.780018 0.124717 0.779603 -2.441471 0.124716 0.779605 10.125 10.375 1502
10.5 7.901678 0.341548 1.047976 -2.568677 0.341547 1.047976 7.988257 0.340213 1.091663 -2.482098 0.340211 1.091664 10.375 10.625 325
10.75 7.466816 1.324460 1.351074 -3.259272 1.324459 1.351074 7.420437 1.329820 1.338231 -3.305652 1.329821 1.338231 10.625 10.875 48
11 6.378045 2.627127 1.182433 -4.541322 2.627127 1.182433 6.386103 2.656324 1.091047 -4.533265 2.656325 1.091046 10.875 11.125 3
11.25 8.177414 1.169716 1.744153 -3.025907 1.169716 1.744153 7.721313 1.126926 1.696012 -3.482008 1.126926 1.696012 11.125 11.375 1
11.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 11.375 11.625 0
11.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 11.625 11.875 0
12 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 11.875 12.125 0
12.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.125 12.375 0
12.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.375 12.625 0
12.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.625 12.875 0
13 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.875 13.125 0
13.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.125 13.375 0
13.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.375 13.625 0
13.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.625 13.875 0
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
