#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.253392 0.133280 0.508054 -7.508218 0.133276 0.508054 1.259699 0.141374 0.560224 -7.501912 0.141374 0.560226 8.625 8.875 28510
9 1.890470 0.092367 0.477781 -7.123372 0.092371 0.477780 1.895537 0.108452 0.528353 -7.118304 0.108453 0.528352 8.875 9.125 49859
9.25 2.698905 0.096774 0.434175 -6.572719 0.096757 0.434203 2.704514 0.107022 0.481590 -6.567110 0.107003 0.481618 9.125 9.375 239618
9.5 3.799734 0.107203 0.369063 -5.729732 0.107189 0.369198 3.805114 0.112832 0.421227 -5.724354 0.112752 0.421361 9.375 9.625 912145
9.75 5.049605 0.091856 0.308712 -4.710081 0.091730 0.308895 5.055078 0.100694 0.342644 -4.704606 0.100596 0.342656 9.625 9.875 2.55118e+06
10 6.036937 0.055230 0.233565 -3.958339 0.055069 0.233661 6.042357 0.069585 0.271043 -3.952920 0.069564 0.271118 9.875 10.125 3.5497e+06
10.25 6.693065 0.032145 0.174801 -3.548461 0.032055 0.174940 6.698750 0.043133 0.215740 -3.542780 0.043108 0.215941 10.125 10.375 2.52224e+06
10.5 7.229207 0.014319 0.129990 -3.262340 0.014327 0.130602 7.235024 0.032236 0.170439 -3.256522 0.032104 0.170973 10.375 10.625 1.575e+06
10.75 7.767583 0.006479 0.088958 -2.973152 0.006241 0.089827 7.773088 0.026506 0.139832 -2.967648 0.026252 0.140280 10.625 10.875 973071
11 8.296672 0.002627 0.073822 -2.692835 0.002642 0.073604 8.302382 0.013563 0.133016 -2.687124 0.013787 0.132835 10.875 11.125 593942
11.25 8.840053 0.001811 0.060700 -2.399028 0.001916 0.060431 8.845663 0.021842 0.117620 -2.393416 0.021915 0.117198 11.125 11.375 347801
11.5 9.417539 -0.000762 0.057145 -2.071135 -0.000761 0.057061 9.423132 0.021521 0.114452 -2.065541 0.021539 0.114203 11.375 11.625 204104
11.75 9.956996 -0.001113 0.038870 -1.781677 -0.001043 0.038720 9.962573 0.032407 0.106269 -1.776100 0.032443 0.106225 11.625 11.875 118761
12 10.340003 0.002661 0.020104 -1.648745 0.002735 0.019879 10.344740 0.047005 0.090182 -1.644009 0.047094 0.089886 11.875 12.125 69088
12.25 10.567763 0.014858 0.010844 -1.671309 0.015166 0.010594 10.573643 0.053872 0.076524 -1.665427 0.054108 0.076234 12.125 12.375 39718
12.5 10.709423 0.023247 0.004201 -1.778777 0.023267 0.004155 10.714849 0.057045 0.068874 -1.773352 0.057111 0.068817 12.375 12.625 22332
12.75 10.815603 0.028410 0.007676 -1.921890 0.028384 0.007514 10.821277 0.062599 0.069946 -1.916217 0.062618 0.069852 12.625 12.875 12548
13 10.918529 0.027024 0.018369 -2.068022 0.027227 0.018148 10.923112 0.058714 0.074571 -2.063434 0.058928 0.074325 12.875 13.125 6863
13.25 11.022650 0.024028 0.024912 -2.213626 0.024091 0.024932 11.027605 0.054170 0.084067 -2.208671 0.054118 0.084046 13.125 13.375 3552
13.5 11.136520 0.014727 0.041317 -2.349196 0.014826 0.041302 11.145066 0.045043 0.097519 -2.340649 0.045094 0.097463 13.375 13.625 1814
13.75 11.244429 0.022230 0.032265 -2.490723 0.022198 0.032322 11.248204 0.055905 0.087233 -2.486947 0.055788 0.087352 13.625 13.875 868
14 11.360601 0.031630 0.026367 -2.614212 0.031591 0.026351 11.361262 0.066395 0.084436 -2.613550 0.066447 0.084437 13.875 14.125 358
14.25 11.434013 0.061713 0.016648 -2.788645 0.061710 0.016655 11.440987 0.083880 0.071874 -2.781676 0.083882 0.071875 14.125 14.375 136
14.5 11.554343 0.088330 0.011675 -2.926934 0.088681 0.011676 11.569462 0.102711 0.070275 -2.911817 0.104193 0.067929 14.375 14.625 35
14.75 11.661044 0.151014 -0.017580 -3.010608 0.151015 -0.017580 11.664255 0.158703 0.029343 -3.007397 0.158702 0.029344 14.625 14.875 5
15 11.975368 0.124321 0.013369 -2.979442 0.124320 0.013370 11.932268 0.138515 0.058854 -3.022543 0.138514 0.058854 14.875 15.125 2
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
