#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 4.367401 0.415009 0.380701 -4.390927 0.415010 0.380702 4.392087 0.407605 0.403544 -4.366242 0.407604 0.403547 8.625 8.875 84742
9 4.849941 0.381507 0.335486 -4.157636 0.381508 0.335486 4.874607 0.377779 0.348172 -4.132970 0.377779 0.348171 8.875 9.125 111990
9.25 5.230658 0.339101 0.294656 -4.019839 0.339099 0.294658 5.255981 0.322058 0.316504 -3.994515 0.322057 0.316507 9.125 9.375 236885
9.5 5.808857 0.269037 0.256485 -3.702290 0.269041 0.256482 5.835405 0.246811 0.262746 -3.675738 0.246811 0.262746 9.375 9.625 376635
9.75 6.474141 0.212223 0.203412 -3.258377 0.212218 0.203418 6.499569 0.202035 0.232667 -3.232951 0.202031 0.232671 9.625 9.875 296762
10 7.015786 0.180733 0.182089 -2.961347 0.180727 0.182093 7.040298 0.184249 0.219050 -2.936836 0.184247 0.219051 9.875 10.125 131284
10.25 7.456397 0.134416 0.180439 -2.771659 0.134409 0.180444 7.483366 0.140131 0.209315 -2.744686 0.140129 0.209326 10.125 10.375 45622
10.5 7.889246 0.109376 0.200642 -2.587655 0.109378 0.200631 7.912961 0.112193 0.212704 -2.563938 0.112197 0.212699 10.375 10.625 14294
10.75 8.327237 0.100578 0.218460 -2.395211 0.100579 0.218461 8.345263 0.092467 0.218720 -2.377186 0.092466 0.218721 10.625 10.875 3933
11 8.713323 0.103957 0.259295 -2.253889 0.103961 0.259293 8.737518 0.074520 0.280094 -2.229690 0.074516 0.280098 10.875 11.125 968
11.25 9.045625 0.129568 0.376589 -2.171807 0.129569 0.376590 9.081464 0.116642 0.405695 -2.135969 0.116643 0.405692 11.125 11.375 172
11.5 9.223353 0.278583 0.566505 -2.245116 0.278582 0.566507 9.333018 0.255280 0.569929 -2.135453 0.255282 0.569927 11.375 11.625 28
11.75 8.727256 1.643320 0.422678 -3.036186 1.643321 0.422678 8.809181 1.649650 0.449062 -2.954260 1.649649 0.449062 11.625 11.875 2
12 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 11.875 12.125 0
12.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.125 12.375 0
12.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.375 12.625 0
12.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.625 12.875 0
13 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.875 13.125 0
13.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.125 13.375 0
13.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.375 13.625 0
13.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.625 13.875 0
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
